월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2024.03,DRAM모듈,8473304060,8473304060,디램 모듈,1680986516,244784,352747581,105380
2024.04,DRAM모듈,8473304060,8473304060,디램 모듈,925062426,146365,302039535,73061
2024.05,DRAM모듈,8473304060,8473304060,디램 모듈,1146640785,165203,316653768,76443
2024.06,DRAM모듈,8473304060,8473304060,디램 모듈,1773993686,231817,274428718,77071
2024.07,DRAM모듈,8473304060,8473304060,디램 모듈,998011074,134464,304726357,71892
2024.08,DRAM모듈,8473304060,8473304060,디램 모듈,1258012385,188241,422859618,112491
2024.09,DRAM모듈,8473304060,8473304060,디램 모듈,1793269384,243362,416902623,111485
2024.10,DRAM모듈,8473304060,8473304060,디램 모듈,1174278281,164970,402339465,101178
2024.11,DRAM모듈,8473304060,8473304060,디램 모듈,1520935229,204830,454913851,112654
2024.12,DRAM모듈,8473304060,8473304060,디램 모듈,2359424791,285087,429588938,108824
2025.01,DRAM모듈,8473304060,8473304060,디램 모듈,1414646859,145614,505910146,86761
2025.02,DRAM모듈,8473304060,8473304060,디램 모듈,1087373066,135630,331948890,96199
2025.03,DRAM모듈,8473304060,8473304060,디램 모듈,2124984229,252036,427465962,116983
2025.04,DRAM모듈,8473304060,8473304060,디램 모듈,1373420281,191111,377594392,108859
2025.05,DRAM모듈,8473304060,8473304060,디램 모듈,1717278934,217718,407559542,105339
2025.06,DRAM모듈,8473304060,8473304060,디램 모듈,2213388013,264740,506356840,121042
2025.07,DRAM모듈,8473304060,8473304060,디램 모듈,1906167745,234633,540549113,118427
2025.08,DRAM모듈,8473304060,8473304060,디램 모듈,1987285265,234325,723740917,147427
2025.09,DRAM모듈,8473304060,8473304060,디램 모듈,2445381041,271239,637076550,128974
2025.10,DRAM모듈,8473304060,8473304060,디램 모듈,2001900931,202456,588305447,126035
2025.11,DRAM모듈,8473304060,8473304060,디램 모듈,2618085597,221535,541551833,116326
2025.12,DRAM모듈,8473304060,8473304060,디램 모듈,3489825803,257529,660032090,127331
2026.01,DRAM모듈,8473304060,8473304060,디램 모듈,3607946301,166495,629857433,118059
2026.02,DRAM모듈,8473304060,8473304060,디램 모듈,5206457863,192453,593088428,99954
2026.03,DRAM모듈,8473304060,8473304060,디램 모듈,7410386814,214200,702319507,103893
2026.04,DRAM모듈,8473304060,8473304060,디램 모듈,6143825508,144993,714081628,78735
2026.05,DRAM모듈,8473304060,8473304060,디램 모듈,7185979307,157680,890725329,80701
2026.06,DRAM모듈,8473304060,8473304060,디램 모듈,10670485218,216193,920529811,92124
2026.07,DRAM모듈,8473304060,8473304060,디램 모듈,7674208820,156465,1363997656,102305
2026.08,DRAM모듈,8473304060,8473304060,디램 모듈,7836155713,176037,1069500002,104560
