월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,톡신,3002491000,7955216,8169,973.8298,,
2020.02,톡신,3002491000,9700560,8028,1208.3408,,21.94
2020.03,톡신,3002491000,18322057,32732,559.7598,,88.88
2020.04,톡신,3002491000,14975633,27671,541.2032,,-18.26
2020.05,톡신,3002491000,21815830,32916,662.7728,,45.68
2020.06,톡신,3002491000,14846359,27221,545.4009,,-31.95
2020.07,톡신,3002491000,16962228,32949,514.8025,,14.25
2020.08,톡신,3002491000,15206306,33108,459.294,,-10.35
2020.09,톡신,3002491000,21364284,30858,692.3418,,40.5
2020.10,톡신,3002491000,19973168,34876,572.6909,,-6.51
2020.11,톡신,3002491000,22103525,36102,612.2521,,10.67
2020.12,톡신,3002491000,22090745,26997,818.2667,,-0.06
2021.01,톡신,3002491000,15058351,19832,759.2956,89.29,-31.83
2021.02,톡신,3002491000,8945853,13078,684.0383,-7.78,-40.59
2021.03,톡신,3002491000,27442781,32384,847.4179,49.78,206.77
2021.04,톡신,3002491000,19056118,30675,621.2263,27.25,-30.56
2021.05,톡신,3002491000,20381882,41061,496.3806,-6.57,6.96
2021.06,톡신,3002491000,26100104,31989,815.9087,75.8,28.06
2021.07,톡신,3002491000,16726530,24776,675.1102,-1.39,-35.91
2021.08,톡신,3002491000,11573355,19629,589.6049,-23.89,-30.81
2021.09,톡신,3002491000,23709598,34428,688.672,10.98,104.86
2021.10,톡신,3002491000,17817960,36844,483.6055,-10.79,-24.85
2021.11,톡신,3002491000,25520022,39398,647.7492,15.46,43.23
2021.12,톡신,3002491000,23370677,42862,545.254,5.79,-8.42
2022.01,톡신,3002491000,11824360,15171,779.4054,-21.48,-49.41
2022.02,톡신,3002491000,7651142,10469,730.8379,-14.47,-35.29
2022.03,톡신,3002491000,11240836,14428,779.0987,-59.04,46.92
2022.04,톡신,3002491000,13254869,28697,461.8904,-30.44,17.92
2022.05,톡신,3002491000,11145388,16415,678.9758,-45.32,-15.91
2022.06,톡신,3002491000,22860432,24320,939.9849,-12.41,105.11
2022.07,톡신,3002491000,23775720,19795,1201.0972,42.14,4.0
2022.08,톡신,3002491000,16009655,18799,851.6227,38.33,-32.66
2022.09,톡신,3002491000,32140168,43568,737.7012,35.56,100.75
2022.10,톡신,3002491000,19866110,43758,453.9995,11.49,-38.19
2022.11,톡신,3002491000,23216865,38179,608.1056,-9.02,16.87
2022.12,톡신,3002491000,30219878,42260,715.0941,29.31,30.16
2023.01,톡신,3002491000,24592995,22852,1076.1857,107.99,-18.62
2023.02,톡신,3002491000,24766078,25534,969.9255,223.69,0.7
2023.03,톡신,3002491000,21213407,24028,882.862,88.72,-14.34
2023.04,톡신,3002491000,20542947,25391,809.0641,54.98,-3.16
2023.05,톡신,3002491000,22404583,25663,873.0305,101.02,9.06
2023.06,톡신,3002491000,32735156,38934,840.7858,43.2,46.11
2023.07,톡신,3002491000,24390733,26718,912.8952,2.59,-25.49
2023.08,톡신,3002491000,18511937,23935,773.4254,15.63,-24.1
2023.09,톡신,3002491000,30379615,34811,872.7016,-5.48,64.11
2023.10,톡신,3002491000,26443156,32111,823.4921,33.11,-12.96
2023.11,톡신,3002491000,25305908,29271,864.5386,9.0,-4.3
2023.12,톡신,3002491000,35835253,39294,911.9777,18.58,41.61
2024.01,톡신,3002491000,19304928,24028,803.4347,-21.5,-46.13
2024.02,톡신,3002491000,23049228,29808,773.2564,-6.93,19.4
2024.03,톡신,3002491000,32551347,39977,814.2519,53.45,41.23
2024.04,톡신,3002491000,26061825,29231,891.5817,26.87,-19.94
2024.05,톡신,3002491000,37418766,45243,827.062,67.01,43.58
2024.06,톡신,3002491000,32976454,37306,883.945,0.74,-11.87
2024.07,톡신,3002491000,28104228,30206,930.4187,15.23,-14.77
2024.08,톡신,3002491000,29640963,37585,788.6381,60.12,5.47
2024.09,톡신,3002491000,34486242,37248,925.8549,13.52,16.35
2024.10,톡신,3002491000,32867419,37302,881.1168,24.29,-4.69
2024.11,톡신,3002491000,35185523,40552,867.6643,39.04,7.05
2024.12,톡신,3002491000,27670002,40273,687.0609,-22.79,-21.36
2025.01,톡신,3002491000,26166680,29825,877.3405,35.54,-5.43
2025.02,톡신,3002491000,24363404,38442,633.7705,5.7,-6.89
2025.03,톡신,3002491000,28257468,32122,879.692,-13.19,15.98
2025.04,톡신,3002491000,40121961,41667,962.9194,53.95,41.99
2025.05,톡신,3002491000,33579212,39372,852.8704,-10.26,-16.31
2025.06,톡신,3002491000,34900946,39968,873.2222,5.84,3.94
2025.07,톡신,3002491000,36757983,46250,794.7672,30.79,5.32
2025.08,톡신,3002491000,36995853,43826,844.1531,24.81,0.65
2025.09,톡신,3002491000,41296860,64125,644.0056,19.75,11.63
2025.10,톡신,3002491000,41659106,42619,977.4773,26.75,0.88
2025.11,톡신,3002491000,31253910,50884,614.2188,-11.17,-24.98
2025.12,톡신,3002491000,44850115,54735,819.4047,62.09,43.5
2026.01,톡신,3002491000,34334424,55866,614.5853,31.21,-23.45
2026.02,톡신,3002491000,40029420,43565,918.8436,64.3,16.59
2026.03,톡신,3002491000,43413884,49375,879.2685,53.64,8.45
2026.04,톡신,3002491000,49567731,66077,750.1511,23.54,14.17
2026.05,톡신,3002491000,48719450,48349,1007.662,45.09,-1.71
2026.06,톡신,3002491000,59206724,68694,861.8908,69.64,21.53
2026.07,톡신,3002491000,62783811,61583,1019.4991,70.8,6.04
2026.08,톡신,3002491000,52048744,47978,1084.8461,40.69,-17.1
