월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,NAND Flash,8542321030,565558830,52727,10726.1712,,
2020.02,NAND Flash,8542321030,496412423,52383,9476.594,,-12.23
2020.03,NAND Flash,8542321030,489483650,49108,9967.4931,,-1.4
2020.04,NAND Flash,8542321030,532604631,48906,10890.374,,8.81
2020.05,NAND Flash,8542321030,477943516,40734,11733.2822,,-10.26
2020.06,NAND Flash,8542321030,480546112,46436,10348.5682,,0.54
2020.07,NAND Flash,8542321030,492063828,41610,11825.6147,,2.4
2020.08,NAND Flash,8542321030,503100283,43566,11548.0026,,2.24
2020.09,NAND Flash,8542321030,581809584,53207,10934.8316,,15.64
2020.10,NAND Flash,8542321030,505395551,46871,10782.6919,,-13.13
2020.11,NAND Flash,8542321030,500733046,54992,9105.5616,,-0.92
2020.12,NAND Flash,8542321030,679302439,64983,10453.5408,,35.66
2021.01,NAND Flash,8542321030,488969557,50861,9613.8408,-13.54,-28.02
2021.02,NAND Flash,8542321030,459703191,46545,9876.5322,-7.39,-5.99
2021.03,NAND Flash,8542321030,441894394,53049,8329.9288,-9.72,-3.87
2021.04,NAND Flash,8542321030,491393546,48756,10078.6272,-7.74,11.2
2021.05,NAND Flash,8542321030,587405784,53677,10943.3423,22.9,19.54
2021.06,NAND Flash,8542321030,595764768,53106,11218.4079,23.98,1.42
2021.07,NAND Flash,8542321030,494346575,46748,10574.7107,0.46,-17.02
2021.08,NAND Flash,8542321030,566156787,52626,10758.1193,12.53,14.53
2021.09,NAND Flash,8542321030,657444772,58595,11220.1514,13.0,16.12
2021.10,NAND Flash,8542321030,634112959,48435,13092.04,25.47,-3.55
2021.11,NAND Flash,8542321030,621119589,51376,12089.6837,24.04,-2.05
2021.12,NAND Flash,8542321030,639834302,57715,11086.1007,-5.81,3.01
2022.01,NAND Flash,8542321030,522251145,47860,10912.059,6.81,-18.38
2022.02,NAND Flash,8542321030,629182451,45646,13783.9559,36.87,20.48
2022.03,NAND Flash,8542321030,746116388,53004,14076.6053,68.84,18.59
2022.04,NAND Flash,8542321030,742018227,53441,13884.8118,51.0,-0.55
2022.05,NAND Flash,8542321030,803340002,59046,13605.3247,36.76,8.26
2022.06,NAND Flash,8542321030,786481424,47408,16589.6352,32.01,-2.1
2022.07,NAND Flash,8542321030,738164966,40258,18335.8579,49.32,-6.14
2022.08,NAND Flash,8542321030,618529649,39222,15769.9671,9.25,-16.21
2022.09,NAND Flash,8542321030,673134026,59330,11345.5929,2.39,8.83
2022.10,NAND Flash,8542321030,566863763,70273,8066.594,-10.61,-15.79
2022.11,NAND Flash,8542321030,516919802,47846,10803.8248,-16.78,-8.81
2022.12,NAND Flash,8542321030,346621582,40150,8633.1652,-45.83,-32.94
2023.01,NAND Flash,8542321030,364211620,27269,13356.2514,-30.26,5.07
2023.02,NAND Flash,8542321030,492061495,48478,10150.2021,-21.79,35.1
2023.03,NAND Flash,8542321030,637444105,91230,6987.2203,-14.57,29.55
2023.04,NAND Flash,8542321030,352486276,36787,9581.8163,-52.5,-44.7
2023.05,NAND Flash,8542321030,370462980,38686,9576.1511,-53.88,5.1
2023.06,NAND Flash,8542321030,469237419,73154,6414.3781,-40.34,26.66
2023.07,NAND Flash,8542321030,355074367,42873,8282.0042,-51.9,-24.33
2023.08,NAND Flash,8542321030,563207063,59198,9513.9542,-8.94,58.62
2023.09,NAND Flash,8542321030,711058351,82318,8637.9449,5.63,26.25
2023.10,NAND Flash,8542321030,563432529,54652,10309.4586,-0.61,-20.76
2023.11,NAND Flash,8542321030,576927692,52482,10992.8679,11.61,2.4
2023.12,NAND Flash,8542321030,623483753,68567,9093.0587,79.87,8.07
2024.01,NAND Flash,8542321030,857558588,63396,13527.0141,135.46,37.54
2024.02,NAND Flash,8542321030,889118556,56074,15856.1643,80.69,3.68
2024.03,NAND Flash,8542321030,816995296,54996,14855.5403,28.17,-8.11
2024.04,NAND Flash,8542321030,615382745,42592,14448.3176,74.58,-24.68
2024.05,NAND Flash,8542321030,685634245,41898,16364.3669,85.07,11.42
2024.06,NAND Flash,8542321030,677867380,45475,14906.3745,44.46,-1.13
2024.07,NAND Flash,8542321030,536146405,38350,13980.3495,51.0,-20.91
2024.08,NAND Flash,8542321030,388012152,30319,12797.6567,-31.11,-27.63
2024.09,NAND Flash,8542321030,626839396,40645,15422.3003,-11.84,61.55
2024.10,NAND Flash,8542321030,440424775,32599,13510.3769,-21.83,-29.74
2024.11,NAND Flash,8542321030,478932127,45868,10441.5306,-16.99,8.74
2024.12,NAND Flash,8542321030,612998107,42186,14530.8422,-1.68,27.99
2025.01,NAND Flash,8542321030,307270877,28242,10879.9262,-64.17,-49.87
2025.02,NAND Flash,8542321030,294102633,46779,6287.0654,-66.92,-4.29
2025.03,NAND Flash,8542321030,526650290,65525,8037.3947,-35.54,79.07
2025.04,NAND Flash,8542321030,430255719,33012,13033.3127,-30.08,-18.3
2025.05,NAND Flash,8542321030,561258878,42167,13310.382,-18.14,30.45
2025.06,NAND Flash,8542321030,620739271,55076,11270.5947,-8.43,10.6
2025.07,NAND Flash,8542321030,461593203,38721,11921.0042,-13.91,-25.64
2025.08,NAND Flash,8542321030,645465853,43917,14697.4031,66.35,39.83
2025.09,NAND Flash,8542321030,706729598,54374,12997.565,12.74,9.49
2025.10,NAND Flash,8542321030,672927526,37913,17749.2556,52.79,-4.78
2025.11,NAND Flash,8542321030,1101251822,40810,26984.8523,129.94,63.65
2025.12,NAND Flash,8542321030,1275594726,44990,28352.8501,108.09,15.83
2026.01,NAND Flash,8542321030,1434956451,43577,32929.2161,367.0,12.49
2026.02,NAND Flash,8542321030,1406223535,37497,37502.2945,378.14,-2.0
2026.03,NAND Flash,8542321030,2544596946,55480,45865.1216,383.17,80.95
2026.04,NAND Flash,8542321030,1673744099,36438,45934.0276,289.01,-34.22
2026.05,NAND Flash,8542321030,1721738700,30337,56753.7561,206.76,2.87
2026.06,NAND Flash,8542321030,2486161310,40030,62107.4522,300.52,44.4
2026.07,NAND Flash,8542321030,1780647499,28836,61750.8496,285.76,-28.38
2026.08,NAND Flash,8542321030,2862152422,28379,100854.5904,343.42,60.74
