월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2022.01,리드프레임,8542900000,8542900000,부분품,37613284,465095,3959584,40210
2022.02,리드프레임,8542900000,8542900000,부분품,38151232,463102,4741492,53069
2022.03,리드프레임,8542900000,8542900000,부분품,43619196,528326,4419851,56630
2022.04,리드프레임,8542900000,8542900000,부분품,41572164,491581,6103341,45537
2022.05,리드프레임,8542900000,8542900000,부분품,44665105,514508,9037301,58842
2022.06,리드프레임,8542900000,8542900000,부분품,43421063,551455,68892011,92909
2022.07,리드프레임,8542900000,8542900000,부분품,39287993,440725,24489637,63265
2022.08,리드프레임,8542900000,8542900000,부분품,40458559,492248,5513187,40015
2022.09,리드프레임,8542900000,8542900000,부분품,38304985,480776,5979553,34629
2022.10,리드프레임,8542900000,8542900000,부분품,37955195,477434,4491735,32830
2022.11,리드프레임,8542900000,8542900000,부분품,31133314,368667,3909477,31785
2022.12,리드프레임,8542900000,8542900000,부분품,27642736,337973,5727471,27179
2023.01,리드프레임,8542900000,8542900000,부분품,38329687,466766,4444152,27902
2023.02,리드프레임,8542900000,8542900000,부분품,30531267,353223,3436771,24953
2023.03,리드프레임,8542900000,8542900000,부분품,33301298,395936,4353287,31586
2023.04,리드프레임,8542900000,8542900000,부분품,30689990,356792,4715427,34109
2023.05,리드프레임,8542900000,8542900000,부분품,30417853,350534,4098471,27829
2023.06,리드프레임,8542900000,8542900000,부분품,26699817,291662,5162898,36568
2023.07,리드프레임,8542900000,8542900000,부분품,27364907,306467,4912687,29789
2023.08,리드프레임,8542900000,8542900000,부분품,27879999,338974,4544311,30289
2023.09,리드프레임,8542900000,8542900000,부분품,25773470,288160,3793331,21738
2023.10,리드프레임,8542900000,8542900000,부분품,26481508,306204,5357928,26356
2023.11,리드프레임,8542900000,8542900000,부분품,26105655,285342,5634722,32444
2023.12,리드프레임,8542900000,8542900000,부분품,23328857,231113,3222703,33476
2024.01,리드프레임,8542900000,8542900000,부분품,29477276,338721,4615990,39435
2024.02,리드프레임,8542900000,8542900000,부분품,25376368,319963,4513973,32627
2024.03,리드프레임,8542900000,8542900000,부분품,25280521,313500,5870118,50390
2024.04,리드프레임,8542900000,8542900000,부분품,31925400,351722,5183826,43478
2024.05,리드프레임,8542900000,8542900000,부분품,29945256,385810,4607055,41936
2024.06,리드프레임,8542900000,8542900000,부분품,32964029,333064,5316923,47883
2024.07,리드프레임,8542900000,8542900000,부분품,33884133,365855,6576441,44470
2024.08,리드프레임,8542900000,8542900000,부분품,33067256,357356,5612542,37169
2024.09,리드프레임,8542900000,8542900000,부분품,33164835,348536,4950373,39742
2024.10,리드프레임,8542900000,8542900000,부분품,33181617,421903,5347176,41977
2024.11,리드프레임,8542900000,8542900000,부분품,33690483,436474,4800429,36419
2024.12,리드프레임,8542900000,8542900000,부분품,27329609,331401,5005600,49959
2025.01,리드프레임,8542900000,8542900000,부분품,25471835,310250,3929361,26390
2025.02,리드프레임,8542900000,8542900000,부분품,25787946,320101,3894042,35850
2025.03,리드프레임,8542900000,8542900000,부분품,27967135,332356,4384870,40124
2025.04,리드프레임,8542900000,8542900000,부분품,34935489,414532,3464364,35374
2025.05,리드프레임,8542900000,8542900000,부분품,30394620,369664,3974325,47883
2025.06,리드프레임,8542900000,8542900000,부분품,30670285,362687,3351499,35462
2025.07,리드프레임,8542900000,8542900000,부분품,34181974,437584,5317056,67772
2025.08,리드프레임,8542900000,8542900000,부분품,31618850,417531,3149156,26261
2025.09,리드프레임,8542900000,8542900000,부분품,36287995,418078,3765898,38082
2025.10,리드프레임,8542900000,8542900000,부분품,31567852,367669,3648356,29937
2025.11,리드프레임,8542900000,8542900000,부분품,29966662,360983,3621798,33889
2025.12,리드프레임,8542900000,8542900000,부분품,27667569,335560,3656112,29381
2026.01,리드프레임,8542900000,8542900000,부분품,37544902,397766,3160013,20224
2026.02,리드프레임,8542900000,8542900000,부분품,31162519,332499,2840200,22694
2026.03,리드프레임,8542900000,8542900000,부분품,39649543,416089,3974930,37787
2026.04,리드프레임,8542900000,8542900000,부분품,40329157,448343,4692595,36533
2026.05,리드프레임,8542900000,8542900000,부분품,36157308,370463,2925926,23339
2026.06,리드프레임,8542900000,8542900000,부분품,48194253,341505,4248062,31017
2026.07,리드프레임,8542900000,8542900000,부분품,47779913,290443,4586155,37492
2026.08,리드프레임,8542900000,8542900000,부분품,44351055,306481,3853407,35402
