월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",123816554,629004,201058853,321252
2020.02,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",100010358,456798,187218315,233068
2020.03,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",114747395,725987,226225870,322184
2020.04,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",108443060,358498,187058450,288985
2020.05,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",109847732,399862,177123630,262833
2020.06,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",123088865,552555,207141410,320949
2020.07,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",119669409,374403,245172356,244191
2020.08,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",106057971,320536,175188538,182002
2020.09,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",111028704,448035,157687279,169047
2020.10,SIC링(2),8486902040,8486902010,"제8486.20.1000호, 제8486.20.2100호, 제8486.20.2210호, 제8486.20.2310호, 제8486.20.2390호, 제8486.20.3000호, 제8486.20.4000호, 제8486.20.5110호, 제8486.20.5910호, 제8486.20.6010호, 제8486.20.6020호, 제8486.20.6091호, 제8486.20.6099호, 제8486.20.7000호, 제8486.20.8110호, 제8486.20.8120호, 제8486.20.8410호, 제8486.20.8420호, 제8486.20.9110호, 제8486.20.9120호, 제8486.20.9190호, 제8486.20.9200호, 제8486.20.9310호, 제8486.20.9321호, 제8486.20.9329호, 제8486.20.9400호, 제8486.20.9500호, 제8486.20.9600호의 것",108863544,392049,187413255,210357
