월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2025.04,소켓,8536909090,8536909090,기타,77292212,1555315,27497759,291757
2025.05,소켓,8536909090,8536909090,기타,73560380,1436914,25877438,248873
2025.06,소켓,8536909090,8536909090,기타,82071033,1696153,26252278,217164
2025.07,소켓,8536909090,8536909090,기타,87141438,1965592,26271412,237800
2025.08,소켓,8536909090,8536909090,기타,81318816,1749515,24225718,238272
2025.09,소켓,8536909090,8536909090,기타,91564913,2022827,25503539,245392
2025.10,소켓,8536909090,8536909090,기타,65999106,1315853,23171064,216169
2025.11,소켓,8536909090,8536909090,기타,78615562,1506259,25559860,199769
2025.12,소켓,8536909090,8536909090,기타,85247794,1679395,25158940,255196
2026.01,소켓,8536909090,8536909090,기타,91033877,1817432,30681690,283115
2026.02,소켓,8536909090,8536909090,기타,70119874,1472934,23451474,239549
2026.03,소켓,8536909090,8536909090,기타,93377505,2050300,34169097,254209
2026.04,소켓,8536909090,8536909090,기타,97378991,1973842,35591558,288469
2026.05,소켓,8536909090,8536909090,기타,91223134,1941747,33262917,229287
2026.06,소켓,8536909090,8536909090,기타,99191389,2069117,31845949,243934
2026.07,소켓,8536909090,8536909090,기타,115506489,2627694,36620094,301790
2026.08,소켓,8536909090,8536909090,기타,91035543,1826995,28750793,279361
