월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2023.01,MCP,8542323000,8542323000,복합구조칩 집적회로,1111406272,58141,442691405,21473
2023.02,MCP,8542323000,8542323000,복합구조칩 집적회로,1063450871,70070,500232268,18735
2023.03,MCP,8542323000,8542323000,복합구조칩 집적회로,1615478463,111874,653063864,34108
2023.04,MCP,8542323000,8542323000,복합구조칩 집적회로,982903236,76644,514240952,21240
2023.05,MCP,8542323000,8542323000,복합구조칩 집적회로,1272453143,87520,592400840,41900
2023.06,MCP,8542323000,8542323000,복합구조칩 집적회로,2142641175,142956,488533803,36750
2023.07,MCP,8542323000,8542323000,복합구조칩 집적회로,1426628646,104834,403878368,32301
2023.08,MCP,8542323000,8542323000,복합구조칩 집적회로,1669928603,108598,477829446,15190
2023.09,MCP,8542323000,8542323000,복합구조칩 집적회로,2074156047,130449,476728174,13664
2023.10,MCP,8542323000,8542323000,복합구조칩 집적회로,1845428103,97475,533689366,19012
2023.11,MCP,8542323000,8542323000,복합구조칩 집적회로,2015128839,106522,474990320,11879
2023.12,MCP,8542323000,8542323000,복합구조칩 집적회로,2523530235,118896,511404274,18245
2024.01,MCP,8542323000,8542323000,복합구조칩 집적회로,1960348887,69303,562403314,17383
2024.02,MCP,8542323000,8542323000,복합구조칩 집적회로,2308240418,81351,717544561,12576
2024.03,MCP,8542323000,8542323000,복합구조칩 집적회로,2729807054,86413,848326871,18124
2024.04,MCP,8542323000,8542323000,복합구조칩 집적회로,2158812516,83460,900379037,25535
2024.05,MCP,8542323000,8542323000,복합구조칩 집적회로,2698676682,81324,853813195,24884
2024.06,MCP,8542323000,8542323000,복합구조칩 집적회로,3742313361,134510,752142364,104899
2024.07,MCP,8542323000,8542323000,복합구조칩 집적회로,2979864837,89745,888342443,25852
2024.08,MCP,8542323000,8542323000,복합구조칩 집적회로,3347263827,103468,803869340,22589
2024.09,MCP,8542323000,8542323000,복합구조칩 집적회로,3802575693,108231,760453162,17730
2024.10,MCP,8542323000,8542323000,복합구조칩 집적회로,3482828191,66118,825420543,18724
2024.11,MCP,8542323000,8542323000,복합구조칩 집적회로,3587681336,83333,917085304,15422
2024.12,MCP,8542323000,8542323000,복합구조칩 집적회로,4331121742,88487,687461324,13255
2025.01,MCP,8542323000,8542323000,복합구조칩 집적회로,2236388115,57610,501757166,12597
2025.02,MCP,8542323000,8542323000,복합구조칩 집적회로,2286774946,61125,510878009,16325
2025.03,MCP,8542323000,8542323000,복합구조칩 집적회로,3664579949,95718,779958058,13128
2025.04,MCP,8542323000,8542323000,복합구조칩 집적회로,2845754081,93216,602629319,12195
2025.05,MCP,8542323000,8542323000,복합구조칩 집적회로,4006723549,112226,470140177,10684
2025.06,MCP,8542323000,8542323000,복합구조칩 집적회로,4687620058,106922,500660132,10894
2025.07,MCP,8542323000,8542323000,복합구조칩 집적회로,4194558010,99662,650785384,18104
2025.08,MCP,8542323000,8542323000,복합구조칩 집적회로,4603682383,104348,678330897,10965
2025.09,MCP,8542323000,8542323000,복합구조칩 집적회로,5233972132,126526,398097539,11616
2025.10,MCP,8542323000,8542323000,복합구조칩 집적회로,4718248739,106390,568544118,10792
2025.11,MCP,8542323000,8542323000,복합구조칩 집적회로,4675185540,92773,649764610,10206
2025.12,MCP,8542323000,8542323000,복합구조칩 집적회로,6161489897,104666,981906903,14131
2026.01,MCP,8542323000,8542323000,복합구조칩 집적회로,4883414037,87596,798866862,11216
2026.02,MCP,8542323000,8542323000,복합구조칩 집적회로,6748826215,92874,842372864,10125
2026.03,MCP,8542323000,8542323000,복합구조칩 집적회로,8577241499,134548,894272407,11339
2026.04,MCP,8542323000,8542323000,복합구조칩 집적회로,8157215096,112173,1283560514,10637
2026.05,MCP,8542323000,8542323000,복합구조칩 집적회로,9621557514,114827,1513136835,12240
2026.06,MCP,8542323000,8542323000,복합구조칩 집적회로,12682181416,134717,1800652453,13302
2026.07,MCP,8542323000,8542323000,복합구조칩 집적회로,10086944182,105714,1600266240,10821
2026.08,MCP,8542323000,8542323000,복합구조칩 집적회로,12224588941,123653,2185888271,10757
