월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,127964451,49475830,80314581,21813718
2020.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,124246736,49774925,56291770,14469208
2020.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,135061375,54394875,82090928,23795099
2020.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,123437079,50946660,77824448,23187190
2020.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,105006512,45072992,71797971,22353658
2020.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,110087541,47683478,63336003,19513152
2020.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,123463544,52006784,74536703,23309325
2020.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,118804206,49331035,57135590,17896737
2020.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,121575666,47989612,67073539,19740140
2020.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,116416508,45103413,64552406,20450416
2020.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,109759665,42414038,65369119,20432948
2020.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,157455612,58685769,75146613,23580403
2021.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,139139397,49354388,65571161,19032276
2021.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,126343071,43684849,60860633,18234016
2021.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,155915164,53421053,82879273,24212166
2021.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,174857291,56471603,83792952,23162162
2021.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,179954652,55837197,81682236,23019554
2021.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,197070733,58583051,74921137,19833193
2021.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,178082668,52703455,82658686,21704402
2021.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,204106299,58625389,83655057,21129299
2021.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,166548179,46035526,85554974,22388525
2021.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,121141721,31355756,87889631,22503077
2021.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,185696731,47075525,95349615,23282065
2021.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,212790882,56584264,89267502,21817457
2022.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,238712194,60511920,103825528,25005369
2022.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,220918784,53291575,91358371,21573009
2022.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,249141488,55899746,118927285,26693270
2022.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,287513660,60520558,96984320,20870449
2022.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,276793041,62557369,116843315,24748142
2022.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,216780658,52563882,112482283,23930154
2022.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,228130052,61263704,112413136,24061158
2022.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,238333297,66664384,100078511,21813181
2022.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,202199306,57008792,89126285,20015004
2022.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,157053329,47366947,89272599,20351399
2022.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,100058421,29553775,84815332,19619852
2022.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,150156612,45895212,85366344,19689258
2023.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,149549446,44426588,90017315,21127405
2023.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,174287291,50582657,81181852,18511580
2023.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,183596005,55551771,93124335,20979065
2023.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,167402758,51438035,101153444,21674435
2023.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,204660194,62158778,100186747,22081882
2023.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,169221231,51144279,105827197,23411393
2023.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,146270100,45638753,85931512,19704029
2023.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,164635470,52062186,83946981,19465404
2023.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,161334557,50784431,82320952,18875097
2023.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,173425108,55124776,90844615,21358167
2023.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,137635873,43295303,99388412,22115396
2023.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,152658132,48272459,92039996,20946439
2024.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,205557986,64315960,97151073,23604923
2024.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,155076658,47757254,75204716,18352969
2024.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,167225448,52301214,101561285,23416297
2024.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,214486649,66469814,101510686,23776028
2024.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,213506972,61274182,112536822,26440939
2024.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,224647610,64025302,96018699,22421520
2024.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,211984068,60008028,95616241,22164375
2024.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,208024149,61141668,107683755,23161785
2024.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,203941136,59681804,88991338,20337408
2024.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,190110684,54269899,95820598,22060450
2024.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,208799100,57859490,101407241,22505020
2024.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,251172914,71048668,105675781,24919668
2025.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,205346267,57597191,82901547,16925489
2025.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,236462701,65371209,85359116,17194763
2025.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,252419623,68539444,89619331,18842321
2025.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,263599039,72584183,109932517,24080538
2025.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,217413910,63816985,105519331,22874006
2025.06,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,227839550,66094318,105063522,21629622
2025.07,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,238893605,68177224,101074261,21399145
2025.08,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,225994119,64664027,87497253,18866265
2025.09,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,254390283,71921996,103951243,22450513
2025.10,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,213328707,59915896,89590003,18462810
2025.11,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,191866489,52134703,88316181,18449582
2025.12,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,265298817,71379180,101104389,20727078
2026.01,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,269131919,71864722,87751549,17540728
2026.02,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,260790037,64565953,90697660,18489676
2026.03,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,303160400,74627561,104093679,20627948
2026.04,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,334971666,76004232,113993375,22144077
2026.05,알루미늄박,7606120000,7606120000,알루미늄 합금으로 만든 것,341108063,72548056,107801123,20481954
