월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.10,DRAM모듈,8473304060,503710265,126308,3987.9522,-53.92,-60.83
2022.11,DRAM모듈,8473304060,412314741,132805,3104.6628,-67.08,-18.14
2022.12,DRAM모듈,8473304060,1029499236,278403,3697.8741,-34.73,149.69
2023.01,DRAM모듈,8473304060,277157396,55189,5021.9681,-70.56,-73.08
2023.02,DRAM모듈,8473304060,310170812,110763,2800.3107,-69.52,11.91
2023.03,DRAM모듈,8473304060,826025867,222760,3708.1427,-41.95,166.31
2023.04,DRAM모듈,8473304060,308858808,97853,3156.355,-70.62,-62.61
2023.05,DRAM모듈,8473304060,388351218,94444,4111.9734,-68.63,25.74
2023.06,DRAM모듈,8473304060,734085377,194035,3783.2627,-47.04,89.03
2023.07,DRAM모듈,8473304060,548370766,139159,3940.6058,-39.38,-25.3
2023.08,DRAM모듈,8473304060,520306355,111030,4686.1781,-33.51,-5.12
2023.09,DRAM모듈,8473304060,1163327153,300706,3868.6529,-9.53,123.59
2023.10,DRAM모듈,8473304060,760516116,156779,4850.88,50.98,-34.63
2023.11,DRAM모듈,8473304060,978726984,175841,5565.9771,137.37,28.69
2023.12,DRAM모듈,8473304060,1670672768,259593,6435.7389,62.28,70.7
2024.01,DRAM모듈,8473304060,735739093,121291,6065.9001,165.46,-55.96
2024.02,DRAM모듈,8473304060,902709199,155040,5822.4278,191.04,22.69
2024.03,DRAM모듈,8473304060,1680986516,244784,6867.2238,103.5,86.22
2024.04,DRAM모듈,8473304060,925062426,146365,6320.2434,199.51,-44.97
2024.05,DRAM모듈,8473304060,1146640785,165203,6940.7988,195.26,23.95
2024.06,DRAM모듈,8473304060,1773993686,231817,7652.5608,141.66,54.71
2024.07,DRAM모듈,8473304060,998011074,134464,7422.1433,82.0,-43.74
2024.08,DRAM모듈,8473304060,1258012385,188241,6682.9882,141.78,26.05
2024.09,DRAM모듈,8473304060,1793269384,243362,7368.7321,54.15,42.55
2024.10,DRAM모듈,8473304060,1174278281,164970,7118.1323,54.41,-34.52
2024.11,DRAM모듈,8473304060,1520935229,204830,7425.3538,55.4,29.52
2024.12,DRAM모듈,8473304060,2359424791,285087,8276.1571,41.23,55.13
2025.01,DRAM모듈,8473304060,1414646859,145614,9715.047,92.28,-40.04
2025.02,DRAM모듈,8473304060,1087373066,135630,8017.2017,20.46,-23.13
2025.03,DRAM모듈,8473304060,2124984229,252036,8431.2726,26.41,95.42
2025.04,DRAM모듈,8473304060,1373420281,191111,7186.5056,48.47,-35.37
2025.05,DRAM모듈,8473304060,1717278934,217718,7887.6296,49.77,25.04
2025.06,DRAM모듈,8473304060,2213388013,264740,8360.6105,24.77,28.89
2025.07,DRAM모듈,8473304060,1906167745,234633,8124.0394,91.0,-13.88
2025.08,DRAM모듈,8473304060,1987285265,234325,8480.8931,57.97,4.26
2025.09,DRAM모듈,8473304060,2445381041,271239,9015.5953,36.36,23.05
2025.10,DRAM모듈,8473304060,2001900931,202456,9888.079,70.48,-18.14
2025.11,DRAM모듈,8473304060,2618085597,221535,11817.9321,72.14,30.78
2025.12,DRAM모듈,8473304060,3489825803,257529,13551.1954,47.91,33.3
2026.01,DRAM모듈,8473304060,3607946301,166495,21669.9979,155.04,3.38
2026.02,DRAM모듈,8473304060,5206457863,192453,27053.1395,378.81,44.31
2026.03,DRAM모듈,8473304060,7410386814,214200,34595.6434,248.73,42.33
2026.04,DRAM모듈,8473304060,6143825508,144993,42373.256,347.34,-17.09
2026.05,DRAM모듈,8473304060,7185979307,157680,45573.1818,318.45,16.96
2026.06,DRAM모듈,8473304060,10670485218,216193,49356.2938,382.09,48.49
2026.07,DRAM모듈,8473304060,7674208820,156465,49047.4472,302.6,-28.08
2026.08,DRAM모듈,8473304060,7836155713,176037,44514.2539,294.31,2.11
