월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2022.01,DRAM모듈,8473304060,US,미국,410275570,59500
2022.01,DRAM모듈,8473304060,CN,중국,153358509,30480
2022.01,DRAM모듈,8473304060,JP,일본,6856852,1619
2022.01,DRAM모듈,8473304060,VN,베트남,52328,19
2022.01,DRAM모듈,8473304060,HK,홍콩,215082883,27035
2022.01,DRAM모듈,8473304060,FR,프랑스,1003143,84
2022.01,DRAM모듈,8473304060,PL,폴란드,759269,211
2022.01,DRAM모듈,8473304060,GB,영국,2830716,298
2022.01,DRAM모듈,8473304060,OTHER,기타,151117935,19138
2022.02,DRAM모듈,8473304060,US,미국,506028928,64579
2022.02,DRAM모듈,8473304060,CN,중국,183668816,38175
2022.02,DRAM모듈,8473304060,JP,일본,6970545,1671
2022.02,DRAM모듈,8473304060,VN,베트남,1445702,447
2022.02,DRAM모듈,8473304060,HK,홍콩,162565993,24375
2022.02,DRAM모듈,8473304060,FR,프랑스,680903,38
2022.02,DRAM모듈,8473304060,PL,폴란드,6767129,586
2022.02,DRAM모듈,8473304060,GB,영국,645314,54
2022.02,DRAM모듈,8473304060,OTHER,기타,148837873,20821
2022.03,DRAM모듈,8473304060,US,미국,822589585,106581
2022.03,DRAM모듈,8473304060,CN,중국,214073744,40485
2022.03,DRAM모듈,8473304060,JP,일본,6553274,1333
2022.03,DRAM모듈,8473304060,VN,베트남,110253,75
2022.03,DRAM모듈,8473304060,HK,홍콩,192415643,27727
2022.03,DRAM모듈,8473304060,FR,프랑스,1272129,169
2022.03,DRAM모듈,8473304060,PL,폴란드,2051901,313
2022.03,DRAM모듈,8473304060,GB,영국,769180,173
2022.03,DRAM모듈,8473304060,OTHER,기타,183095015,25687
2022.04,DRAM모듈,8473304060,US,미국,629433773,86597
2022.04,DRAM모듈,8473304060,CN,중국,130968942,25007
2022.04,DRAM모듈,8473304060,JP,일본,7432245,1483
2022.04,DRAM모듈,8473304060,VN,베트남,618700,209
2022.04,DRAM모듈,8473304060,HK,홍콩,139716988,21786
2022.04,DRAM모듈,8473304060,FR,프랑스,1211533,99
2022.04,DRAM모듈,8473304060,PL,폴란드,10226565,1492
