월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2025.06,알루미늄박,7606120000,227839550,66094318,3.4472,1.42,4.8
2025.07,알루미늄박,7606120000,238893605,68177224,3.504,12.69,4.85
2025.08,알루미늄박,7606120000,225994119,64664027,3.4949,8.64,-5.4
2025.09,알루미늄박,7606120000,254390283,71921996,3.537,24.74,12.57
2025.10,알루미늄박,7606120000,213328707,59915896,3.5605,12.21,-16.14
2025.11,알루미늄박,7606120000,191866489,52134703,3.6802,-8.11,-10.06
2025.12,알루미늄박,7606120000,265298817,71379180,3.7168,5.62,38.27
2026.01,알루미늄박,7606120000,269131919,71864722,3.745,31.06,1.44
2026.02,알루미늄박,7606120000,260790037,64565953,4.0391,10.29,-3.1
2026.03,알루미늄박,7606120000,303160400,74627561,4.0623,20.1,16.25
2026.04,알루미늄박,7606120000,334971666,76004232,4.4073,27.08,10.49
2026.05,알루미늄박,7606120000,341108063,72548056,4.7018,56.89,1.83
2026.06,알루미늄박,7606120000,362634314,76134293,4.7631,59.16,6.31
2026.07,알루미늄박,7606120000,324178140,70551961,4.5949,35.7,-10.6
2026.08,알루미늄박,7606120000,279714381,64675189,4.3249,23.77,-13.72
