월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,MCP,8542323000,1299516735,39856,32605.2974,,
2020.02,MCP,8542323000,1512715753,45673,33120.5691,,16.41
2020.03,MCP,8542323000,2019040661,43742,46157.9411,,33.47
2020.04,MCP,8542323000,1442869499,37759,38212.5983,,-28.54
2020.05,MCP,8542323000,2118867440,49620,42701.8831,,46.85
2020.06,MCP,8542323000,1904275458,52865,36021.4784,,-10.13
2020.07,MCP,8542323000,1573800930,50013,31467.837,,-17.35
2020.08,MCP,8542323000,1776264041,55295,32123.4115,,12.86
2020.09,MCP,8542323000,2257649470,65142,34657.3558,,27.1
2020.10,MCP,8542323000,1961928520,57034,34399.2797,,-13.1
2020.11,MCP,8542323000,1918170533,57980,33083.3138,,-2.23
2020.12,MCP,8542323000,2387669212,71279,33497.5128,,24.48
2021.01,MCP,8542323000,2073236577,59762,34691.5528,59.54,-13.17
2021.02,MCP,8542323000,2142781466,63474,33758.4124,41.65,3.35
2021.03,MCP,8542323000,2543431438,74798,34004.0033,25.97,18.7
2021.04,MCP,8542323000,2195578967,66130,33200.9522,52.17,-13.68
2021.05,MCP,8542323000,2730603865,82997,32900.0309,28.87,24.37
2021.06,MCP,8542323000,3209439778,93726,34242.7905,68.54,17.54
2021.07,MCP,8542323000,2710736092,82514,32851.8323,72.24,-15.54
2021.08,MCP,8542323000,2822617027,86430,32657.839,58.91,4.13
2021.09,MCP,8542323000,3032476456,86636,35002.4985,34.32,7.43
2021.10,MCP,8542323000,2351212002,79219,29679.9,19.84,-22.47
2021.11,MCP,8542323000,3023534268,98702,30632.9585,57.63,28.59
2021.12,MCP,8542323000,3134560295,108051,29010.0073,31.28,3.67
2022.01,MCP,8542323000,2412848672,76729,31446.3719,16.38,-23.02
2022.02,MCP,8542323000,2110498381,74175,28452.961,-1.51,-12.53
2022.03,MCP,8542323000,3048511405,106096,28733.5187,19.86,44.45
2022.04,MCP,8542323000,1978311024,70420,28093.0279,-9.9,-35.11
2022.05,MCP,8542323000,2405599871,87417,27518.6734,-11.9,21.6
2022.06,MCP,8542323000,2505011542,109485,22879.952,-21.95,4.13
2022.07,MCP,8542323000,1825832115,76025,24016.2067,-32.64,-27.11
2022.08,MCP,8542323000,2075749720,79368,26153.484,-26.46,13.69
2022.09,MCP,8542323000,2465716831,110728,22268.2323,-18.69,18.79
2022.10,MCP,8542323000,1645405495,70879,23214.2877,-30.02,-33.27
2022.11,MCP,8542323000,1347003024,71101,18944.9238,-55.45,-18.14
2022.12,MCP,8542323000,1485547274,83749,17738.0897,-52.61,10.29
2023.01,MCP,8542323000,1111406272,58141,19115.7062,-53.94,-25.19
2023.02,MCP,8542323000,1063450871,70070,15176.9783,-49.61,-4.31
2023.03,MCP,8542323000,1615478463,111874,14440.16,-47.01,51.91
2023.04,MCP,8542323000,982903236,76644,12824.2685,-50.32,-39.16
2023.05,MCP,8542323000,1272453143,87520,14538.9984,-47.1,29.46
2023.06,MCP,8542323000,2142641175,142956,14988.1164,-14.47,68.39
2023.07,MCP,8542323000,1426628646,104834,13608.4538,-21.86,-33.42
2023.08,MCP,8542323000,1669928603,108598,15377.158,-19.55,17.05
2023.09,MCP,8542323000,2074156047,130449,15900.1299,-15.88,24.21
2023.10,MCP,8542323000,1845428103,97475,18932.3222,12.16,-11.03
2023.11,MCP,8542323000,2015128839,106522,18917.4897,49.6,9.2
2023.12,MCP,8542323000,2523530235,118896,21224.6857,69.87,25.23
2024.01,MCP,8542323000,1960348887,69303,28286.6382,76.38,-22.32
2024.02,MCP,8542323000,2308240418,81351,28373.842,117.05,17.75
2024.03,MCP,8542323000,2729807054,86413,31590.2359,68.98,18.26
2024.04,MCP,8542323000,2158812516,83460,25866.4332,119.64,-20.92
2024.05,MCP,8542323000,2698676682,81324,33184.259,112.08,25.01
2024.06,MCP,8542323000,3742313361,134510,27821.8226,74.66,38.67
2024.07,MCP,8542323000,2979864837,89745,33203.6864,108.87,-20.37
2024.08,MCP,8542323000,3347263827,103468,32350.7155,100.44,12.33
2024.09,MCP,8542323000,3802575693,108231,35133.8867,83.33,13.6
2024.10,MCP,8542323000,3482828191,66118,52675.9459,88.73,-8.41
2024.11,MCP,8542323000,3587681336,83333,43052.3482,78.04,3.01
2024.12,MCP,8542323000,4331121742,88487,48946.4186,71.63,20.72
2025.01,MCP,8542323000,2236388115,57610,38819.4431,14.08,-48.36
2025.02,MCP,8542323000,2286774946,61125,37411.4511,-0.93,2.25
2025.03,MCP,8542323000,3664579949,95718,38285.1705,34.24,60.25
2025.04,MCP,8542323000,2845754081,93216,30528.6011,31.82,-22.34
2025.05,MCP,8542323000,4006723549,112226,35702.2753,48.47,40.8
2025.06,MCP,8542323000,4687620058,106922,43841.4925,25.26,16.99
2025.07,MCP,8542323000,4194558010,99662,42087.837,40.76,-10.52
2025.08,MCP,8542323000,4603682383,104348,44118.5493,37.54,9.75
2025.09,MCP,8542323000,5233972132,126526,41366.7715,37.64,13.69
2025.10,MCP,8542323000,4718248739,106390,44348.6111,35.47,-9.85
2025.11,MCP,8542323000,4675185540,92773,50393.8165,30.31,-0.91
2025.12,MCP,8542323000,6161489897,104666,58868.1128,42.26,31.79
2026.01,MCP,8542323000,4883414037,87596,55749.2812,118.36,-20.74
2026.02,MCP,8542323000,6748826215,92874,72666.4752,195.12,38.2
2026.03,MCP,8542323000,8577241499,134548,63748.5618,134.06,27.09
2026.04,MCP,8542323000,8157215096,112173,72719.9513,186.65,-4.9
2026.05,MCP,8542323000,9621557514,114827,83791.7695,140.14,17.95
2026.06,MCP,8542323000,12682181416,134717,94139.4287,170.55,31.81
2026.07,MCP,8542323000,10086944182,105714,95417.2974,140.48,-20.46
2026.08,MCP,8542323000,12224588941,123653,98862.049,165.54,21.19
