월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2023.07,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,853134074,20881231,190075760,4843194
2023.08,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,864270342,20890821,222586745,5962365
2023.09,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,727064468,17630283,172710921,4839811
2023.10,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,518000668,13520585,92270767,2550016
2023.11,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,376222178,10162082,120719804,3523297
2023.12,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,266731351,7705113,93338887,3075259
2024.01,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,405110018,12478322,144920977,5130266
2024.02,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,409729209,14035582,78656831,2726059
2024.03,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,418558941,15136695,159452222,5329235
2024.04,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,481653096,18188520,134944065,4653499
2024.05,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,401873455,15202598,110007562,4463664
2024.06,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,382958104,13893418,64753195,2971448
2024.07,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,301782297,10935626,80839954,3607752
2024.08,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,322141138,12072661,103085504,3717966
2024.09,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,305748800,11848252,26231697,1253686
2024.10,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,301967831,11803146,43134523,2116170
2024.11,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,240681987,9986353,72025337,2869604
2024.12,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,312997637,12869078,55862075,2817510
2025.01,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,249902073,10849252,67669264,3431449
2025.02,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,291620583,12456391,110755289,5310796
2025.03,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,293318715,12650149,116429225,4587535
2025.04,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,330399062,14635344,123088281,5167520
2025.05,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,306284282,13056372,102337272,5020512
2025.06,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,347050978,14642288,123355753,5474468
2025.07,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,397307695,17402849,122776861,6629192
2025.08,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,294953281,13158393,121773235,6465985
2025.09,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,307288320,13901495,123455614,6433957
2025.10,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,207915976,9387041,112048876,5969233
2025.11,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,224168956,9988650,124704042,6574113
2025.12,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,240475317,10955758,123241236,6145487
2026.01,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,183924551,8183476,132552871,7127104
2026.02,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,240611224,10495893,110048823,5652265
2026.03,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,307886594,13270432,169523409,8281721
2026.04,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,359717792,14750578,152784748,6648958
2026.05,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,340746533,13576129,145299614,5648783
2026.06,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,383727833,14025837,233887136,8786516
2026.07,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,402849067,14313634,229588572,8242429
2026.08,양극재 NCM,2841909020,2841909020,니켈코발트망간 산화물의 리튬염,430158884,15411085,182906395,6673283
