월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2020.01,MCP,8542323000,US,미국,8640284,332
2020.01,MCP,8542323000,CN,중국,446203350,12828
2020.01,MCP,8542323000,JP,일본,17660350,541
2020.01,MCP,8542323000,VN,베트남,172257804,3481
2020.01,MCP,8542323000,HK,홍콩,525849536,15459
2020.01,MCP,8542323000,FR,프랑스,1484914,41
2020.01,MCP,8542323000,PL,폴란드,1929019,805
2020.01,MCP,8542323000,GB,영국,26251,2
2020.01,MCP,8542323000,OTHER,기타,125465227,6367
2020.02,MCP,8542323000,US,미국,6668303,450
2020.02,MCP,8542323000,CN,중국,432473255,14471
2020.02,MCP,8542323000,JP,일본,13478918,539
2020.02,MCP,8542323000,VN,베트남,182348607,2928
2020.02,MCP,8542323000,HK,홍콩,704558964,20747
2020.02,MCP,8542323000,FR,프랑스,1377220,40
2020.02,MCP,8542323000,PL,폴란드,1436918,524
2020.02,MCP,8542323000,GB,영국,119186,9
2020.02,MCP,8542323000,OTHER,기타,170254382,5965
2020.03,MCP,8542323000,US,미국,8620035,605
2020.03,MCP,8542323000,CN,중국,676139079,16074
2020.03,MCP,8542323000,JP,일본,32136941,861
2020.03,MCP,8542323000,VN,베트남,195928380,3202
2020.03,MCP,8542323000,HK,홍콩,981027813,18630
2020.03,MCP,8542323000,FR,프랑스,604544,16
2020.03,MCP,8542323000,PL,폴란드,1408500,458
2020.03,MCP,8542323000,GB,영국,130710,10
2020.03,MCP,8542323000,OTHER,기타,123044659,3886
2020.04,MCP,8542323000,US,미국,7276387,332
2020.04,MCP,8542323000,CN,중국,581777936,15447
2020.04,MCP,8542323000,JP,일본,20518112,561
2020.04,MCP,8542323000,VN,베트남,106863526,2354
2020.04,MCP,8542323000,HK,홍콩,634885765,16115
2020.04,MCP,8542323000,FR,프랑스,374212,8
2020.04,MCP,8542323000,PL,폴란드,81069,13
2020.04,MCP,8542323000,GB,영국,252306,16
2020.04,MCP,8542323000,OTHER,기타,90840186,2913
2020.05,MCP,8542323000,US,미국,6242526,247
2020.05,MCP,8542323000,CN,중국,1134481212,24150
2020.05,MCP,8542323000,JP,일본,17002590,351
2020.05,MCP,8542323000,VN,베트남,166520132,3830
2020.05,MCP,8542323000,HK,홍콩,605916798,17052
2020.05,MCP,8542323000,FR,프랑스,227665,6
2020.05,MCP,8542323000,PL,폴란드,81512,8
2020.05,MCP,8542323000,GB,영국,63589,10
2020.05,MCP,8542323000,OTHER,기타,188331416,3966
2020.06,MCP,8542323000,US,미국,8516942,538
2020.06,MCP,8542323000,CN,중국,764284551,16789
2020.06,MCP,8542323000,JP,일본,37143558,1034
2020.06,MCP,8542323000,VN,베트남,194874597,3844
2020.06,MCP,8542323000,HK,홍콩,678137972,23589
2020.06,MCP,8542323000,FR,프랑스,635452,16
2020.06,MCP,8542323000,PL,폴란드,714729,68
2020.06,MCP,8542323000,GB,영국,4727670,93
2020.06,MCP,8542323000,OTHER,기타,215239987,6894
2020.07,MCP,8542323000,US,미국,11810499,713
2020.07,MCP,8542323000,CN,중국,712956497,20530
2020.07,MCP,8542323000,JP,일본,16630709,784
2020.07,MCP,8542323000,VN,베트남,147813155,3449
2020.07,MCP,8542323000,HK,홍콩,475177041,17247
2020.07,MCP,8542323000,FR,프랑스,13718,4
2020.07,MCP,8542323000,PL,폴란드,3210900,477
2020.07,MCP,8542323000,GB,영국,349391,19
2020.07,MCP,8542323000,OTHER,기타,205839020,6790
2020.08,MCP,8542323000,US,미국,16430580,467
2020.08,MCP,8542323000,CN,중국,804133543,22116
2020.08,MCP,8542323000,JP,일본,21623343,984
2020.08,MCP,8542323000,VN,베트남,165313863,3420
2020.08,MCP,8542323000,HK,홍콩,539283126,20564
2020.08,MCP,8542323000,FR,프랑스,55706,4
2020.08,MCP,8542323000,PL,폴란드,3604719,525
2020.08,MCP,8542323000,GB,영국,1628284,46
2020.08,MCP,8542323000,OTHER,기타,224190877,7169
2020.09,MCP,8542323000,US,미국,20750924,426
2020.09,MCP,8542323000,CN,중국,801402940,21577
2020.09,MCP,8542323000,JP,일본,24413832,798
2020.09,MCP,8542323000,VN,베트남,212712819,4147
2020.09,MCP,8542323000,HK,홍콩,873800916,28876
2020.09,MCP,8542323000,FR,프랑스,287870,9
2020.09,MCP,8542323000,PL,폴란드,4203981,517
2020.09,MCP,8542323000,GB,영국,1904174,34
2020.09,MCP,8542323000,OTHER,기타,318172014,8758
2020.10,MCP,8542323000,US,미국,21233075,517
2020.10,MCP,8542323000,CN,중국,547914567,16752
2020.10,MCP,8542323000,JP,일본,20430846,779
2020.10,MCP,8542323000,VN,베트남,169511742,3605
2020.10,MCP,8542323000,HK,홍콩,876739303,27236
2020.10,MCP,8542323000,FR,프랑스,93949,14
2020.10,MCP,8542323000,PL,폴란드,2983493,406
2020.10,MCP,8542323000,GB,영국,407507,21
2020.10,MCP,8542323000,OTHER,기타,322614038,7704
2020.11,MCP,8542323000,US,미국,7668774,162
2020.11,MCP,8542323000,CN,중국,469893397,15829
2020.11,MCP,8542323000,JP,일본,26672426,1175
2020.11,MCP,8542323000,VN,베트남,210479848,4004
2020.11,MCP,8542323000,HK,홍콩,926461322,29797
2020.11,MCP,8542323000,FR,프랑스,141743,4
2020.11,MCP,8542323000,PL,폴란드,3160047,364
2020.11,MCP,8542323000,GB,영국,947164,32
2020.11,MCP,8542323000,OTHER,기타,272745812,6613
2020.12,MCP,8542323000,US,미국,18132219,605
2020.12,MCP,8542323000,CN,중국,625034469,23629
2020.12,MCP,8542323000,JP,일본,20036409,796
2020.12,MCP,8542323000,VN,베트남,266112088,4692
2020.12,MCP,8542323000,HK,홍콩,1206505045,34653
2020.12,MCP,8542323000,FR,프랑스,845683,61
2020.12,MCP,8542323000,PL,폴란드,2366654,260
2020.12,MCP,8542323000,GB,영국,1430292,30
2020.12,MCP,8542323000,OTHER,기타,247206353,6553
2021.01,MCP,8542323000,US,미국,16793515,345
2021.01,MCP,8542323000,CN,중국,667887786,20619
2021.01,MCP,8542323000,JP,일본,29811945,1085
2021.01,MCP,8542323000,VN,베트남,280903702,5209
2021.01,MCP,8542323000,HK,홍콩,725252324,21719
2021.01,MCP,8542323000,FR,프랑스,562379,58
2021.01,MCP,8542323000,PL,폴란드,4426943,1125
2021.01,MCP,8542323000,GB,영국,3047996,69
2021.01,MCP,8542323000,OTHER,기타,344549987,9533
2021.02,MCP,8542323000,US,미국,16090606,504
2021.02,MCP,8542323000,CN,중국,540146394,18048
2021.02,MCP,8542323000,JP,일본,19015315,741
2021.02,MCP,8542323000,VN,베트남,303002256,5245
2021.02,MCP,8542323000,HK,홍콩,877707683,25266
2021.02,MCP,8542323000,FR,프랑스,327209,59
2021.02,MCP,8542323000,PL,폴란드,3716734,2497
2021.02,MCP,8542323000,GB,영국,2514779,64
2021.02,MCP,8542323000,OTHER,기타,380260490,11050
2021.03,MCP,8542323000,US,미국,13124004,647
2021.03,MCP,8542323000,CN,중국,773744042,25149
2021.03,MCP,8542323000,JP,일본,27134363,1251
2021.03,MCP,8542323000,VN,베트남,307186397,5483
2021.03,MCP,8542323000,HK,홍콩,1072815258,30008
2021.03,MCP,8542323000,FR,프랑스,1087966,30
2021.03,MCP,8542323000,PL,폴란드,5591052,2162
2021.03,MCP,8542323000,GB,영국,7071519,149
2021.03,MCP,8542323000,OTHER,기타,335676837,9919
2021.04,MCP,8542323000,US,미국,12525626,740
2021.04,MCP,8542323000,CN,중국,606124579,23137
2021.04,MCP,8542323000,JP,일본,28974896,858
2021.04,MCP,8542323000,VN,베트남,255474053,4599
2021.04,MCP,8542323000,HK,홍콩,989298412,26664
2021.04,MCP,8542323000,FR,프랑스,3019217,80
2021.04,MCP,8542323000,PL,폴란드,6741069,1303
2021.04,MCP,8542323000,GB,영국,3630549,77
2021.04,MCP,8542323000,OTHER,기타,289790566,8672
2021.05,MCP,8542323000,US,미국,42064297,975
2021.05,MCP,8542323000,CN,중국,793244709,36135
2021.05,MCP,8542323000,JP,일본,35979012,1467
2021.05,MCP,8542323000,VN,베트남,336765921,6825
2021.05,MCP,8542323000,HK,홍콩,1206026764,26480
2021.05,MCP,8542323000,FR,프랑스,658182,57
2021.05,MCP,8542323000,PL,폴란드,4689193,1709
2021.05,MCP,8542323000,GB,영국,4945339,73
2021.05,MCP,8542323000,OTHER,기타,306230448,9276
2021.06,MCP,8542323000,US,미국,39481040,1180
2021.06,MCP,8542323000,CN,중국,1128290837,46219
2021.06,MCP,8542323000,JP,일본,36689401,1381
2021.06,MCP,8542323000,VN,베트남,280268149,4798
2021.06,MCP,8542323000,HK,홍콩,1389819350,28448
2021.06,MCP,8542323000,FR,프랑스,2876413,129
2021.06,MCP,8542323000,PL,폴란드,4679479,1387
2021.06,MCP,8542323000,GB,영국,4765243,90
2021.06,MCP,8542323000,OTHER,기타,322569866,10094
2021.07,MCP,8542323000,US,미국,46208500,1139
2021.07,MCP,8542323000,CN,중국,1136360842,33645
2021.07,MCP,8542323000,JP,일본,30480877,1100
2021.07,MCP,8542323000,VN,베트남,267656325,4180
2021.07,MCP,8542323000,HK,홍콩,890705314,29640
2021.07,MCP,8542323000,FR,프랑스,3389483,86
2021.07,MCP,8542323000,PL,폴란드,4563576,1556
2021.07,MCP,8542323000,GB,영국,8682,4
2021.07,MCP,8542323000,OTHER,기타,331362493,11164
2021.08,MCP,8542323000,US,미국,34444392,971
2021.08,MCP,8542323000,CN,중국,761188312,19542
2021.08,MCP,8542323000,JP,일본,28375893,1144
2021.08,MCP,8542323000,VN,베트남,357692851,4711
2021.08,MCP,8542323000,HK,홍콩,1156172874,38977
2021.08,MCP,8542323000,FR,프랑스,320772,16
2021.08,MCP,8542323000,PL,폴란드,2639515,478
2021.08,MCP,8542323000,GB,영국,7439151,133
2021.08,MCP,8542323000,OTHER,기타,474343267,20458
2021.09,MCP,8542323000,US,미국,42014926,1264
2021.09,MCP,8542323000,CN,중국,695890733,21004
2021.09,MCP,8542323000,JP,일본,27412851,1132
2021.09,MCP,8542323000,VN,베트남,353249616,4330
2021.09,MCP,8542323000,HK,홍콩,1422534544,34641
2021.09,MCP,8542323000,FR,프랑스,460040,12
2021.09,MCP,8542323000,PL,폴란드,3717624,342
2021.09,MCP,8542323000,GB,영국,274570,10
2021.09,MCP,8542323000,OTHER,기타,486921552,23901
2021.10,MCP,8542323000,US,미국,43416018,531
2021.10,MCP,8542323000,CN,중국,691754417,16944
2021.10,MCP,8542323000,JP,일본,33874688,909
2021.10,MCP,8542323000,VN,베트남,215342244,2774
2021.10,MCP,8542323000,HK,홍콩,885565773,31985
2021.10,MCP,8542323000,FR,프랑스,2168044,50
2021.10,MCP,8542323000,PL,폴란드,2006530,172
2021.10,MCP,8542323000,GB,영국,234991,19
2021.10,MCP,8542323000,OTHER,기타,476849297,25835
2021.11,MCP,8542323000,US,미국,64240312,796
2021.11,MCP,8542323000,CN,중국,1012283092,22569
2021.11,MCP,8542323000,JP,일본,35707214,880
2021.11,MCP,8542323000,VN,베트남,319942513,5521
2021.11,MCP,8542323000,HK,홍콩,1108026375,42977
2021.11,MCP,8542323000,FR,프랑스,155293,3
2021.11,MCP,8542323000,PL,폴란드,260360,16
2021.11,MCP,8542323000,GB,영국,2368065,51
2021.11,MCP,8542323000,OTHER,기타,480551044,25889
2021.12,MCP,8542323000,US,미국,48801151,609
2021.12,MCP,8542323000,CN,중국,1236452758,37996
2021.12,MCP,8542323000,JP,일본,32569567,1019
2021.12,MCP,8542323000,VN,베트남,227000585,3835
2021.12,MCP,8542323000,HK,홍콩,1159991841,51519
2021.12,MCP,8542323000,FR,프랑스,1887925,39
2021.12,MCP,8542323000,PL,폴란드,2380074,150
2021.12,MCP,8542323000,GB,영국,310329,12
2021.12,MCP,8542323000,OTHER,기타,425166065,12872
2022.01,MCP,8542323000,US,미국,43502379,787
2022.01,MCP,8542323000,CN,중국,1020843612,26137
2022.01,MCP,8542323000,JP,일본,15472909,435
2022.01,MCP,8542323000,VN,베트남,305570828,4151
2022.01,MCP,8542323000,HK,홍콩,652149034,36473
2022.01,MCP,8542323000,FR,프랑스,1533337,44
2022.01,MCP,8542323000,PL,폴란드,2156152,190
2022.01,MCP,8542323000,GB,영국,175809,12
2022.01,MCP,8542323000,OTHER,기타,371444612,8500
2022.02,MCP,8542323000,US,미국,31211504,873
2022.02,MCP,8542323000,CN,중국,731723474,24834
2022.02,MCP,8542323000,JP,일본,21115602,613
2022.02,MCP,8542323000,VN,베트남,309752902,3950
2022.02,MCP,8542323000,HK,홍콩,698366145,34789
2022.02,MCP,8542323000,FR,프랑스,1289397,33
2022.02,MCP,8542323000,PL,폴란드,1197743,109
2022.02,MCP,8542323000,GB,영국,1133755,45
2022.02,MCP,8542323000,OTHER,기타,314707859,8929
2022.03,MCP,8542323000,US,미국,45220725,816
2022.03,MCP,8542323000,CN,중국,936732509,32922
2022.03,MCP,8542323000,JP,일본,33494841,1055
2022.03,MCP,8542323000,VN,베트남,508184547,6081
2022.03,MCP,8542323000,HK,홍콩,1044948301,46820
2022.03,MCP,8542323000,FR,프랑스,1708525,44
2022.03,MCP,8542323000,PL,폴란드,2203981,304
2022.03,MCP,8542323000,GB,영국,4045578,118
2022.03,MCP,8542323000,OTHER,기타,471972398,17936
2022.04,MCP,8542323000,US,미국,31942266,1049
2022.04,MCP,8542323000,CN,중국,586064001,22632
2022.04,MCP,8542323000,JP,일본,30214448,958
2022.04,MCP,8542323000,VN,베트남,259069835,3919
2022.04,MCP,8542323000,HK,홍콩,734653971,29856
2022.04,MCP,8542323000,FR,프랑스,598557,34
2022.04,MCP,8542323000,PL,폴란드,2366209,550
2022.04,MCP,8542323000,GB,영국,1302491,60
2022.04,MCP,8542323000,OTHER,기타,332099246,11362
2022.05,MCP,8542323000,US,미국,25884282,569
2022.05,MCP,8542323000,CN,중국,711197423,28483
2022.05,MCP,8542323000,JP,일본,43683323,1370
2022.05,MCP,8542323000,VN,베트남,253118727,4481
2022.05,MCP,8542323000,HK,홍콩,918944170,33600
2022.05,MCP,8542323000,FR,프랑스,1052105,25
2022.05,MCP,8542323000,PL,폴란드,4092498,621
2022.05,MCP,8542323000,GB,영국,836343,47
2022.05,MCP,8542323000,OTHER,기타,446791000,18221
2022.06,MCP,8542323000,US,미국,22791456,342
2022.06,MCP,8542323000,CN,중국,722034597,37929
2022.06,MCP,8542323000,JP,일본,37119686,1280
2022.06,MCP,8542323000,VN,베트남,221373485,2816
2022.06,MCP,8542323000,HK,홍콩,1127761963,50505
2022.06,MCP,8542323000,FR,프랑스,2186884,55
2022.06,MCP,8542323000,PL,폴란드,283356,224
2022.06,MCP,8542323000,GB,영국,2417622,56
2022.06,MCP,8542323000,OTHER,기타,369042493,16278
2022.07,MCP,8542323000,US,미국,24493573,472
2022.07,MCP,8542323000,CN,중국,830534751,34375
2022.07,MCP,8542323000,JP,일본,20854052,806
2022.07,MCP,8542323000,VN,베트남,115268020,2659
2022.07,MCP,8542323000,HK,홍콩,458976470,23774
2022.07,MCP,8542323000,FR,프랑스,1689822,56
2022.07,MCP,8542323000,PL,폴란드,2641323,1869
2022.07,MCP,8542323000,GB,영국,381221,17
2022.07,MCP,8542323000,OTHER,기타,370992883,11997
2022.08,MCP,8542323000,US,미국,24589986,729
2022.08,MCP,8542323000,CN,중국,690360159,26505
2022.08,MCP,8542323000,JP,일본,21950013,873
2022.08,MCP,8542323000,VN,베트남,136029990,3036
2022.08,MCP,8542323000,HK,홍콩,623650074,33809
2022.08,MCP,8542323000,FR,프랑스,1132391,32
2022.08,MCP,8542323000,PL,폴란드,2579409,237
2022.08,MCP,8542323000,GB,영국,1371944,81
2022.08,MCP,8542323000,OTHER,기타,574085754,14066
2022.09,MCP,8542323000,US,미국,61442730,839
2022.09,MCP,8542323000,CN,중국,856595906,41320
2022.09,MCP,8542323000,JP,일본,21803001,944
2022.09,MCP,8542323000,VN,베트남,185202452,7312
2022.09,MCP,8542323000,HK,홍콩,916058210,44775
2022.09,MCP,8542323000,FR,프랑스,1271075,35
2022.09,MCP,8542323000,PL,폴란드,2873269,333
2022.09,MCP,8542323000,GB,영국,474097,18
2022.09,MCP,8542323000,OTHER,기타,419996091,15152
2022.10,MCP,8542323000,US,미국,42889756,878
2022.10,MCP,8542323000,CN,중국,524551807,20735
2022.10,MCP,8542323000,JP,일본,28601563,1017
2022.10,MCP,8542323000,VN,베트남,172309907,3106
2022.10,MCP,8542323000,HK,홍콩,673217935,35570
2022.10,MCP,8542323000,FR,프랑스,87658,8
2022.10,MCP,8542323000,PL,폴란드,3264158,639
2022.10,MCP,8542323000,GB,영국,399118,34
2022.10,MCP,8542323000,OTHER,기타,200083593,8892
2022.11,MCP,8542323000,US,미국,34822011,269
2022.11,MCP,8542323000,CN,중국,406132728,22378
2022.11,MCP,8542323000,JP,일본,11753001,645
2022.11,MCP,8542323000,VN,베트남,101398248,2768
2022.11,MCP,8542323000,HK,홍콩,501033819,29824
2022.11,MCP,8542323000,FR,프랑스,95610,7
2022.11,MCP,8542323000,PL,폴란드,4720810,1348
2022.11,MCP,8542323000,GB,영국,1050114,43
2022.11,MCP,8542323000,OTHER,기타,285996683,13819
2022.12,MCP,8542323000,US,미국,9539276,440
2022.12,MCP,8542323000,CN,중국,651737728,33272
2022.12,MCP,8542323000,JP,일본,18414816,809
2022.12,MCP,8542323000,VN,베트남,66836222,2619
2022.12,MCP,8542323000,HK,홍콩,539120007,31238
2022.12,MCP,8542323000,FR,프랑스,40566,3
2022.12,MCP,8542323000,PL,폴란드,2792176,730
2022.12,MCP,8542323000,GB,영국,154833,11
2022.12,MCP,8542323000,OTHER,기타,196911650,14627
2023.01,MCP,8542323000,US,미국,14048121,504
2023.01,MCP,8542323000,CN,중국,320551379,15927
2023.01,MCP,8542323000,JP,일본,15668884,699
2023.01,MCP,8542323000,VN,베트남,255284582,4758
2023.01,MCP,8542323000,HK,홍콩,314586755,24048
2023.01,MCP,8542323000,FR,프랑스,438288,33
2023.01,MCP,8542323000,PL,폴란드,5160336,1551
2023.01,MCP,8542323000,GB,영국,603939,39
2023.01,MCP,8542323000,OTHER,기타,185063988,10582
2023.02,MCP,8542323000,US,미국,10987324,509
2023.02,MCP,8542323000,CN,중국,388494506,24358
2023.02,MCP,8542323000,JP,일본,20123573,839
2023.02,MCP,8542323000,VN,베트남,142028504,3866
2023.02,MCP,8542323000,HK,홍콩,298141536,26402
2023.02,MCP,8542323000,FR,프랑스,428764,41
2023.02,MCP,8542323000,PL,폴란드,3635612,1337
2023.02,MCP,8542323000,GB,영국,114792,9
2023.02,MCP,8542323000,OTHER,기타,199496260,12709
2023.03,MCP,8542323000,US,미국,21600437,908
2023.03,MCP,8542323000,CN,중국,315722097,30116
2023.03,MCP,8542323000,JP,일본,17572277,886
2023.03,MCP,8542323000,VN,베트남,288275996,6922
2023.03,MCP,8542323000,HK,홍콩,693315320,56681
2023.03,MCP,8542323000,FR,프랑스,446685,21
2023.03,MCP,8542323000,PL,폴란드,3553793,1129
2023.03,MCP,8542323000,GB,영국,1168628,57
2023.03,MCP,8542323000,OTHER,기타,273823230,15154
2023.04,MCP,8542323000,US,미국,6301630,863
2023.04,MCP,8542323000,CN,중국,364472091,29946
2023.04,MCP,8542323000,JP,일본,17943791,990
2023.04,MCP,8542323000,VN,베트남,84218926,2871
2023.04,MCP,8542323000,HK,홍콩,386585927,30395
2023.04,MCP,8542323000,FR,프랑스,154096,10
2023.04,MCP,8542323000,PL,폴란드,2992246,831
2023.04,MCP,8542323000,GB,영국,1898846,81
2023.04,MCP,8542323000,OTHER,기타,118335683,10657
2023.05,MCP,8542323000,US,미국,14824486,647
2023.05,MCP,8542323000,CN,중국,325284117,28221
2023.05,MCP,8542323000,JP,일본,22345069,969
2023.05,MCP,8542323000,VN,베트남,58065023,3147
2023.05,MCP,8542323000,HK,홍콩,690145979,44132
2023.05,MCP,8542323000,FR,프랑스,267938,14
2023.05,MCP,8542323000,PL,폴란드,2987243,809
2023.05,MCP,8542323000,GB,영국,818961,41
2023.05,MCP,8542323000,OTHER,기타,157714327,9540
2023.06,MCP,8542323000,US,미국,10544576,944
2023.06,MCP,8542323000,CN,중국,612310867,62506
2023.06,MCP,8542323000,JP,일본,26557571,1114
2023.06,MCP,8542323000,VN,베트남,162448586,6307
2023.06,MCP,8542323000,HK,홍콩,1086714187,57742
2023.06,MCP,8542323000,FR,프랑스,499835,33
2023.06,MCP,8542323000,PL,폴란드,1980980,424
2023.06,MCP,8542323000,GB,영국,3867954,222
2023.06,MCP,8542323000,OTHER,기타,237716619,13664
2023.07,MCP,8542323000,US,미국,17312577,845
2023.07,MCP,8542323000,CN,중국,445828198,40637
2023.07,MCP,8542323000,JP,일본,20301804,1078
2023.07,MCP,8542323000,VN,베트남,49647465,2965
2023.07,MCP,8542323000,HK,홍콩,708015975,47316
2023.07,MCP,8542323000,FR,프랑스,86109,3
2023.07,MCP,8542323000,PL,폴란드,2166054,607
2023.07,MCP,8542323000,GB,영국,134351,11
2023.07,MCP,8542323000,OTHER,기타,183136113,11372
2023.08,MCP,8542323000,US,미국,24182255,1333
2023.08,MCP,8542323000,CN,중국,346719924,28858
2023.08,MCP,8542323000,JP,일본,23783763,1296
2023.08,MCP,8542323000,VN,베트남,94681190,6188
2023.08,MCP,8542323000,HK,홍콩,843253284,51502
2023.08,MCP,8542323000,FR,프랑스,742571,36
2023.08,MCP,8542323000,PL,폴란드,3970681,1864
2023.08,MCP,8542323000,GB,영국,3263719,147
2023.08,MCP,8542323000,OTHER,기타,329331216,17374
2023.09,MCP,8542323000,US,미국,4727999,676
2023.09,MCP,8542323000,CN,중국,521157836,34568
2023.09,MCP,8542323000,JP,일본,28372420,1580
2023.09,MCP,8542323000,VN,베트남,125875165,5348
2023.09,MCP,8542323000,HK,홍콩,1018725635,67446
2023.09,MCP,8542323000,FR,프랑스,354634,17
2023.09,MCP,8542323000,PL,폴란드,2885154,1055
2023.09,MCP,8542323000,GB,영국,10301863,463
2023.09,MCP,8542323000,OTHER,기타,361755341,19296
2023.10,MCP,8542323000,US,미국,3407123,445
2023.10,MCP,8542323000,CN,중국,368714558,24689
2023.10,MCP,8542323000,JP,일본,26744178,1350
2023.10,MCP,8542323000,VN,베트남,75903639,3674
2023.10,MCP,8542323000,HK,홍콩,966869326,48180
2023.10,MCP,8542323000,FR,프랑스,213161,12
2023.10,MCP,8542323000,PL,폴란드,1575066,960
2023.10,MCP,8542323000,GB,영국,588112,51
2023.10,MCP,8542323000,OTHER,기타,401412940,18114
2023.11,MCP,8542323000,US,미국,4230728,541
2023.11,MCP,8542323000,CN,중국,374046770,27901
2023.11,MCP,8542323000,JP,일본,22609568,1038
2023.11,MCP,8542323000,VN,베트남,131379582,4226
2023.11,MCP,8542323000,HK,홍콩,1098546600,57269
2023.11,MCP,8542323000,FR,프랑스,602567,32
2023.11,MCP,8542323000,PL,폴란드,3413394,1314
2023.11,MCP,8542323000,GB,영국,561189,42
2023.11,MCP,8542323000,OTHER,기타,379738441,14159
2023.12,MCP,8542323000,US,미국,4590381,430
2023.12,MCP,8542323000,CN,중국,450349793,29523
2023.12,MCP,8542323000,JP,일본,41465844,2293
2023.12,MCP,8542323000,VN,베트남,215405223,4190
2023.12,MCP,8542323000,HK,홍콩,1360362621,68768
2023.12,MCP,8542323000,FR,프랑스,1265001,60
2023.12,MCP,8542323000,PL,폴란드,1694726,540
2023.12,MCP,8542323000,GB,영국,7760620,373
2023.12,MCP,8542323000,OTHER,기타,440636026,12719
2024.01,MCP,8542323000,US,미국,15076038,616
2024.01,MCP,8542323000,CN,중국,212644626,13268
2024.01,MCP,8542323000,JP,일본,20991210,1370
2024.01,MCP,8542323000,VN,베트남,198244012,6585
2024.01,MCP,8542323000,HK,홍콩,1154344577,35727
2024.01,MCP,8542323000,FR,프랑스,2974,0
2024.01,MCP,8542323000,PL,폴란드,1857846,96
2024.01,MCP,8542323000,GB,영국,628450,69
2024.01,MCP,8542323000,OTHER,기타,356559154,11572
2024.02,MCP,8542323000,US,미국,14958705,650
2024.02,MCP,8542323000,CN,중국,332485934,15916
2024.02,MCP,8542323000,JP,일본,25512089,1554
2024.02,MCP,8542323000,VN,베트남,169526804,3717
2024.02,MCP,8542323000,HK,홍콩,1321258833,48460
2024.02,MCP,8542323000,FR,프랑스,347734,5
2024.02,MCP,8542323000,PL,폴란드,1586381,168
2024.02,MCP,8542323000,GB,영국,118596,15
2024.02,MCP,8542323000,OTHER,기타,442445342,10866
2024.03,MCP,8542323000,US,미국,18382435,629
2024.03,MCP,8542323000,CN,중국,323153813,15892
2024.03,MCP,8542323000,JP,일본,34933496,1649
2024.03,MCP,8542323000,VN,베트남,179224983,4131
2024.03,MCP,8542323000,HK,홍콩,1654797985,50073
2024.03,MCP,8542323000,FR,프랑스,472308,7
