월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2020.01,SSD,8523511000,US,미국,279945950,62790
2020.01,SSD,8523511000,CN,중국,168408679,45600
2020.01,SSD,8523511000,JP,일본,12599607,4129
2020.01,SSD,8523511000,VN,베트남,218534,585
2020.01,SSD,8523511000,HK,홍콩,54739625,18775
2020.01,SSD,8523511000,FR,프랑스,780225,197
2020.01,SSD,8523511000,PL,폴란드,11191986,3422
2020.01,SSD,8523511000,GB,영국,3858024,1103
2020.01,SSD,8523511000,OTHER,기타,156216472,53957
2020.02,SSD,8523511000,US,미국,299862993,68247
2020.02,SSD,8523511000,CN,중국,238379233,55379
2020.02,SSD,8523511000,JP,일본,14787820,4540
2020.02,SSD,8523511000,VN,베트남,234214,195
2020.02,SSD,8523511000,HK,홍콩,94253783,23442
2020.02,SSD,8523511000,FR,프랑스,700026,222
2020.02,SSD,8523511000,PL,폴란드,12779387,3240
2020.02,SSD,8523511000,GB,영국,2792599,524
2020.02,SSD,8523511000,OTHER,기타,161927843,54909
2020.03,SSD,8523511000,US,미국,293738197,50242
2020.03,SSD,8523511000,CN,중국,194080711,47794
2020.03,SSD,8523511000,JP,일본,15079604,3751
2020.03,SSD,8523511000,VN,베트남,80628,130
2020.03,SSD,8523511000,HK,홍콩,153055788,36866
2020.03,SSD,8523511000,FR,프랑스,1815743,412
2020.03,SSD,8523511000,PL,폴란드,11456257,2767
2020.03,SSD,8523511000,GB,영국,1243940,568
2020.03,SSD,8523511000,OTHER,기타,177925729,59322
2020.04,SSD,8523511000,US,미국,334291271,61171
2020.04,SSD,8523511000,CN,중국,172329560,39091
2020.04,SSD,8523511000,JP,일본,9643430,1689
2020.04,SSD,8523511000,VN,베트남,118211,255
2020.04,SSD,8523511000,HK,홍콩,93067819,23515
2020.04,SSD,8523511000,FR,프랑스,3263033,787
2020.04,SSD,8523511000,PL,폴란드,11679809,3299
2020.04,SSD,8523511000,GB,영국,1850967,488
2020.04,SSD,8523511000,OTHER,기타,198031691,61555
2020.05,SSD,8523511000,US,미국,386980613,64839
2020.05,SSD,8523511000,CN,중국,205006521,45536
2020.05,SSD,8523511000,JP,일본,9555285,2231
2020.05,SSD,8523511000,VN,베트남,525436,859
2020.05,SSD,8523511000,HK,홍콩,125902347,21868
2020.05,SSD,8523511000,FR,프랑스,2120649,490
2020.05,SSD,8523511000,PL,폴란드,16677288,4487
2020.05,SSD,8523511000,GB,영국,2871396,738
2020.05,SSD,8523511000,OTHER,기타,206647489,68824
2020.06,SSD,8523511000,US,미국,418766259,66858
2020.06,SSD,8523511000,CN,중국,201775869,42490
2020.06,SSD,8523511000,JP,일본,13375477,2946
2020.06,SSD,8523511000,VN,베트남,1095501,284
2020.06,SSD,8523511000,HK,홍콩,117265760,22289
2020.06,SSD,8523511000,FR,프랑스,1237005,226
2020.06,SSD,8523511000,PL,폴란드,22967193,6223
2020.06,SSD,8523511000,GB,영국,1725649,371
2020.06,SSD,8523511000,OTHER,기타,187315287,71779
2020.07,SSD,8523511000,US,미국,341678583,50943
2020.07,SSD,8523511000,CN,중국,184597555,44823
2020.07,SSD,8523511000,JP,일본,28848153,5128
2020.07,SSD,8523511000,VN,베트남,994328,370
2020.07,SSD,8523511000,HK,홍콩,97538039,14850
2020.07,SSD,8523511000,FR,프랑스,1951935,284
2020.07,SSD,8523511000,PL,폴란드,5366268,1208
2020.07,SSD,8523511000,GB,영국,1377653,289
2020.07,SSD,8523511000,OTHER,기타,173512407,62272
2020.08,SSD,8523511000,US,미국,430809382,65088
2020.08,SSD,8523511000,CN,중국,244924930,52813
2020.08,SSD,8523511000,JP,일본,11617648,2884
2020.08,SSD,8523511000,VN,베트남,1489394,644
2020.08,SSD,8523511000,HK,홍콩,91135360,17920
2020.08,SSD,8523511000,FR,프랑스,947819,142
2020.08,SSD,8523511000,PL,폴란드,10541667,3314
2020.08,SSD,8523511000,GB,영국,529003,470
2020.08,SSD,8523511000,OTHER,기타,222411643,54065
2020.09,SSD,8523511000,US,미국,390696237,80738
2020.09,SSD,8523511000,CN,중국,229338575,52511
2020.09,SSD,8523511000,JP,일본,14967326,2754
2020.09,SSD,8523511000,VN,베트남,1004517,472
2020.09,SSD,8523511000,HK,홍콩,100646965,20776
2020.09,SSD,8523511000,FR,프랑스,2461068,315
2020.09,SSD,8523511000,PL,폴란드,16084839,3427
2020.09,SSD,8523511000,GB,영국,544163,421
2020.09,SSD,8523511000,OTHER,기타,184307614,50383
2020.10,SSD,8523511000,US,미국,283355960,67006
2020.10,SSD,8523511000,CN,중국,136744225,41299
2020.10,SSD,8523511000,JP,일본,9332520,2523
2020.10,SSD,8523511000,VN,베트남,809569,515
2020.10,SSD,8523511000,HK,홍콩,72316231,12806
2020.10,SSD,8523511000,FR,프랑스,846597,230
2020.10,SSD,8523511000,PL,폴란드,9063168,1900
2020.10,SSD,8523511000,GB,영국,1680409,806
2020.10,SSD,8523511000,OTHER,기타,161487261,46656
2020.11,SSD,8523511000,US,미국,214193940,52749
2020.11,SSD,8523511000,CN,중국,187245977,42922
2020.11,SSD,8523511000,JP,일본,13237549,2654
2020.11,SSD,8523511000,VN,베트남,895789,489
2020.11,SSD,8523511000,HK,홍콩,51227822,13178
2020.11,SSD,8523511000,FR,프랑스,703986,258
2020.11,SSD,8523511000,PL,폴란드,15390651,5928
2020.11,SSD,8523511000,GB,영국,1113369,435
2020.11,SSD,8523511000,OTHER,기타,198050270,57096
2020.12,SSD,8523511000,US,미국,279766051,50704
2020.12,SSD,8523511000,CN,중국,178341276,43754
2020.12,SSD,8523511000,JP,일본,13413507,1985
2020.12,SSD,8523511000,VN,베트남,5647434,1225
2020.12,SSD,8523511000,HK,홍콩,86272997,18600
2020.12,SSD,8523511000,FR,프랑스,1797603,510
2020.12,SSD,8523511000,PL,폴란드,9907797,4371
2020.12,SSD,8523511000,GB,영국,551692,186
2020.12,SSD,8523511000,OTHER,기타,212473595,60009
2021.01,SSD,8523511000,US,미국,194171525,54543
2021.01,SSD,8523511000,CN,중국,161531504,42921
2021.01,SSD,8523511000,JP,일본,23391306,3651
2021.01,SSD,8523511000,VN,베트남,5311614,1234
2021.01,SSD,8523511000,HK,홍콩,72729138,22673
2021.01,SSD,8523511000,FR,프랑스,990253,320
2021.01,SSD,8523511000,PL,폴란드,6947984,2609
2021.01,SSD,8523511000,GB,영국,1657679,300
2021.01,SSD,8523511000,OTHER,기타,231774057,72242
2021.02,SSD,8523511000,US,미국,261016669,62744
2021.02,SSD,8523511000,CN,중국,195918905,38293
2021.02,SSD,8523511000,JP,일본,14532647,3588
2021.02,SSD,8523511000,VN,베트남,3444158,909
2021.02,SSD,8523511000,HK,홍콩,86297195,25953
2021.02,SSD,8523511000,FR,프랑스,1039290,351
2021.02,SSD,8523511000,PL,폴란드,17295966,6430
2021.02,SSD,8523511000,GB,영국,1203741,367
2021.02,SSD,8523511000,OTHER,기타,193565141,77206
2021.03,SSD,8523511000,US,미국,315546642,73915
2021.03,SSD,8523511000,CN,중국,228826970,48918
2021.03,SSD,8523511000,JP,일본,18665242,4138
2021.03,SSD,8523511000,VN,베트남,7366373,1083
2021.03,SSD,8523511000,HK,홍콩,95990443,24735
2021.03,SSD,8523511000,FR,프랑스,1230560,367
2021.03,SSD,8523511000,PL,폴란드,13402250,5149
2021.03,SSD,8523511000,GB,영국,2714317,343
2021.03,SSD,8523511000,OTHER,기타,226901593,88234
2021.04,SSD,8523511000,US,미국,267928066,60559
2021.04,SSD,8523511000,CN,중국,167779253,41546
2021.04,SSD,8523511000,JP,일본,11345820,2179
2021.04,SSD,8523511000,VN,베트남,5044802,526
2021.04,SSD,8523511000,HK,홍콩,94759114,25301
2021.04,SSD,8523511000,FR,프랑스,2613382,588
2021.04,SSD,8523511000,PL,폴란드,6167925,1797
2021.04,SSD,8523511000,GB,영국,4815667,1264
2021.04,SSD,8523511000,OTHER,기타,185698759,71595
2021.05,SSD,8523511000,US,미국,342532674,71338
2021.05,SSD,8523511000,CN,중국,243280612,49644
2021.05,SSD,8523511000,JP,일본,10000406,2580
2021.05,SSD,8523511000,VN,베트남,3579822,435
2021.05,SSD,8523511000,HK,홍콩,106272978,25003
2021.05,SSD,8523511000,FR,프랑스,1934711,522
2021.05,SSD,8523511000,PL,폴란드,14387133,5359
2021.05,SSD,8523511000,GB,영국,1479666,581
2021.05,SSD,8523511000,OTHER,기타,241594741,87156
2021.06,SSD,8523511000,US,미국,434464467,79814
2021.06,SSD,8523511000,CN,중국,188471823,45397
2021.06,SSD,8523511000,JP,일본,51000073,6680
2021.06,SSD,8523511000,VN,베트남,6362909,581
2021.06,SSD,8523511000,HK,홍콩,153146506,33121
2021.06,SSD,8523511000,FR,프랑스,2128830,485
2021.06,SSD,8523511000,PL,폴란드,22136353,7033
2021.06,SSD,8523511000,GB,영국,1195814,306
2021.06,SSD,8523511000,OTHER,기타,247904465,67308
2021.07,SSD,8523511000,US,미국,460651318,70963
2021.07,SSD,8523511000,CN,중국,186883438,44753
2021.07,SSD,8523511000,JP,일본,10172430,1525
2021.07,SSD,8523511000,VN,베트남,1740668,415
2021.07,SSD,8523511000,HK,홍콩,133767079,25495
2021.07,SSD,8523511000,FR,프랑스,1446576,299
2021.07,SSD,8523511000,PL,폴란드,9893604,2666
2021.07,SSD,8523511000,GB,영국,2396493,528
2021.07,SSD,8523511000,OTHER,기타,309693300,62648
2021.08,SSD,8523511000,US,미국,473742922,71697
2021.08,SSD,8523511000,CN,중국,253051771,51044
2021.08,SSD,8523511000,JP,일본,31217137,5660
2021.08,SSD,8523511000,VN,베트남,435921,425
2021.08,SSD,8523511000,HK,홍콩,216979816,40493
2021.08,SSD,8523511000,FR,프랑스,973887,219
2021.08,SSD,8523511000,PL,폴란드,28165535,6838
2021.08,SSD,8523511000,GB,영국,2360988,610
2021.08,SSD,8523511000,OTHER,기타,344790579,77297
2021.09,SSD,8523511000,US,미국,741103762,119688
2021.09,SSD,8523511000,CN,중국,246812541,51033
2021.09,SSD,8523511000,JP,일본,17110128,2938
2021.09,SSD,8523511000,VN,베트남,5416698,684
2021.09,SSD,8523511000,HK,홍콩,192205049,34002
2021.09,SSD,8523511000,FR,프랑스,3895807,696
2021.09,SSD,8523511000,PL,폴란드,22937979,5003
2021.09,SSD,8523511000,GB,영국,3227848,839
2021.09,SSD,8523511000,OTHER,기타,283331066,76838
2021.10,SSD,8523511000,US,미국,382768504,80683
2021.10,SSD,8523511000,CN,중국,232157392,48059
2021.10,SSD,8523511000,JP,일본,26380454,3311
2021.10,SSD,8523511000,VN,베트남,3563866,481
2021.10,SSD,8523511000,HK,홍콩,161307782,31394
2021.10,SSD,8523511000,FR,프랑스,2781944,676
2021.10,SSD,8523511000,PL,폴란드,22579110,7462
2021.10,SSD,8523511000,GB,영국,1573631,454
2021.10,SSD,8523511000,OTHER,기타,247997033,72330
2021.11,SSD,8523511000,US,미국,490956777,96017
2021.11,SSD,8523511000,CN,중국,195172045,51229
2021.11,SSD,8523511000,JP,일본,17229221,3084
2021.11,SSD,8523511000,VN,베트남,5532511,2448
2021.11,SSD,8523511000,HK,홍콩,230835662,46253
2021.11,SSD,8523511000,FR,프랑스,1077539,244
