월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,26516687,3944864,2361670,417723
2020.02,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,18144972,2997897,2646987,180805
2020.03,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,46131341,6884028,20747,569
2020.04,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,38126072,6161755,2166318,447098
2020.05,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,13899312,2117232,384960,25071
2020.06,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,16964939,2966295,5501,217
2020.07,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,10087410,1232737,988539,214960
2020.08,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,11474351,1728825,21934,193
2020.09,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,10172976,1196720,2525,42
2020.10,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,3348238,561156,185166,10433
2020.11,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,7112970,710579,23429,257
2020.12,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,27649386,3058221,8283077,1521850
2021.01,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,10203486,1419174,2958650,598726
2021.02,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,2903728,518205,2210350,446940
2021.03,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,18585493,3302434,2603594,522423
2021.04,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,40307837,6198244,3346435,597104
2021.05,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,16752012,2476739,10443,371
2021.06,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,22272254,2803288,8448,122
2021.07,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,33735176,4949333,642316,104118
2021.08,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,21371031,3252603,831552,131171
2021.09,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,14436482,1756647,88442,6397
2021.10,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,12444999,1089111,16442,465
2021.11,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,37704951,4960188,41435,1845
2021.12,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,24028589,2672174,7272,265
2022.01,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,22329445,2089949,15701,727
2022.02,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,150735,11385,6705,35
2022.03,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,2647329,379267,3432,15
2022.04,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,4160821,437878,3003,25
2022.05,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,5611821,623938,15115,8258
2022.06,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,2828868,303218,8030,16
2022.07,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,21721890,2324329,2965,25
2022.08,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,10697242,1246564,5200,121
2022.09,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,3254969,332679,2824,6
2022.10,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,31372042,5479586,18076,89
2022.11,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,5337441,657044,13463,72
2022.12,해저케이블(1),8544603010,8544603010,플라스틱 절연전선,41739494,4474307,28322,713
