월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2025.06,해저케이블(2),8544602010,20869335,3133741,6.6596,-30.11,-34.76
2025.07,해저케이블(2),8544602010,54214609,6746770,8.0356,104.71,159.78
2025.08,해저케이블(2),8544602010,25524180,3319750,7.6886,64.08,-52.92
2025.09,해저케이블(2),8544602010,40889669,5749667,7.1117,106.9,60.2
2025.10,해저케이블(2),8544602010,49983227,4589570,10.8906,51.57,22.24
2025.11,해저케이블(2),8544602010,35212860,4248737,8.2878,115.29,-29.55
2025.12,해저케이블(2),8544602010,26551896,3804003,6.98,32.68,-24.6
2026.01,해저케이블(2),8544602010,26223285,3712988,7.0626,64.84,-1.24
2026.02,해저케이블(2),8544602010,20255778,2976943,6.8042,13.26,-22.76
2026.03,해저케이블(2),8544602010,44269057,5384285,8.2219,34.46,118.55
2026.04,해저케이블(2),8544602010,28731405,4121943,6.9704,-9.2,-35.1
2026.05,해저케이블(2),8544602010,29246029,3947294,7.4091,-8.58,1.79
2026.06,해저케이블(2),8544602010,40677866,5408826,7.5206,94.92,39.09
2026.07,해저케이블(2),8544602010,46516811,6638925,7.0067,-14.2,14.35
2026.08,해저케이블(2),8544602010,47971742,5723291,8.3818,87.95,3.13
