월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2026.01,체성분분석기,9018198000,US,미국,2254742,9953
2026.01,체성분분석기,9018198000,CN,중국,403093,2997
2026.01,체성분분석기,9018198000,JP,일본,282357,1808
2026.01,체성분분석기,9018198000,VN,베트남,53190,455
2026.01,체성분분석기,9018198000,HK,홍콩,45675,167
2026.01,체성분분석기,9018198000,FR,프랑스,50549,203
2026.01,체성분분석기,9018198000,PL,폴란드,71915,446
2026.01,체성분분석기,9018198000,GB,영국,93161,628
2026.01,체성분분석기,9018198000,OTHER,기타,1932378,11760
2026.02,체성분분석기,9018198000,US,미국,2295953,11621
2026.02,체성분분석기,9018198000,CN,중국,205169,2241
2026.02,체성분분석기,9018198000,JP,일본,365477,2176
2026.02,체성분분석기,9018198000,VN,베트남,95550,377
2026.02,체성분분석기,9018198000,HK,홍콩,79200,277
2026.02,체성분분석기,9018198000,FR,프랑스,6123,57
2026.02,체성분분석기,9018198000,PL,폴란드,24859,64
2026.02,체성분분석기,9018198000,GB,영국,84000,600
2026.02,체성분분석기,9018198000,OTHER,기타,4806171,29058
2026.03,체성분분석기,9018198000,US,미국,2844275,14243
2026.03,체성분분석기,9018198000,CN,중국,214534,2097
2026.03,체성분분석기,9018198000,JP,일본,617793,3729
2026.03,체성분분석기,9018198000,VN,베트남,109350,802
2026.03,체성분분석기,9018198000,HK,홍콩,24000,312
2026.03,체성분분석기,9018198000,FR,프랑스,0,0
2026.03,체성분분석기,9018198000,PL,폴란드,151687,753
2026.03,체성분분석기,9018198000,GB,영국,71287,524
2026.03,체성분분석기,9018198000,OTHER,기타,4612204,27585
2026.04,체성분분석기,9018198000,US,미국,2522836,11959
2026.04,체성분분석기,9018198000,CN,중국,159327,1849
2026.04,체성분분석기,9018198000,JP,일본,389277,2370
2026.04,체성분분석기,9018198000,VN,베트남,110414,631
2026.04,체성분분석기,9018198000,HK,홍콩,31591,57
2026.04,체성분분석기,9018198000,FR,프랑스,45000,178
2026.04,체성분분석기,9018198000,PL,폴란드,100308,1090
2026.04,체성분분석기,9018198000,GB,영국,2250,20
2026.04,체성분분석기,9018198000,OTHER,기타,4689694,28488
2026.05,체성분분석기,9018198000,US,미국,3531459,17317
2026.05,체성분분석기,9018198000,CN,중국,188222,1264
2026.05,체성분분석기,9018198000,JP,일본,703882,4129
2026.05,체성분분석기,9018198000,VN,베트남,45500,293
2026.05,체성분분석기,9018198000,HK,홍콩,27000,62
2026.05,체성분분석기,9018198000,FR,프랑스,8638,67
2026.05,체성분분석기,9018198000,PL,폴란드,67600,343
2026.05,체성분분석기,9018198000,GB,영국,0,0
2026.05,체성분분석기,9018198000,OTHER,기타,4566726,27188
2026.06,체성분분석기,9018198000,US,미국,2723774,13397
2026.06,체성분분석기,9018198000,CN,중국,229519,1153
2026.06,체성분분석기,9018198000,JP,일본,1535473,9394
2026.06,체성분분석기,9018198000,VN,베트남,118574,857
2026.06,체성분분석기,9018198000,HK,홍콩,27519,20
2026.06,체성분분석기,9018198000,FR,프랑스,2214,27
2026.06,체성분분석기,9018198000,PL,폴란드,181416,998
2026.06,체성분분석기,9018198000,GB,영국,3750,20
2026.06,체성분분석기,9018198000,OTHER,기타,4592137,27826
2026.07,체성분분석기,9018198000,US,미국,3151953,15568
2026.07,체성분분석기,9018198000,CN,중국,536645,2827
2026.07,체성분분석기,9018198000,JP,일본,509589,3277
2026.07,체성분분석기,9018198000,VN,베트남,39180,406
2026.07,체성분분석기,9018198000,HK,홍콩,65250,286
2026.07,체성분분석기,9018198000,FR,프랑스,0,0
2026.07,체성분분석기,9018198000,PL,폴란드,0,0
2026.07,체성분분석기,9018198000,GB,영국,0,0
2026.07,체성분분석기,9018198000,OTHER,기타,4927840,29763
2026.08,체성분분석기,9018198000,US,미국,2341170,11180
2026.08,체성분분석기,9018198000,CN,중국,368652,2672
2026.08,체성분분석기,9018198000,JP,일본,547842,3247
2026.08,체성분분석기,9018198000,VN,베트남,72900,365
2026.08,체성분분석기,9018198000,HK,홍콩,127836,522
2026.08,체성분분석기,9018198000,FR,프랑스,49793,16
2026.08,체성분분석기,9018198000,PL,폴란드,98662,429
2026.08,체성분분석기,9018198000,GB,영국,36068,61
2026.08,체성분분석기,9018198000,OTHER,기타,3156387,18312
