월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,반도체,8542,8542311000,모노리식(monolithic) 집적회로,1481309455,492175,1170596743,203461
2020.01,반도체,8542,8542312000,하이브리드 집적회로,1472769,2503,131156,94
2020.01,반도체,8542,8542313000,복합구조칩 집적회로,131809559,28996,37720557,8020
2020.01,반도체,8542,8542314010,제9301호ㆍ제9306호의 물품에 전용되거나 주로 사용되는 것,0,0,2026,1
2020.01,반도체,8542,8542314030,제8517호의 기기에 전용되거나 주로 사용되는 것,298065978,15746,233557174,2378
2020.01,반도체,8542,8542314040,제8528.42호ㆍ제8528.52호ㆍ제8528.62호ㆍ제8531.20호의 기기에 전용되거나 주로 사용되는 것,7144,11,14976,38
2020.01,반도체,8542,8542314060,제8425호ㆍ제8426호ㆍ제8428호ㆍ제8429호ㆍ제8430호ㆍ제8443.99호ㆍ8470호ㆍ제8471호ㆍ제8472호ㆍ제9026호ㆍ제9030호ㆍ제9504호의 기계 또는 기기에 전용되거나 주로 사용되는 것,6715232,642,8810912,1334
2020.01,반도체,8542,8542314090,기타,32916069,28081,2337855,4543
2020.01,반도체,8542,8542321010,디램,1316193331,85111,516182919,36895
2020.01,반도체,8542,8542321020,에스램,785353,1169,122791,41
2020.01,반도체,8542,8542321030,플래시 메모리,565558830,52727,88064492,14748
2020.01,반도체,8542,8542321090,기타,8785942,5701,18752399,6602
2020.01,반도체,8542,8542322000,하이브리드 집적회로,450623,464,100565,22
2020.01,반도체,8542,8542323000,복합구조칩 집적회로,1299516735,39856,382967420,11680
2020.01,반도체,8542,8542324030,제8517호의 기기에 전용되거나 주로 사용되는 것,394512716,6617,27983045,729
2020.01,반도체,8542,8542324060,제8425호ㆍ제8426호ㆍ제8428호ㆍ제8429호ㆍ제8430호ㆍ제8443.99호ㆍ8470호ㆍ제8471호ㆍ제8472호ㆍ제9026호ㆍ제9030호ㆍ제9504호의 기계 또는 기기에 전용되거나 주로 사용되는 것,300,0,150455,16
2020.01,반도체,8542,8542324090,기타,828950,218,395,1
2020.01,반도체,8542,8542331000,모노리식(monolithic) 집적회로,5885068,6255,6837495,5379
2020.01,반도체,8542,8542332000,하이브리드 집적회로,459477,243,697533,137
2020.01,반도체,8542,8542333000,복합구조칩 집적회로,718364,541,364767,306
2020.01,반도체,8542,8542334010,제9301호ㆍ제9306호의 물품에 전용되거나 주로 사용되는 것,0,0,6751,5
2020.01,반도체,8542,8542334030,제8517호의 기기에 전용되거나 주로 사용되는 것,2078004,166,11660174,752
2020.01,반도체,8542,8542334090,기타,20412,15,24414,150
2020.01,반도체,8542,8542391000,모노리식(monolithic) 집적회로,520354450,201635,383492242,176889
2020.01,반도체,8542,8542392000,하이브리드 집적회로,61366,162,1062082,662
2020.01,반도체,8542,8542393000,복합구조칩 집적회로,23149115,10250,8209369,5824
2020.01,반도체,8542,8542394010,제9301호ㆍ제9306호의 물품에 전용되거나 주로 사용되는 것,0,0,100,0
2020.01,반도체,8542,8542394030,제8517호의 기기에 전용되거나 주로 사용되는 것,569093,158,10448736,1920
2020.01,반도체,8542,8542394040,제8528.42호ㆍ제8528.52호ㆍ제8528.62호ㆍ제8531.20호의 기기에 전용되거나 주로 사용되는 것,0,0,88195,15
2020.01,반도체,8542,8542394050,제9031호의 기기에 전용되거나 주로 사용되는 것(반도체 제조용으로 한정한다),37068,0,2924,0
2020.01,반도체,8542,8542394060,제8425호ㆍ제8426호ㆍ제8428호ㆍ제8429호ㆍ제8430호ㆍ제8443.99호ㆍ8470호ㆍ제8471호ㆍ제8472호ㆍ제9026호ㆍ제9030호ㆍ제9504호의 기계 또는 기기에 전용되거나 주로 사용되는 것,9201,10,1084,0
2020.01,반도체,8542,8542394090,기타,1171639,2179,9532751,7034
2020.01,반도체,8542,8542901000,모노리식(monolithic) 집적회로의 것,22143840,345377,2150408,18805
2020.01,반도체,8542,8542902000,하이브리드 집적회로의 것,94653,2076,19681,22
2020.01,반도체,8542,8542903000,복합구조칩 집적회로의 것,416973,209,474540,217
2020.01,반도체,8542,8542904060,제8425호ㆍ제8426호ㆍ제8428호ㆍ제8429호ㆍ제8430호ㆍ제8443.99호ㆍ8470호ㆍ제8471호ㆍ제8472호ㆍ제9026호ㆍ제9030호ㆍ제9504호의 기계 또는 기기에 전용되거나 주로 사용되는 것,0,0,974,4
2020.01,반도체,8542,8542904090,기타,108734,1183,32608,165
2020.02,반도체,8542,8542311000,모노리식(monolithic) 집적회로,1404415440,475917,1265355986,202037
2020.02,반도체,8542,8542312000,하이브리드 집적회로,1338224,2068,653901,71
2020.02,반도체,8542,8542313000,복합구조칩 집적회로,103199033,21245,47250983,8720
2020.02,반도체,8542,8542314030,제8517호의 기기에 전용되거나 주로 사용되는 것,261374310,12576,103563285,954
2020.02,반도체,8542,8542314040,제8528.42호ㆍ제8528.52호ㆍ제8528.62호ㆍ제8531.20호의 기기에 전용되거나 주로 사용되는 것,27482,64,14563,4
2020.02,반도체,8542,8542314060,제8425호ㆍ제8426호ㆍ제8428호ㆍ제8429호ㆍ제8430호ㆍ제8443.99호ㆍ8470호ㆍ제8471호ㆍ제8472호ㆍ제9026호ㆍ제9030호ㆍ제9504호의 기계 또는 기기에 전용되거나 주로 사용되는 것,7110225,877,9700450,1226
2020.02,반도체,8542,8542314090,기타,28816634,18874,794384,2383
2020.02,반도체,8542,8542321010,디램,1379236449,80101,488944072,43843
2020.02,반도체,8542,8542321020,에스램,756834,1120,69557,83
2020.02,반도체,8542,8542321030,플래시 메모리,496412423,52383,83333982,14619
2020.02,반도체,8542,8542321090,기타,7133924,5979,17166419,6403
