월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,마스크팩,3307904000,3307904000,마스크 팩,19146571,1364630,11154,312
2020.02,마스크팩,3307904000,3307904000,마스크 팩,29292074,2127345,138697,2256
2020.03,마스크팩,3307904000,3307904000,마스크 팩,60554885,4949209,136005,6941
2020.04,마스크팩,3307904000,3307904000,마스크 팩,49048657,3260038,179802,18092
2020.05,마스크팩,3307904000,3307904000,마스크 팩,37776660,2981254,1218844,83650
2020.06,마스크팩,3307904000,3307904000,마스크 팩,33978291,2833640,471028,56808
2020.07,마스크팩,3307904000,3307904000,마스크 팩,35077603,2985070,1078000,181146
2020.08,마스크팩,3307904000,3307904000,마스크 팩,33217970,2403854,189769,4470
2020.09,마스크팩,3307904000,3307904000,마스크 팩,53868282,4385093,261490,6283
2020.10,마스크팩,3307904000,3307904000,마스크 팩,57410035,4373930,467858,11396
2020.11,마스크팩,3307904000,3307904000,마스크 팩,53581613,3705631,275950,12484
2020.12,마스크팩,3307904000,3307904000,마스크 팩,43864836,3295481,234033,3469
2021.01,마스크팩,3307904000,3307904000,마스크 팩,53445651,4490585,415429,14832
2021.02,마스크팩,3307904000,3307904000,마스크 팩,33091083,2807571,628575,39156
2021.03,마스크팩,3307904000,3307904000,마스크 팩,55641523,4945671,430442,14572
2021.04,마스크팩,3307904000,3307904000,마스크 팩,54969115,5044533,727921,51090
2021.05,마스크팩,3307904000,3307904000,마스크 팩,48012398,3855919,786747,40477
2021.06,마스크팩,3307904000,3307904000,마스크 팩,46352532,4015201,886920,37020
2021.07,마스크팩,3307904000,3307904000,마스크 팩,48456197,3701332,406100,23813
2021.08,마스크팩,3307904000,3307904000,마스크 팩,45949041,4254490,294778,18250
2021.09,마스크팩,3307904000,3307904000,마스크 팩,60370385,4984368,631735,56288
2021.10,마스크팩,3307904000,3307904000,마스크 팩,57745244,4813330,547217,54463
2021.11,마스크팩,3307904000,3307904000,마스크 팩,52455562,4604847,252695,19038
2021.12,마스크팩,3307904000,3307904000,마스크 팩,36719438,3168612,2843746,128966
2022.01,마스크팩,3307904000,3307904000,마스크 팩,36334163,3686321,452147,45809
2022.02,마스크팩,3307904000,3307904000,마스크 팩,33829788,3136319,879992,59116
2022.03,마스크팩,3307904000,3307904000,마스크 팩,39990200,3510434,308271,41256
2022.04,마스크팩,3307904000,3307904000,마스크 팩,45969072,3974332,245160,15905
2022.05,마스크팩,3307904000,3307904000,마스크 팩,40842761,3700451,476679,45463
2022.06,마스크팩,3307904000,3307904000,마스크 팩,39627965,4154807,382678,55191
2022.07,마스크팩,3307904000,3307904000,마스크 팩,40303067,4175184,349040,38957
2022.08,마스크팩,3307904000,3307904000,마스크 팩,35757935,3840993,402974,31850
2022.09,마스크팩,3307904000,3307904000,마스크 팩,36860557,4090234,463817,51523
2022.10,마스크팩,3307904000,3307904000,마스크 팩,34991755,3755639,321863,36252
2022.11,마스크팩,3307904000,3307904000,마스크 팩,29838148,3219431,277017,33216
2022.12,마스크팩,3307904000,3307904000,마스크 팩,39027858,3664361,743623,87484
2023.01,마스크팩,3307904000,3307904000,마스크 팩,25064331,2092729,291723,35312
2023.02,마스크팩,3307904000,3307904000,마스크 팩,24943432,2032696,480180,41410
2023.03,마스크팩,3307904000,3307904000,마스크 팩,41787130,3362309,566454,49531
2023.04,마스크팩,3307904000,3307904000,마스크 팩,29643969,2750589,533083,25428
