월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,74050846,1619772,49265729,1565357
2020.01,리튬이온전지_ESS_proxy,850760,8507609000,기타,280501072,7601802,59286037,1739772
2020.02,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,70072931,1515795,26299804,847525
2020.02,리튬이온전지_ESS_proxy,850760,8507609000,기타,285577034,7938554,30253477,887479
2020.03,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,67285200,1340727,47713742,1523341
2020.03,리튬이온전지_ESS_proxy,850760,8507609000,기타,332424186,9371095,69958438,2062830
2020.04,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,68044327,1520230,50214798,1553863
2020.04,리튬이온전지_ESS_proxy,850760,8507609000,기타,292037304,7991985,74924168,2276718
2020.05,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,49859084,1210032,58803198,1951810
2020.05,리튬이온전지_ESS_proxy,850760,8507609000,기타,327680191,9095442,92548190,2820701
2020.06,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,42831603,863550,48582916,1660899
2020.06,리튬이온전지_ESS_proxy,850760,8507609000,기타,322001884,9154861,87765547,2696386
2020.07,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,80251209,1810758,51611074,1830588
2020.07,리튬이온전지_ESS_proxy,850760,8507609000,기타,276331592,7922077,106877545,3429899
2020.08,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,78037827,1801893,34998444,1256869
2020.08,리튬이온전지_ESS_proxy,850760,8507609000,기타,348358162,10088783,114205238,3705379
2020.09,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,103925816,2504620,25419889,873062
2020.09,리튬이온전지_ESS_proxy,850760,8507609000,기타,399702426,12198349,133463594,5152447
2020.10,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,94412639,2463047,37650770,1391728
2020.10,리튬이온전지_ESS_proxy,850760,8507609000,기타,363170031,11130875,113954918,4026435
2020.11,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,96693351,2687286,20297058,828957
2020.11,리튬이온전지_ESS_proxy,850760,8507609000,기타,359214616,11239938,133196976,4374656
2020.12,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,77352678,2031440,10633217,291515
2020.12,리튬이온전지_ESS_proxy,850760,8507609000,기타,388883184,11865264,154954347,5359876
2021.01,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,69202439,1663587,11059044,303841
2021.01,리튬이온전지_ESS_proxy,850760,8507609000,기타,334843055,10512829,150699971,5230812
2021.02,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,65827575,1680438,7832498,227582
2021.02,리튬이온전지_ESS_proxy,850760,8507609000,기타,328331829,10053728,161801401,5695850
2021.03,리튬이온전지_ESS_proxy,850760,8507601000,리튬폴리머 축전지,78377590,2513428,9597598,253720
