월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,38676925,754709,5761034,68893
2020.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,40009004,756988,5257792,65654
2020.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,55027463,918648,6393754,83295
2020.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,41276278,770120,3994557,57070
2020.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,30046768,598185,3734648,43921
2020.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,28473685,573125,3856877,62062
2020.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,35610234,637077,5438991,58728
2020.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,32615753,659539,5106824,63516
2020.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,59432324,1003129,4810866,49942
2020.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,44004693,710029,4695931,54170
2020.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,48452378,760605,5186361,55252
2020.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,41615439,779451,4996994,57044
2021.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,46309580,734281,3536775,43569
2021.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,39244687,655852,4200536,47471
2021.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,52746467,821886,5552728,66777
2021.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,56653982,958497,4682115,57811
2021.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,55729284,862357,5843425,53833
2021.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,58407227,871606,6093263,64200
2021.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,42318180,766225,5512910,54819
2021.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,48888362,862065,5671971,49397
2021.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,57616838,899530,3534533,46410
2021.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,64030136,1230148,5771405,67153
2021.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,51760488,907509,4759909,50356
2021.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,49943825,891482,5845839,60215
2022.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,42425249,701708,4743907,59727
2022.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,46352366,719531,4501671,56883
2022.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,61585818,930271,5554163,56770
2022.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54190598,824270,5401917,64213
2022.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,66127602,983526,5285659,60050
2022.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,57466209,989451,4410326,54339
2022.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,43815084,811641,5281360,60430
2022.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,45897789,848366,6118369,54344
2022.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54619459,990119,6255315,73411
2022.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,52959677,823927,5313913,60455
2022.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,42945550,740147,6139051,72519
2022.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,34092835,695380,6362591,58924
2023.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,41000076,710326,6074727,63059
2023.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,47836508,788315,7897242,80879
2023.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,57382493,941892,5974539,68675
2023.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54443939,972137,5696084,66384
2023.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,53185337,935720,5343259,62028
2023.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,53219488,943089,6078033,68714
2023.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,43322306,833678,6222170,63002
2023.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,52761396,784438,5624524,52083
2023.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54230235,991670,5982157,68803
2023.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,55981128,883148,5912225,69239
2023.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,53772854,977503,4648085,47783
2023.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,48791060,844676,5693643,59673
2024.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,67544675,1127100,7520932,70515
2024.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,56934820,1129936,6500368,59738
2024.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54469096,1033825,6355528,61852
2024.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,59610566,1195039,6939365,73587
2024.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,75711541,1298706,7678130,75403
2024.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,63402609,1329552,6489310,77214
2024.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,57481382,1185778,7554421,80793
2024.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,62117932,1178580,7131384,73296
2024.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,72400589,1087710,5769939,68278
2024.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,80746916,1290656,5961339,62540
2024.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,59962009,1177020,6199302,58000
2024.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,63806394,1200652,6568389,70198
2025.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,55667747,1103810,5517566,57287
2025.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,67917751,1254783,9315786,90830
2025.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,66371300,1284906,6227805,69122
2025.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,76528890,1385141,5739856,58673
2025.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,74360922,1372788,6144384,63927
2025.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,65659313,1362312,8030829,78076
2025.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,75451752,1523985,6788819,66547
2025.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,64544016,1260653,6133326,55768
2025.09,메이크업화장품,3304992000,3304992000,메이크업용 제품류,87276903,1400985,6726352,68948
2025.10,메이크업화장품,3304992000,3304992000,메이크업용 제품류,70075144,1203495,6019601,57612
2025.11,메이크업화장품,3304992000,3304992000,메이크업용 제품류,54727511,1170367,5725970,46844
2025.12,메이크업화장품,3304992000,3304992000,메이크업용 제품류,71557390,1355610,7506182,71946
2026.01,메이크업화장품,3304992000,3304992000,메이크업용 제품류,59186275,1070646,7137842,74849
2026.02,메이크업화장품,3304992000,3304992000,메이크업용 제품류,57349361,1134965,6284351,54283
2026.03,메이크업화장품,3304992000,3304992000,메이크업용 제품류,71443155,1333039,5927744,64728
2026.04,메이크업화장품,3304992000,3304992000,메이크업용 제품류,82792393,1560619,7585255,83141
2026.05,메이크업화장품,3304992000,3304992000,메이크업용 제품류,70213359,1316104,5187591,56425
2026.06,메이크업화장품,3304992000,3304992000,메이크업용 제품류,75016808,1412793,6435545,70732
2026.07,메이크업화장품,3304992000,3304992000,메이크업용 제품류,72551674,1411318,7894979,85885
2026.08,메이크업화장품,3304992000,3304992000,메이크업용 제품류,70948703,1333309,6553171,60955
