월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.06,해저케이블(1),8544603010,2828868,303218,9.3295,-87.3,-49.59
2022.07,해저케이블(1),8544603010,21721890,2324329,9.3454,-35.61,667.87
2022.08,해저케이블(1),8544603010,10697242,1246564,8.5814,-49.95,-50.75
2022.09,해저케이블(1),8544603010,3254969,332679,9.7841,-77.45,-69.57
2022.10,해저케이블(1),8544603010,31372042,5479586,5.7253,152.09,863.82
2022.11,해저케이블(1),8544603010,5337441,657044,8.1234,-85.84,-82.99
2022.12,해저케이블(1),8544603010,41739494,4474307,9.3287,73.71,682.01
2023.01,해저케이블(1),8544603010,4587710,542178,8.4616,-79.45,-89.01
2023.02,해저케이블(1),8544603010,32443821,5416345,5.99,21423.75,607.19
2023.03,해저케이블(1),8544603010,5811246,703073,8.2655,119.51,-82.09
2023.04,해저케이블(1),8544603010,9770986,1267021,7.7118,134.83,68.14
2023.05,해저케이블(1),8544603010,13892738,1824542,7.6144,147.56,42.18
2023.06,해저케이블(1),8544603010,22085925,2592964,8.5176,680.73,58.97
2023.07,해저케이블(1),8544603010,111915305,13078043,8.5575,415.22,406.73
2023.08,해저케이블(1),8544603010,10399147,1082622,9.6055,-2.79,-90.71
2023.09,해저케이블(1),8544603010,26577314,3021352,8.7965,716.52,155.57
2023.10,해저케이블(1),8544603010,11268640,1167116,9.6551,-64.08,-57.6
2023.11,해저케이블(1),8544603010,11647536,1232755,9.4484,118.22,3.36
2023.12,해저케이블(1),8544603010,47464935,4404663,10.7761,13.72,307.51
2024.01,해저케이블(1),8544603010,7849437,793446,9.8928,71.1,-83.46
2024.02,해저케이블(1),8544603010,116168833,14400516,8.067,258.06,1379.96
2024.03,해저케이블(1),8544603010,107398963,11736494,9.1509,1748.12,-7.55
2024.04,해저케이블(1),8544603010,34573188,5106334,6.7706,253.84,-67.81
2024.05,해저케이블(1),8544603010,58466411,5319501,10.991,320.84,69.11
2024.06,해저케이블(1),8544603010,73734721,8777102,8.4008,233.85,26.11
2024.07,해저케이블(1),8544603010,30113285,2720165,11.0704,-73.09,-59.16
2024.08,해저케이블(1),8544603010,16020699,1794044,8.9299,54.06,-46.8
2024.09,해저케이블(1),8544603010,48683645,6663092,7.3065,83.18,203.88
2024.10,해저케이블(1),8544603010,49437761,4005919,12.3412,338.72,1.55
2024.11,해저케이블(1),8544603010,20354534,1540101,13.2164,74.75,-58.83
2024.12,해저케이블(1),8544603010,54109789,4549544,11.8935,14.0,165.84
2025.01,해저케이블(1),8544603010,25547950,2628040,9.7213,225.47,-52.78
2025.02,해저케이블(1),8544603010,100797780,13164253,7.6569,-13.23,294.54
2025.03,해저케이블(1),8544603010,119649617,15590875,7.6743,11.41,18.7
2025.04,해저케이블(1),8544603010,52634676,5971645,8.8141,52.24,-56.01
2025.05,해저케이블(1),8544603010,16983464,1573013,10.7968,-70.95,-67.73
2025.06,해저케이블(1),8544603010,66217785,5893147,11.2364,-10.19,289.9
2025.07,해저케이블(1),8544603010,41704626,3628836,11.4926,38.49,-37.02
2025.08,해저케이블(1),8544603010,65837292,7559831,8.7088,310.95,57.87
2025.09,해저케이블(1),8544603010,50257117,5001046,10.0493,3.23,-23.66
2025.10,해저케이블(1),8544603010,39617147,4150313,9.5456,-19.86,-21.17
2025.11,해저케이블(1),8544603010,59758157,5426340,11.0126,193.59,50.84
2025.12,해저케이블(1),8544603010,72813449,5910861,12.3186,34.57,21.85
2026.01,해저케이블(1),8544603010,62860613,5545417,11.3356,146.05,-13.67
2026.02,해저케이블(1),8544603010,60650945,6546105,9.2652,-39.83,-3.52
2026.03,해저케이블(1),8544603010,88356309,8828940,10.0076,-26.15,45.68
2026.04,해저케이블(1),8544603010,37818955,3183515,11.8796,-28.15,-57.2
2026.05,해저케이블(1),8544603010,38487590,3346157,11.502,126.62,1.77
2026.06,해저케이블(1),8544603010,94886717,8257950,11.4903,43.29,146.54
2026.07,해저케이블(1),8544603010,52732436,4535255,11.6272,26.44,-44.43
2026.08,해저케이블(1),8544603010,67973286,4722648,14.393,3.24,28.9
