월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2021.01,화장품,330499,3304992000,메이크업용 제품류,46309580,734281,3536775,43569
2021.01,화장품,330499,3304993000,어린이용 제품류,3680230,317862,1303995,151129
2021.01,화장품,330499,3304999000,기타,145355227,5914257,11830142,208293
2021.02,화장품,330499,3304991000,기초화장용 제품류,304810733,10723002,40722515,1359781
2021.02,화장품,330499,3304992000,메이크업용 제품류,39244687,655852,4200536,47471
2021.02,화장품,330499,3304993000,어린이용 제품류,2801630,190198,917987,105097
2021.02,화장품,330499,3304999000,기타,138287560,5657082,12463651,216671
2021.03,화장품,330499,3304991000,기초화장용 제품류,425244057,13859058,47329113,1842279
2021.03,화장품,330499,3304992000,메이크업용 제품류,52746467,821886,5552728,66777
2021.03,화장품,330499,3304993000,어린이용 제품류,3161911,342410,1273132,126569
2021.03,화장품,330499,3304999000,기타,188926111,7361064,11207792,216119
2021.04,화장품,330499,3304991000,기초화장용 제품류,457213474,15461589,45562710,1635319
2021.04,화장품,330499,3304992000,메이크업용 제품류,56653982,958497,4682115,57811
2021.04,화장품,330499,3304993000,어린이용 제품류,3462890,303523,793880,93234
2021.04,화장품,330499,3304999000,기타,178226882,7130872,12965327,221054
2021.05,화장품,330499,3304991000,기초화장용 제품류,390996976,13016414,44648867,1673051
2021.05,화장품,330499,3304992000,메이크업용 제품류,55729284,862357,5843425,53833
2021.05,화장품,330499,3304993000,어린이용 제품류,2405073,236497,684021,70308
2021.05,화장품,330499,3304999000,기타,172565455,6945676,11734682,191524
2021.06,화장품,330499,3304991000,기초화장용 제품류,340359168,12270695,44518783,1777332
2021.06,화장품,330499,3304992000,메이크업용 제품류,58407227,871606,6093263,64200
2021.06,화장품,330499,3304993000,어린이용 제품류,3686908,293817,654821,49375
2021.06,화장품,330499,3304999000,기타,153830541,6027486,11084364,185450
2021.07,화장품,330499,3304991000,기초화장용 제품류,330918159,13240927,46940955,1924702
2021.07,화장품,330499,3304992000,메이크업용 제품류,42318180,766225,5512910,54819
2021.07,화장품,330499,3304993000,어린이용 제품류,3718010,357290,790011,80402
2021.07,화장품,330499,3304999000,기타,127515877,5609053,12883145,200518
2021.08,화장품,330499,3304991000,기초화장용 제품류,363020877,12928695,55910969,2059859
2021.08,화장품,330499,3304992000,메이크업용 제품류,48888362,862065,5671971,49397
2021.08,화장품,330499,3304993000,어린이용 제품류,3249477,353897,853906,80260
2021.08,화장품,330499,3304999000,기타,125475453,5169174,12331108,187707
2021.09,화장품,330499,3304991000,기초화장용 제품류,448119506,15312545,46052072,1823973
2021.09,화장품,330499,3304992000,메이크업용 제품류,57616838,899530,3534533,46410
2021.09,화장품,330499,3304993000,어린이용 제품류,5599280,345324,1321668,121818
2021.09,화장품,330499,3304999000,기타,173429212,6190644,8914137,164732
2021.10,화장품,330499,3304991000,기초화장용 제품류,413765593,14071152,49869143,1899575
2021.10,화장품,330499,3304992000,메이크업용 제품류,64030136,1230148,5771405,67153
2021.10,화장품,330499,3304993000,어린이용 제품류,4917358,366526,1023015,71134
2021.10,화장품,330499,3304999000,기타,139225001,6267716,11895721,206136
2021.11,화장품,330499,3304991000,기초화장용 제품류,510086277,13085263,43992162,1622646
2021.11,화장품,330499,3304992000,메이크업용 제품류,51760488,907509,4759909,50356
2021.11,화장품,330499,3304993000,어린이용 제품류,5330399,431049,937723,104038
2021.11,화장품,330499,3304999000,기타,137305075,5478307,9213334,163996
2021.12,화장품,330499,3304991000,기초화장용 제품류,324059098,10387572,49444342,1724222
2021.12,화장품,330499,3304992000,메이크업용 제품류,49943825,891482,5845839,60215
2021.12,화장품,330499,3304993000,어린이용 제품류,3944175,384217,957308,110800
2021.12,화장품,330499,3304999000,기타,140074991,4914596,12717170,218434
2022.01,화장품,330499,3304991000,기초화장용 제품류,251683066,8984233,39996746,1461018
2022.01,화장품,330499,3304992000,메이크업용 제품류,42425249,701708,4743907,59727
2022.01,화장품,330499,3304993000,어린이용 제품류,2966920,386252,1839398,212245
2022.01,화장품,330499,3304999000,기타,118644063,4315865,12938527,231099
2022.02,화장품,330499,3304991000,기초화장용 제품류,258083010,9195928,45708144,1460242
2022.02,화장품,330499,3304992000,메이크업용 제품류,46352366,719531,4501671,56883
2022.02,화장품,330499,3304993000,어린이용 제품류,2509947,261264,803965,103744
2022.02,화장품,330499,3304999000,기타,129174656,4669519,11192587,199815
2022.03,화장품,330499,3304991000,기초화장용 제품류,319068077,11106936,42108510,1490304
2022.03,화장품,330499,3304992000,메이크업용 제품류,61585818,930271,5554163,56770
2022.03,화장품,330499,3304993000,어린이용 제품류,2637859,302911,867413,74362
2022.03,화장품,330499,3304999000,기타,158089735,5474630,16572591,265320
2022.04,화장품,330499,3304991000,기초화장용 제품류,334287124,11117721,44199468,1636315
2022.04,화장품,330499,3304992000,메이크업용 제품류,54190598,824270,5401917,64213
2022.04,화장품,330499,3304993000,어린이용 제품류,2184902,205124,959836,62009
2022.04,화장품,330499,3304999000,기타,153874564,4954965,13011013,226813
2022.05,화장품,330499,3304991000,기초화장용 제품류,421961929,12726637,41563585,1768184
2022.05,화장품,330499,3304992000,메이크업용 제품류,66127602,983526,5285659,60050
2022.05,화장품,330499,3304993000,어린이용 제품류,2450989,163868,686420,77410
2022.05,화장품,330499,3304999000,기타,188240114,5912918,14400775,243214
2022.06,화장품,330499,3304991000,기초화장용 제품류,283326319,10365429,45559857,1986977
2022.06,화장품,330499,3304992000,메이크업용 제품류,57466209,989451,4410326,54339
2022.06,화장품,330499,3304993000,어린이용 제품류,2435522,215700,954756,87935
2022.06,화장품,330499,3304999000,기타,162328193,5441870,11672631,199995
2022.07,화장품,330499,3304991000,기초화장용 제품류,277974606,10391768,39213599,1567686
2022.07,화장품,330499,3304992000,메이크업용 제품류,43815084,811641,5281360,60430
2022.07,화장품,330499,3304993000,어린이용 제품류,4101109,391304,860968,120831
2022.07,화장품,330499,3304999000,기타,144938266,5372734,11540255,170466
2022.08,화장품,330499,3304991000,기초화장용 제품류,273952287,9563800,46307179,2340403
2022.08,화장품,330499,3304992000,메이크업용 제품류,45897789,848366,6118369,54344
2022.08,화장품,330499,3304993000,어린이용 제품류,5558258,540933,890844,130297
2022.08,화장품,330499,3304999000,기타,146620322,4893763,13201964,205850
2022.09,화장품,330499,3304991000,기초화장용 제품류,346642749,11757543,42411628,1709354
2022.09,화장품,330499,3304992000,메이크업용 제품류,54619459,990119,6255315,73411
2022.09,화장품,330499,3304993000,어린이용 제품류,5117352,528519,992921,99021
2022.09,화장품,330499,3304999000,기타,166722615,6221344,16895513,224987
2022.10,화장품,330499,3304991000,기초화장용 제품류,341829467,10144777,42582883,1953668
2022.10,화장품,330499,3304992000,메이크업용 제품류,52959677,823927,5313913,60455
2022.10,화장품,330499,3304993000,어린이용 제품류,7523142,493227,757343,84011
2022.10,화장품,330499,3304999000,기타,143506128,5314691,14204261,191038
2022.11,화장품,330499,3304991000,기초화장용 제품류,287382263,10269724,43198791,1777672
2022.11,화장품,330499,3304992000,메이크업용 제품류,42945550,740147,6139051,72519
2022.11,화장품,330499,3304993000,어린이용 제품류,4839680,272147,1004858,140410
2022.11,화장품,330499,3304999000,기타,162964998,5144793,11007972,194664
2022.12,화장품,330499,3304991000,기초화장용 제품류,249501019,9326376,44653348,1702178
2022.12,화장품,330499,3304992000,메이크업용 제품류,34092835,695380,6362591,58924
2022.12,화장품,330499,3304993000,어린이용 제품류,3586097,201333,990677,126911
2022.12,화장품,330499,3304999000,기타,156560420,4798896,15450384,238790
2023.01,화장품,330499,3304991000,기초화장용 제품류,187617611,7850103,34955585,1289779
2023.01,화장품,330499,3304992000,메이크업용 제품류,41000076,710326,6074727,63059
2023.01,화장품,330499,3304993000,어린이용 제품류,2198448,168057,1426938,160716
2023.01,화장품,330499,3304999000,기타,120503449,3546895,10380498,154890
2023.02,화장품,330499,3304991000,기초화장용 제품류,284095325,11140608,42465354,1561278
2023.02,화장품,330499,3304992000,메이크업용 제품류,47836508,788315,7897242,80879
2023.02,화장품,330499,3304993000,어린이용 제품류,3138050,263847,1313508,96582
2023.02,화장품,330499,3304999000,기타,167417730,5088957,17197653,226415
2023.03,화장품,330499,3304991000,기초화장용 제품류,339754186,12352288,44274887,1534482
2023.03,화장품,330499,3304992000,메이크업용 제품류,57382493,941892,5974539,68675
2023.03,화장품,330499,3304993000,어린이용 제품류,4535791,261813,694432,84562
2023.03,화장품,330499,3304999000,기타,195690432,6433428,22765182,274968
2023.04,화장품,330499,3304991000,기초화장용 제품류,303711441,11557899,38648378,1478834
2023.04,화장품,330499,3304992000,메이크업용 제품류,54443939,972137,5696084,66384
2023.04,화장품,330499,3304993000,어린이용 제품류,2728683,204595,890699,87438
2023.04,화장품,330499,3304999000,기타,166095366,5216633,12139524,179304
2023.06,화장품,330499,3304991000,기초화장용 제품류,332482789,12045169,40043426,1590244
2023.06,화장품,330499,3304992000,메이크업용 제품류,53219488,943089,6078033,68714
2023.06,화장품,330499,3304993000,어린이용 제품류,3961626,215156,1064358,112816
2023.06,화장품,330499,3304999000,기타,188870543,5154801,13357605,216888
2023.07,화장품,330499,3304991000,기초화장용 제품류,286817779,10994432,41092453,1697811
2023.07,화장품,330499,3304992000,메이크업용 제품류,43322306,833678,6222170,63002
2023.07,화장품,330499,3304993000,어린이용 제품류,2479068,174108,702500,76621
2023.07,화장품,330499,3304999000,기타,154402657,4636739,12969504,210553
2023.08,화장품,330499,3304991000,기초화장용 제품류,327025260,12053152,44920516,1905292
2023.08,화장품,330499,3304992000,메이크업용 제품류,52761396,784438,5624524,52083
2023.08,화장품,330499,3304993000,어린이용 제품류,3568903,226173,1115413,133703
2023.08,화장품,330499,3304999000,기타,156678299,5016023,16282450,282995
2023.09,화장품,330499,3304991000,기초화장용 제품류,386808448,15521885,44717946,1776289
2023.09,화장품,330499,3304992000,메이크업용 제품류,54230235,991670,5982157,68803
2023.09,화장품,330499,3304993000,어린이용 제품류,6939281,380196,514542,71917
2023.09,화장품,330499,3304999000,기타,189917732,5959323,11864157,189724
2023.10,화장품,330499,3304991000,기초화장용 제품류,341870543,13917893,39968736,1656219
2023.10,화장품,330499,3304992000,메이크업용 제품류,55981128,883148,5912225,69239
2023.10,화장품,330499,3304993000,어린이용 제품류,4490274,247201,887757,90672
2023.10,화장품,330499,3304999000,기타,175788950,5330988,16208723,211062
2023.11,화장품,330499,3304991000,기초화장용 제품류,341524542,13385836,34918694,1479953
2023.11,화장품,330499,3304992000,메이크업용 제품류,53772854,977503,4648085,47783
2023.11,화장품,330499,3304993000,어린이용 제품류,5340373,343968,618821,73994
2023.11,화장품,330499,3304999000,기타,185225989,6018884,15117464,203184
2023.12,화장품,330499,3304991000,기초화장용 제품류,301890102,11185239,39497061,1613347
2023.12,화장품,330499,3304992000,메이크업용 제품류,48791060,844676,5693643,59673
2023.12,화장품,330499,3304993000,어린이용 제품류,3673468,313619,1136895,112862
2023.12,화장품,330499,3304999000,기타,177781425,5375816,12956799,226635
2024.01,화장품,330499,3304991000,기초화장용 제품류,373357745,12806712,34446469,1214936
2024.01,화장품,330499,3304992000,메이크업용 제품류,67544675,1127100,7520932,70515
2024.01,화장품,330499,3304993000,어린이용 제품류,3499724,219466,816778,103409
2024.01,화장품,330499,3304999000,기타,183733550,5901704,15632974,238642
2024.02,화장품,330499,3304991000,기초화장용 제품류,311078720,11051318,33128363,1322236
2024.02,화장품,330499,3304992000,메이크업용 제품류,56934820,1129936,6500368,59738
2024.02,화장품,330499,3304993000,어린이용 제품류,3389874,216668,893500,121761
2024.02,화장품,330499,3304999000,기타,177941210,4957919,14248359,216434
2024.03,화장품,330499,3304991000,기초화장용 제품류,332849451,12435515,36099388,1576259
2024.03,화장품,330499,3304992000,메이크업용 제품류,54469096,1033825,6355528,61852
2024.03,화장품,330499,3304993000,어린이용 제품류,3513371,256692,1433148,142402
2024.03,화장품,330499,3304999000,기타,188007150,5608629,18028156,270069
2024.04,화장품,330499,3304991000,기초화장용 제품류,394461799,14557237,34265158,1559983
2024.04,화장품,330499,3304992000,메이크업용 제품류,59610566,1195039,6939365,73587
2024.04,화장품,330499,3304993000,어린이용 제품류,4937127,268829,1097154,134596
2024.04,화장품,330499,3304999000,기타,191700154,5927382,18421462,254881
2024.05,화장품,330499,3304991000,기초화장용 제품류,392542969,14515438,32202382,1148328
2024.05,화장품,330499,3304992000,메이크업용 제품류,75711541,1298706,7678130,75403
2024.05,화장품,330499,3304993000,어린이용 제품류,3793746,201136,700961,103270
2024.05,화장품,330499,3304999000,기타,202108635,6182593,19899478,267393
2024.06,화장품,330499,3304991000,기초화장용 제품류,333054117,12316704,34261575,1597991
2024.06,화장품,330499,3304992000,메이크업용 제품류,63402609,1329552,6489310,77214
2024.06,화장품,330499,3304993000,어린이용 제품류,3099378,158945,931588,133940
2024.06,화장품,330499,3304999000,기타,196368742,5346980,13931848,263396
2024.07,화장품,330499,3304991000,기초화장용 제품류,366587107,13628029,36385500,1584880
2024.07,화장품,330499,3304992000,메이크업용 제품류,57481382,1185778,7554421,80793
2024.07,화장품,330499,3304993000,어린이용 제품류,4201079,226497,678010,83125
2024.07,화장품,330499,3304999000,기타,189348857,6086683,18893524,268498
2024.08,화장품,330499,3304991000,기초화장용 제품류,374407216,13303309,37952983,1725276
2024.08,화장품,330499,3304992000,메이크업용 제품류,62117932,1178580,7131384,73296
2024.08,화장품,330499,3304993000,어린이용 제품류,3646372,202489,1093759,121934
2024.08,화장품,330499,3304999000,기타,185147111,5492912,16268953,216336
2024.09,화장품,330499,3304991000,기초화장용 제품류,402819652,13650082,37222468,1652270
2024.09,화장품,330499,3304992000,메이크업용 제품류,72400589,1087710,5769939,68278
2024.09,화장품,330499,3304993000,어린이용 제품류,2848997,162269,1208411,120522
2024.09,화장품,330499,3304999000,기타,225036149,6400281,14820882,244994
2024.10,화장품,330499,3304991000,기초화장용 제품류,513720690,15014932,35341959,1532141
2024.10,화장품,330499,3304992000,메이크업용 제품류,80746916,1290656,5961339,62540
2024.10,화장품,330499,3304993000,어린이용 제품류,2348488,150995,1002655,129777
2024.10,화장품,330499,3304999000,기타,206192423,6202005,16742280,247476
2024.11,화장품,330499,3304991000,기초화장용 제품류,399223373,13232186,32406604,1356576
2024.11,화장품,330499,3304992000,메이크업용 제품류,59962009,1177020,6199302,58000
2024.11,화장품,330499,3304993000,어린이용 제품류,3237217,192700,867733,79174
2024.11,화장품,330499,3304999000,기타,227999251,6273654,21214616,220676
2024.12,화장품,330499,3304991000,기초화장용 제품류,351729363,12836018,34216408,1565065
2024.12,화장품,330499,3304992000,메이크업용 제품류,63806394,1200652,6568389,70198
2024.12,화장품,330499,3304993000,어린이용 제품류,2449187,229550,1179239,150536
2024.12,화장품,330499,3304999000,기타,242181114,8059649,20362611,243013
2025.01,화장품,330499,3304991000,기초화장용 제품류,314778843,10672681,34109268,1623996
2025.01,화장품,330499,3304992000,메이크업용 제품류,55667747,1103810,5517566,57287
2025.01,화장품,330499,3304993000,어린이용 제품류,1868770,148463,1237733,169854
2025.01,화장품,330499,3304999000,기타,190052890,5411210,15767710,234341
2025.02,화장품,330499,3304991000,기초화장용 제품류,383218430,13162117,32133397,1210779
2025.02,화장품,330499,3304992000,메이크업용 제품류,67917751,1254783,9315786,90830
2025.02,화장품,330499,3304993000,어린이용 제품류,1763785,111962,1022696,174580
2025.02,화장품,330499,3304999000,기타,213266222,6240760,19205304,246163
2025.03,화장품,330499,3304991000,기초화장용 제품류,406719068,13843965,36913792,1481783
2025.03,화장품,330499,3304992000,메이크업용 제품류,66371300,1284906,6227805,69122
2025.03,화장품,330499,3304993000,어린이용 제품류,2005358,155215,1232386,125638
2025.03,화장품,330499,3304999000,기타,233709700,6718061,26492065,291238
2025.04,화장품,330499,3304991000,기초화장용 제품류,430788285,15928604,36156930,1534461
2025.04,화장품,330499,3304992000,메이크업용 제품류,76528890,1385141,5739856,58673
2025.04,화장품,330499,3304993000,어린이용 제품류,1740948,178322,720524,85003
2025.04,화장품,330499,3304999000,기타,262962226,7996348,24303632,281419
2025.05,화장품,330499,3304991000,기초화장용 제품류,402088465,14122485,33676656,1317987
2025.05,화장품,330499,3304992000,메이크업용 제품류,74360922,1372788,6144384,63927
2025.05,화장품,330499,3304993000,어린이용 제품류,2272629,107475,863599,90212
2025.05,화장품,330499,3304999000,기타,240015652,7405150,18845594,240953
2025.06,화장품,330499,3304991000,기초화장용 제품류,394229700,13842733,37868333,1704130
2025.06,화장품,330499,3304992000,메이크업용 제품류,65659313,1362312,8030829,78076
2025.06,화장품,330499,3304993000,어린이용 제품류,2651393,153583,992451,121503
2025.06,화장품,330499,3304999000,기타,229511687,7231437,20686806,264859
2025.07,화장품,330499,3304991000,기초화장용 제품류,401556244,14679726,36058494,1626485
2025.07,화장품,330499,3304992000,메이크업용 제품류,75451752,1523985,6788819,66547
2025.07,화장품,330499,3304993000,어린이용 제품류,3136805,134320,897632,109594
2025.07,화장품,330499,3304999000,기타,242241156,8012447,20820578,233954
2025.08,화장품,330499,3304991000,기초화장용 제품류,354854834,13528436,39665789,1734484
2025.08,화장품,330499,3304992000,메이크업용 제품류,64544016,1260653,6133326,55768
2025.08,화장품,330499,3304993000,어린이용 제품류,1820178,142807,1355513,166893
2025.08,화장품,330499,3304999000,기타,216552807,6614065,20170240,228417
2025.09,화장품,330499,3304991000,기초화장용 제품류,462874391,17638749,47459558,2121042
2025.09,화장품,330499,3304992000,메이크업용 제품류,87276903,1400985,6726352,68948
2025.09,화장품,330499,3304993000,어린이용 제품류,2589840,149498,1380767,149887
2025.09,화장품,330499,3304999000,기타,300341091,9699892,18912303,223593
2025.10,화장품,330499,3304991000,기초화장용 제품류,375367903,13690514,37378997,1757974
2025.10,화장품,330499,3304992000,메이크업용 제품류,70075144,1203495,6019601,57612
2025.10,화장품,330499,3304993000,어린이용 제품류,1950960,136885,1274308,192321
2025.10,화장품,330499,3304999000,기타,229881771,7158180,21473784,200369
2025.11,화장품,330499,3304991000,기초화장용 제품류,390952741,13861440,35437918,1660458
2025.11,화장품,330499,3304992000,메이크업용 제품류,54727511,1170367,5725970,46844
2025.11,화장품,330499,3304993000,어린이용 제품류,1750254,135897,743208,98234
2025.11,화장품,330499,3304999000,기타,250997817,7439926,16778615,212456
2025.12,화장품,330499,3304991000,기초화장용 제품류,441223742,15670785,46559497,1940446
2025.12,화장품,330499,3304992000,메이크업용 제품류,71557390,1355610,7506182,71946
2025.12,화장품,330499,3304993000,어린이용 제품류,2259245,159395,897997,95812
2025.12,화장품,330499,3304999000,기타,297378452,8316984,18100207,277577
2026.01,화장품,330499,3304991000,기초화장용 제품류,425428067,14707492,39708967,1880364
2026.01,화장품,330499,3304992000,메이크업용 제품류,59186275,1070646,7137842,74849
2026.01,화장품,330499,3304993000,어린이용 제품류,1364854,122704,1300088,133033
2026.01,화장품,330499,3304999000,기타,289352844,8759809,21288739,297977
2026.02,화장품,330499,3304991000,기초화장용 제품류,383690814,12957530,30760782,1189727
2026.02,화장품,330499,3304992000,메이크업용 제품류,57349361,1134965,6284351,54283
2026.02,화장품,330499,3304993000,어린이용 제품류,1877656,117869,1307025,233826
2026.02,화장품,330499,3304999000,기타,251497210,7515034,16629724,197777
2026.03,화장품,330499,3304991000,기초화장용 제품류,499375357,17058942,40882567,1644457
2026.03,화장품,330499,3304992000,메이크업용 제품류,71443155,1333039,5927744,64728
2026.03,화장품,330499,3304993000,어린이용 제품류,2284868,169879,1001759,100455
2026.03,화장품,330499,3304999000,기타,324192981,9111991,25086853,253546
2026.04,화장품,330499,3304991000,기초화장용 제품류,562650535,19584165,36488635,1453389
2026.04,화장품,330499,3304992000,메이크업용 제품류,82792393,1560619,7585255,83141
2026.04,화장품,330499,3304993000,어린이용 제품류,1812562,121704,1152763,161474
2026.04,화장품,330499,3304999000,기타,367416017,10954038,19265364,279009
2026.05,화장품,330499,3304991000,기초화장용 제품류,509929495,16617573,29519236,1182546
2026.05,화장품,330499,3304992000,메이크업용 제품류,70213359,1316104,5187591,56425
2026.05,화장품,330499,3304993000,어린이용 제품류,1994791,155651,1023155,134084
2026.05,화장품,330499,3304999000,기타,334718563,9810194,25110190,280296
2026.06,화장품,330499,3304991000,기초화장용 제품류,555149989,18703474,39586132,2101580
2026.06,화장품,330499,3304992000,메이크업용 제품류,75016808,1412793,6435545,70732
2026.06,화장품,330499,3304993000,어린이용 제품류,2308383,182120,721923,124570
2026.06,화장품,330499,3304999000,기타,378746440,11022495,23531316,275685
2026.07,화장품,330499,3304991000,기초화장용 제품류,527127585,18606190,33899030,1670879
2026.07,화장품,330499,3304992000,메이크업용 제품류,72551674,1411318,7894979,85885
2026.07,화장품,330499,3304993000,어린이용 제품류,2998214,249858,1041075,105897
2026.07,화장품,330499,3304999000,기타,422493022,11792972,25015823,289720
2026.08,화장품,330499,3304991000,기초화장용 제품류,530050539,15658728,34820734,1777392
2026.08,화장품,330499,3304992000,메이크업용 제품류,70948703,1333309,6553171,60955
2026.08,화장품,330499,3304993000,어린이용 제품류,3251126,256528,1315451,121838
2026.08,화장품,330499,3304999000,기타,409410767,10723014,22929309,258394
