월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2022.08,톡신,300249,3002493000,바이러스와 항바이러스,20779282,1728,191073,118
2022.08,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3045998,13433,3198840,20
2022.09,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",32140168,43568,743688,382
2022.09,톡신,300249,3002492000,미생물 배양체,281516,1915,5767309,37297
2022.09,톡신,300249,3002493000,바이러스와 항바이러스,7256062,378,751710,87
2022.09,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2801121,8508,1568677,25
2022.10,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",19866110,43758,1463689,729
2022.10,톡신,300249,3002492000,미생물 배양체,329848,793,3928745,49775
2022.10,톡신,300249,3002493000,바이러스와 항바이러스,3459,6,248007,91
2022.10,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],7761422,24005,1522969,6
2022.11,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",23216865,38179,3689306,2181
2022.11,톡신,300249,3002492000,미생물 배양체,994975,6906,4000584,29124
2022.11,톡신,300249,3002493000,바이러스와 항바이러스,1416,3,72732,205
2022.11,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3614335,15646,744985,29
2022.12,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",30219878,42260,2849443,1672
2022.12,톡신,300249,3002492000,미생물 배양체,789961,3528,4057569,40785
2022.12,톡신,300249,3002493000,바이러스와 항바이러스,1717,5,287279,124
2022.12,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],8974669,22556,326770,9610
2023.01,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",24592995,22852,1761639,1074
2023.01,톡신,300249,3002492000,미생물 배양체,331323,2023,4433218,42383
2023.01,톡신,300249,3002493000,바이러스와 항바이러스,6240,11,140027,168
2023.01,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1889838,5834,1802245,34
2023.02,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",24766078,25534,6814681,3591
2023.02,톡신,300249,3002492000,미생물 배양체,272237,5613,5195594,31502
2023.02,톡신,300249,3002493000,바이러스와 항바이러스,872,4,120950,171
2023.02,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3463417,11551,471899,17793
2023.03,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",21213407,24028,1336337,752
2023.03,톡신,300249,3002492000,미생물 배양체,821924,4735,4958999,74203
2023.03,톡신,300249,3002493000,바이러스와 항바이러스,314,7,206021,168
2023.03,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],4742206,17503,1122143,11537
2023.04,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",20542947,25391,918186,271
2023.04,톡신,300249,3002492000,미생물 배양체,661437,8689,2621381,28042
2023.04,톡신,300249,3002493000,바이러스와 항바이러스,231,23,155338,231
2023.04,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],4089198,7789,9278,19
2023.05,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",22404583,25663,5094068,2954
2023.05,톡신,300249,3002492000,미생물 배양체,456513,3830,7404464,50662
2023.05,톡신,300249,3002493000,바이러스와 항바이러스,14024,13,247225,87
2023.05,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2558400,8133,181730,154
2023.06,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",32735156,38934,50097,43
2023.06,톡신,300249,3002492000,미생물 배양체,402081,18448,6678234,58656
2023.06,톡신,300249,3002493000,바이러스와 항바이러스,3719,14,45048,14
2023.06,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1795467,10736,9754,19
2023.07,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",24390733,26718,6338227,2990
2023.07,톡신,300249,3002492000,미생물 배양체,560490,7687,5361596,32105
2023.07,톡신,300249,3002493000,바이러스와 항바이러스,6237,10,241940,98
2023.07,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1318637,3685,17057,42
2023.08,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",18511937,23935,3995206,2088
2023.08,톡신,300249,3002492000,미생물 배양체,633108,27619,5257196,42091
2023.08,톡신,300249,3002493000,바이러스와 항바이러스,12,2,65553,129
2023.08,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2552660,8287,819402,129
2023.09,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",30379615,34811,697703,291
2023.09,톡신,300249,3002492000,미생물 배양체,880339,19033,6122943,45720
2023.09,톡신,300249,3002493000,바이러스와 항바이러스,174,1,89789,261
2023.09,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1082679,5608,1687542,575
2023.10,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",26443156,32111,1473414,758
2023.10,톡신,300249,3002492000,미생물 배양체,563482,12145,4167693,44386
2023.10,톡신,300249,3002493000,바이러스와 항바이러스,2,3,40373,122
2023.10,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1331452,3265,389736,17
2023.11,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",25305908,29271,7271933,3534
2023.11,톡신,300249,3002492000,미생물 배양체,615043,14506,7056497,51552
2023.11,톡신,300249,3002493000,바이러스와 항바이러스,0,0,233837,111
2023.11,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1323236,3363,2165008,19218
2023.12,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",35835253,39294,1180278,509
2023.12,톡신,300249,3002492000,미생물 배양체,1052670,11990,5461097,46679
2023.12,톡신,300249,3002493000,바이러스와 항바이러스,100887568,1339,198333,137
2023.12,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2281233,7812,380772,15008
2024.01,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",19304928,24028,5156322,2361
2024.01,톡신,300249,3002492000,미생물 배양체,514623,33465,7559103,58207
2024.01,톡신,300249,3002493000,바이러스와 항바이러스,0,0,256002,289
2024.01,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],876455,1364,1197100,12012
2024.02,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",23049228,29808,4647721,2194
2024.02,톡신,300249,3002492000,미생물 배양체,506714,7586,3253680,38784
2024.02,톡신,300249,3002493000,바이러스와 항바이러스,680,13,75337,69
2024.02,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1277521,2793,13778,12
2024.03,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",32551347,39977,2802462,1238
2024.03,톡신,300249,3002492000,미생물 배양체,843424,3877,5357725,38114
2024.03,톡신,300249,3002493000,바이러스와 항바이러스,0,0,167223,86
2024.03,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2647085,6986,399384,28
2024.04,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",26061825,29231,626008,212
2024.04,톡신,300249,3002492000,미생물 배양체,975364,54532,5740502,63121
2024.04,톡신,300249,3002493000,바이러스와 항바이러스,689,0,285411,247
2024.04,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1138244,3026,748039,451
2024.05,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",37418766,45243,9093,20
2024.05,톡신,300249,3002492000,미생물 배양체,577000,9243,6286425,36504
2024.05,톡신,300249,3002493000,바이러스와 항바이러스,3731,6,98948,222
2024.05,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1167410,2606,1555149,59
2024.06,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",32976454,37306,6605981,2992
2024.06,톡신,300249,3002492000,미생물 배양체,934638,11272,4831978,44298
2024.06,톡신,300249,3002493000,바이러스와 항바이러스,19249,8,247456,163
2024.06,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1288678,2454,322327,19
2024.07,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",28104228,30206,7075960,3705
2024.07,톡신,300249,3002492000,미생물 배양체,698335,22588,5286879,96727
2024.07,톡신,300249,3002493000,바이러스와 항바이러스,5058,5,253864,226
2024.07,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1194301,2899,964415,21
2024.08,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",29640963,37585,4174865,1881
2024.08,톡신,300249,3002492000,미생물 배양체,857264,38199,5068217,40282
2024.08,톡신,300249,3002493000,바이러스와 항바이러스,5165,5,69673,136
2024.08,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],847064,1837,300091,31
2024.09,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",34486242,37248,743255,385
2024.09,톡신,300249,3002492000,미생물 배양체,478409,30744,6629926,65125
2024.09,톡신,300249,3002493000,바이러스와 항바이러스,14595,2,318271,210
2024.09,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1731591,3955,422980,64
2024.10,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",32867419,37302,3536988,1422
2024.10,톡신,300249,3002492000,미생물 배양체,827995,22732,7326197,83546
2024.10,톡신,300249,3002493000,바이러스와 항바이러스,106070,1976,218579,88
2024.10,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1635951,3001,1401062,19
2024.11,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",35185523,40552,1979072,942
2024.11,톡신,300249,3002492000,미생물 배양체,752471,32518,6050963,78753
2024.11,톡신,300249,3002493000,바이러스와 항바이러스,193,5,130380,163
2024.11,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3155202,6924,193677,433
2024.12,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",27670002,40273,6502079,3116
2024.12,톡신,300249,3002492000,미생물 배양체,674109,10799,9200669,62971
2024.12,톡신,300249,3002493000,바이러스와 항바이러스,734,0,322120,161
2024.12,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3819826,7037,54646,20
2025.01,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",26166680,29825,82477,41
2025.01,톡신,300249,3002492000,미생물 배양체,958917,51216,3695024,74437
2025.01,톡신,300249,3002493000,바이러스와 항바이러스,0,0,111669,123
2025.01,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1354114,3343,751263,4
2025.02,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",24363404,38442,13659113,6606
2025.02,톡신,300249,3002492000,미생물 배양체,978730,47856,4837960,45457
2025.02,톡신,300249,3002493000,바이러스와 항바이러스,5390,10,153064,144
2025.02,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2339935,4846,305547,501
2025.03,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",28257468,32122,1930208,1025
2025.03,톡신,300249,3002492000,미생물 배양체,815825,39304,3830518,42941
2025.03,톡신,300249,3002493000,바이러스와 항바이러스,56735,5,203373,147
2025.03,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3050356,6393,1536806,546
2025.04,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",40121961,41667,4877185,2389
2025.04,톡신,300249,3002492000,미생물 배양체,719841,36103,5457077,75110
2025.04,톡신,300249,3002493000,바이러스와 항바이러스,589,0,961162,265
2025.04,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2979263,8021,73368,36
2025.05,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",33579212,39372,758481,286
2025.05,톡신,300249,3002492000,미생물 배양체,866113,16647,5331846,84901
2025.05,톡신,300249,3002493000,바이러스와 항바이러스,173448,1,125905,121
2025.05,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2780275,6251,200441,101
2025.06,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",34900946,39968,3895412,1774
2025.06,톡신,300249,3002492000,미생물 배양체,889906,39292,7052981,54965
2025.06,톡신,300249,3002493000,바이러스와 항바이러스,541866,7,181735,242
2025.06,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2733843,7181,276962,49
2025.07,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",36757983,46250,10709561,4824
2025.07,톡신,300249,3002492000,미생물 배양체,632631,19749,7364267,107353
2025.07,톡신,300249,3002493000,바이러스와 항바이러스,4563,45,170883,169
2025.07,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3035244,7904,50215,971
2025.08,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",36995853,43826,4509732,1908
2025.08,톡신,300249,3002492000,미생물 배양체,636897,36660,7129869,37856
2025.08,톡신,300249,3002493000,바이러스와 항바이러스,1389,0,122348,210
2025.08,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2466920,5750,53616,287
2025.09,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",41296860,64125,5604427,2467
2025.09,톡신,300249,3002492000,미생물 배양체,983241,31132,7906618,90237
2025.09,톡신,300249,3002493000,바이러스와 항바이러스,0,0,360228,119
2025.09,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1895275,6307,1331619,245
2025.10,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",41659106,42619,15058506,6476
2025.10,톡신,300249,3002492000,미생물 배양체,1337731,37325,6071877,66525
2025.10,톡신,300249,3002493000,바이러스와 항바이러스,534,2,535751,161
2025.10,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3566040,10778,36268,179
2025.11,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",31253910,50884,3944645,1749
2025.11,톡신,300249,3002492000,미생물 배양체,429912,21852,7096984,90557
2025.11,톡신,300249,3002493000,바이러스와 항바이러스,3,5,181922,122
2025.11,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2899205,7804,354241,148
2025.12,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",44850115,54735,16048754,7014
2025.12,톡신,300249,3002492000,미생물 배양체,583358,25573,7647656,68703
2025.12,톡신,300249,3002493000,바이러스와 항바이러스,0,0,130043,105
2025.12,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3240450,7945,2316681,23
2026.01,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",34334424,55866,508378,39
2026.01,톡신,300249,3002492000,미생물 배양체,311884,19844,5605938,56470
2026.01,톡신,300249,3002493000,바이러스와 항바이러스,5500,10,207397,126
2026.01,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],3315961,9875,400230,10048
2026.02,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",40029420,43565,6522320,2772
2026.02,톡신,300249,3002492000,미생물 배양체,456309,10586,5311892,69370
2026.02,톡신,300249,3002493000,바이러스와 항바이러스,3232,8,141219,69
2026.02,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1819534,6039,377802,1739
2026.03,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",43413884,49375,9618119,4286
2026.03,톡신,300249,3002492000,미생물 배양체,825282,15421,9964999,76712
2026.03,톡신,300249,3002493000,바이러스와 항바이러스,0,0,149686,245
2026.03,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2833569,8402,625134,128
2026.04,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",49567731,66077,19437293,8900
2026.04,톡신,300249,3002492000,미생물 배양체,832175,14538,7537006,62444
2026.04,톡신,300249,3002493000,바이러스와 항바이러스,5534,10,173482,161
2026.04,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2573851,8034,1024118,1362
2026.05,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",48719450,48349,11885028,5549
2026.05,톡신,300249,3002492000,미생물 배양체,668715,22281,3785034,48540
2026.05,톡신,300249,3002493000,바이러스와 항바이러스,324,4,169277,222
2026.05,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2779562,7955,97232,1312
2026.06,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",59206724,68694,5898393,2432
2026.06,톡신,300249,3002492000,미생물 배양체,1146736,29729,12319284,137645
2026.06,톡신,300249,3002493000,바이러스와 항바이러스,8755,11,157048,194
2026.06,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2776659,8237,510854,111
2026.07,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",62783811,61583,145699,26
2026.07,톡신,300249,3002492000,미생물 배양체,918439,11417,7691313,59337
2026.07,톡신,300249,3002493000,바이러스와 항바이러스,8036,20,224164,202
2026.07,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],2057739,5935,378002,27
2026.08,톡신,300249,3002491000,"독소, 톡소이드(toxoid), 크립토독소(cryptotoxin), 항독소(anti-toxin)",52048744,47978,8497659,8199
2026.08,톡신,300249,3002492000,미생물 배양체,1069014,14230,5418290,77338
2026.08,톡신,300249,3002493000,바이러스와 항바이러스,10,0,141458,229
2026.08,톡신,300249,3002494000,기타[박테리오파지(bacteriophage)를 포함한다],1653052,5235,283997,337
