월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.01,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
2020.01,톡신,3002491000,3002903090,기타,7955216,8169,10499,12
2020.02,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.02,톡신,3002491000,3002903020,리신(ricin),3300,7,0,0
2020.02,톡신,3002491000,3002903090,기타,9697260,8021,302113,102
2020.03,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.03,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
2020.03,톡신,3002491000,3002903090,기타,18322057,32732,1115207,614
2020.04,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.04,톡신,3002491000,3002903020,리신(ricin),1695,2,0,0
2020.04,톡신,3002491000,3002903090,기타,14973938,27669,9610,36
2020.05,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.05,톡신,3002491000,3002903020,리신(ricin),5020,8,0,0
2020.05,톡신,3002491000,3002903090,기타,21810810,32908,13861,3
2020.06,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.06,톡신,3002491000,3002903020,리신(ricin),2200,5,0,0
2020.06,톡신,3002491000,3002903090,기타,14844159,27216,2512045,1411
2020.07,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.07,톡신,3002491000,3002903020,리신(ricin),8061,26,0,0
2020.07,톡신,3002491000,3002903090,기타,16954167,32923,2807075,1616
2020.08,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.08,톡신,3002491000,3002903020,리신(ricin),1242,4,0,0
2020.08,톡신,3002491000,3002903090,기타,15205064,33104,1140099,621
2020.09,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.09,톡신,3002491000,3002903020,리신(ricin),3900,13,0,0
2020.09,톡신,3002491000,3002903090,기타,21360384,30845,1002290,725
2020.10,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.10,톡신,3002491000,3002903020,리신(ricin),3660,9,0,0
2020.10,톡신,3002491000,3002903090,기타,19969508,34867,2425191,1262
2020.11,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.11,톡신,3002491000,3002903020,리신(ricin),5238,27,0,0
2020.11,톡신,3002491000,3002903090,기타,22098287,36075,406947,395
2020.12,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2020.12,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
2020.12,톡신,3002491000,3002903090,기타,22090745,26997,22205,18
2021.01,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2021.01,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
2021.01,톡신,3002491000,3002903090,기타,15058351,19832,749922,470
2021.02,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2021.02,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
2021.02,톡신,3002491000,3002903090,기타,8945853,13078,2556154,1245
2021.03,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2021.03,톡신,3002491000,3002903020,리신(ricin),1050,4,1039,2
2021.03,톡신,3002491000,3002903090,기타,27441731,32380,1746100,1070
2021.04,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2021.04,톡신,3002491000,3002903020,리신(ricin),4600,15,0,0
2021.04,톡신,3002491000,3002903090,기타,19051518,30660,63702,107
2021.05,톡신,3002491000,3002903010,과거 HSK 무수출(0),0,0,0,0
2021.05,톡신,3002491000,3002903020,과거 HSK 무수출(0),0,0,0,0
