월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.03,리튬1차전지,8506500000,6734732,96822,69.5579,-17.04,72.74
2022.04,리튬1차전지,8506500000,7889049,111298,70.8822,18.22,17.14
2022.05,리튬1차전지,8506500000,8162929,115737,70.53,-3.16,3.47
2022.06,리튬1차전지,8506500000,9195225,132773,69.2552,-9.78,12.65
2022.07,리튬1차전지,8506500000,8822542,113414,77.7906,27.6,-4.05
2022.08,리튬1차전지,8506500000,8098068,112391,72.0526,-5.7,-8.21
2022.09,리튬1차전지,8506500000,11009537,141653,77.7219,33.72,35.95
2022.10,리튬1차전지,8506500000,10346494,135536,76.3376,129.56,-6.02
2022.11,리튬1차전지,8506500000,9067399,120341,75.3475,44.98,-12.36
2022.12,리튬1차전지,8506500000,15837955,206345,76.7547,55.98,74.67
2023.01,리튬1차전지,8506500000,9943245,116753,85.1648,75.61,-37.22
2023.02,리튬1차전지,8506500000,9656519,140072,68.9397,147.68,-2.88
2023.03,리튬1차전지,8506500000,12954090,157245,82.3816,92.35,34.15
2023.04,리튬1차전지,8506500000,10213022,106164,96.2004,29.46,-21.16
2023.05,리튬1차전지,8506500000,12561836,210463,59.6867,53.89,23.0
2023.06,리튬1차전지,8506500000,33133574,770006,43.0303,260.33,163.76
2023.07,리튬1차전지,8506500000,11598996,151368,76.6278,31.47,-64.99
2023.08,리튬1차전지,8506500000,10693826,129136,82.8106,32.05,-7.8
2023.09,리튬1차전지,8506500000,10765674,145961,73.7572,-2.22,0.67
2023.10,리튬1차전지,8506500000,9378138,130193,72.0326,-9.36,-12.89
2023.11,리튬1차전지,8506500000,10525455,151282,69.5751,16.08,12.23
2023.12,리튬1차전지,8506500000,15429485,177510,86.9218,-2.58,46.59
2024.01,리튬1차전지,8506500000,8365881,141475,59.1333,-15.86,-45.78
2024.02,리튬1차전지,8506500000,9313681,138413,67.2891,-3.55,11.33
2024.03,리튬1차전지,8506500000,12461145,180999,68.8465,-3.81,33.79
2024.04,리튬1차전지,8506500000,9788498,155384,62.9955,-4.16,-21.45
2024.05,리튬1차전지,8506500000,11579862,167229,69.2455,-7.82,18.3
2024.06,리튬1차전지,8506500000,12880689,153807,83.7458,-61.12,11.23
2024.07,리튬1차전지,8506500000,9015909,133776,67.3956,-22.27,-30.0
2024.08,리튬1차전지,8506500000,11474195,151660,75.6574,7.3,27.27
2024.09,리튬1차전지,8506500000,10628432,126269,84.1729,-1.27,-7.37
2024.10,리튬1차전지,8506500000,12280574,145022,84.6808,30.95,15.54
2024.11,리튬1차전지,8506500000,10229839,133467,76.647,-2.81,-16.7
2024.12,리튬1차전지,8506500000,19850512,182015,109.0598,28.65,94.05
2025.01,리튬1차전지,8506500000,7000761,90164,77.6447,-16.32,-64.73
2025.02,리튬1차전지,8506500000,12716600,165573,76.8036,36.54,81.65
2025.03,리튬1차전지,8506500000,11749065,122989,95.5294,-5.71,-7.61
2025.04,리튬1차전지,8506500000,11771426,141607,83.1274,20.26,0.19
2025.05,리튬1차전지,8506500000,13485233,154513,87.2757,16.45,14.56
2025.06,리튬1차전지,8506500000,14023899,163411,85.8198,8.88,3.99
2025.07,리튬1차전지,8506500000,13975164,194067,72.0121,55.01,-0.35
2025.08,리튬1차전지,8506500000,12615707,174118,72.4549,9.95,-9.73
2025.09,리튬1차전지,8506500000,15624515,188803,82.7557,47.01,23.85
2025.10,리튬1차전지,8506500000,9205727,137540,66.9313,-25.04,-41.08
2025.11,리튬1차전지,8506500000,12429846,162972,76.2698,21.51,35.02
2025.12,리튬1차전지,8506500000,18167972,189242,96.0039,-8.48,46.16
2026.01,리튬1차전지,8506500000,11871204,166466,71.3131,69.57,-34.66
2026.02,리튬1차전지,8506500000,10477348,157038,66.7186,-17.61,-11.74
2026.03,리튬1차전지,8506500000,16657594,198027,84.1178,41.78,58.99
2026.04,리튬1차전지,8506500000,11961725,170067,70.3354,1.62,-28.19
2026.05,리튬1차전지,8506500000,14771334,155211,95.1694,9.54,23.49
2026.06,리튬1차전지,8506500000,13248312,142554,92.9354,-5.53,-10.31
2026.07,리튬1차전지,8506500000,15884259,184719,85.9915,13.66,19.9
2026.08,리튬1차전지,8506500000,10268559,110999,92.5104,-18.6,-35.35
