월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,메이크업화장품,3304992000,38676925,754709,51.2475,,
2020.02,메이크업화장품,3304992000,40009004,756988,52.8529,,3.44
2020.03,메이크업화장품,3304992000,55027463,918648,59.9005,,37.54
2020.04,메이크업화장품,3304992000,41276278,770120,53.5972,,-24.99
2020.05,메이크업화장품,3304992000,30046768,598185,50.2299,,-27.21
2020.06,메이크업화장품,3304992000,28473685,573125,49.6815,,-5.24
2020.07,메이크업화장품,3304992000,35610234,637077,55.8963,,25.06
2020.08,메이크업화장품,3304992000,32615753,659539,49.4523,,-8.41
2020.09,메이크업화장품,3304992000,59432324,1003129,59.2469,,82.22
2020.10,메이크업화장품,3304992000,44004693,710029,61.9759,,-25.96
2020.11,메이크업화장품,3304992000,48452378,760605,63.7024,,10.11
2020.12,메이크업화장품,3304992000,41615439,779451,53.3907,,-14.11
2021.01,메이크업화장품,3304992000,46309580,734281,63.0679,19.73,11.28
2021.02,메이크업화장품,3304992000,39244687,655852,59.8377,-1.91,-15.26
2021.03,메이크업화장품,3304992000,52746467,821886,64.1774,-4.15,34.4
2021.04,메이크업화장품,3304992000,56653982,958497,59.1071,37.26,7.41
2021.05,메이크업화장품,3304992000,55729284,862357,64.6244,85.48,-1.63
2021.06,메이크업화장품,3304992000,58407227,871606,67.011,105.13,4.81
2021.07,메이크업화장품,3304992000,42318180,766225,55.2294,18.84,-27.55
2021.08,메이크업화장품,3304992000,48888362,862065,56.7108,49.89,15.53
2021.09,메이크업화장품,3304992000,57616838,899530,64.0522,-3.05,17.85
2021.10,메이크업화장품,3304992000,64030136,1230148,52.0508,45.51,11.13
2021.11,메이크업화장품,3304992000,51760488,907509,57.0358,6.83,-19.16
2021.12,메이크업화장품,3304992000,49943825,891482,56.0234,20.01,-3.51
2022.01,메이크업화장품,3304992000,42425249,701708,60.46,-8.39,-15.05
2022.02,메이크업화장품,3304992000,46352366,719531,64.4202,18.11,9.26
2022.03,메이크업화장품,3304992000,61585818,930271,66.202,16.76,32.86
2022.04,메이크업화장품,3304992000,54190598,824270,65.7437,-4.35,-12.01
2022.05,메이크업화장품,3304992000,66127602,983526,67.2352,18.66,22.03
2022.06,메이크업화장품,3304992000,57466209,989451,58.0789,-1.61,-13.1
2022.07,메이크업화장품,3304992000,43815084,811641,53.9833,3.54,-23.76
2022.08,메이크업화장품,3304992000,45897789,848366,54.1014,-6.12,4.75
2022.09,메이크업화장품,3304992000,54619459,990119,55.1645,-5.2,19.0
2022.10,메이크업화장품,3304992000,52959677,823927,64.2771,-17.29,-3.04
2022.11,메이크업화장품,3304992000,42945550,740147,58.023,-17.03,-18.91
2022.12,메이크업화장품,3304992000,34092835,695380,49.0276,-31.74,-20.61
2023.01,메이크업화장품,3304992000,41000076,710326,57.7201,-3.36,20.26
2023.02,메이크업화장품,3304992000,47836508,788315,60.682,3.2,16.67
2023.03,메이크업화장품,3304992000,57382493,941892,60.9226,-6.83,19.96
2023.04,메이크업화장품,3304992000,54443939,972137,56.0044,0.47,-5.12
2023.05,메이크업화장품,3304992000,53185337,935720,56.8389,-19.57,-2.31
2023.06,메이크업화장품,3304992000,53219488,943089,56.431,-7.39,0.06
2023.07,메이크업화장품,3304992000,43322306,833678,51.9653,-1.12,-18.6
2023.08,메이크업화장품,3304992000,52761396,784438,67.2601,14.95,21.79
2023.09,메이크업화장품,3304992000,54230235,991670,54.6858,-0.71,2.78
2023.10,메이크업화장품,3304992000,55981128,883148,63.3882,5.71,3.23
2023.11,메이크업화장품,3304992000,53772854,977503,55.0104,25.21,-3.94
2023.12,메이크업화장품,3304992000,48791060,844676,57.763,43.11,-9.26
2024.01,메이크업화장품,3304992000,67544675,1127100,59.9278,64.74,38.44
2024.02,메이크업화장품,3304992000,56934820,1129936,50.3877,19.02,-15.71
