월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.03,태양광패널,8541430000,68547060,14141272,4.8473,-35.3,-1.91
2022.04,태양광패널,8541430000,69685010,14501395,4.8054,-29.41,1.66
2022.05,태양광패널,8541430000,61900963,11901517,5.2011,-34.71,-11.17
2022.06,태양광패널,8541430000,120295054,17067306,7.0483,9.64,94.33
2022.07,태양광패널,8541430000,161033715,21157528,7.6112,82.88,33.87
2022.08,태양광패널,8541430000,170573602,21767780,7.8361,78.8,5.92
2022.09,태양광패널,8541430000,171157352,21604374,7.9223,131.55,0.34
2022.10,태양광패널,8541430000,180201315,22284021,8.0866,122.19,5.28
2022.11,태양광패널,8541430000,196105657,24441685,8.0234,138.59,8.83
2022.12,태양광패널,8541430000,213940951,27293641,7.8385,222.26,9.09
2023.01,태양광패널,8541430000,147105721,21340427,6.8933,128.51,-31.24
2023.02,태양광패널,8541430000,137389924,20389832,6.7382,96.61,-6.6
2023.03,태양광패널,8541430000,121990690,18053420,6.7572,77.97,-11.21
2023.04,태양광패널,8541430000,90785982,14351993,6.3257,30.28,-25.58
2023.05,태양광패널,8541430000,97457800,15751181,6.1873,57.44,7.35
2023.06,태양광패널,8541430000,89288579,16493472,5.4136,-25.78,-8.38
2023.07,태양광패널,8541430000,90872573,18354895,4.9509,-43.57,1.77
2023.08,태양광패널,8541430000,78324465,15629324,5.0114,-54.08,-13.81
2023.09,태양광패널,8541430000,48430030,13143619,3.6847,-71.7,-38.17
2023.10,태양광패널,8541430000,27552891,7518025,3.6649,-84.71,-43.11
2023.11,태양광패널,8541430000,38630659,10909676,3.541,-80.3,40.21
2023.12,태양광패널,8541430000,33556856,8856589,3.7889,-84.31,-13.13
2024.01,태양광패널,8541430000,31834304,7363194,4.3234,-78.36,-5.13
2024.02,태양광패널,8541430000,6715178,1603666,4.1874,-95.11,-78.91
2024.03,태양광패널,8541430000,12130598,2801759,4.3296,-90.06,80.64
2024.04,태양광패널,8541430000,2384755,484106,4.9261,-97.37,-80.34
2024.05,태양광패널,8541430000,1938905,513370,3.7768,-98.01,-18.7
2024.06,태양광패널,8541430000,11126354,2430178,4.5784,-87.54,473.85
2024.07,태양광패널,8541430000,31122286,6402521,4.8609,-65.75,179.72
2024.08,태양광패널,8541430000,11639305,2298136,5.0647,-85.14,-62.6
2024.09,태양광패널,8541430000,6130987,1126777,5.4412,-87.34,-47.33
2024.10,태양광패널,8541430000,4761258,1293367,3.6813,-82.72,-22.34
2024.11,태양광패널,8541430000,2023348,635486,3.1839,-94.76,-57.5
2024.12,태양광패널,8541430000,2127569,637858,3.3355,-93.66,5.15
2025.01,태양광패널,8541430000,2874421,866657,3.3167,-90.97,35.1
2025.02,태양광패널,8541430000,317708,162438,1.9559,-95.27,-88.95
2025.03,태양광패널,8541430000,1380289,547696,2.5202,-88.62,334.45
2025.04,태양광패널,8541430000,6844953,1954106,3.5029,187.03,395.91
2025.05,태양광패널,8541430000,5556903,1731827,3.2087,186.6,-18.82
2025.06,태양광패널,8541430000,3942481,1198683,3.289,-64.57,-29.05
2025.07,태양광패널,8541430000,1072591,415289,2.5828,-96.55,-72.79
2025.08,태양광패널,8541430000,6659535,1888489,3.5264,-42.78,520.88
2025.09,태양광패널,8541430000,2823349,745262,3.7884,-53.95,-57.6
2025.10,태양광패널,8541430000,8703590,2549549,3.4138,82.8,208.27
2025.11,태양광패널,8541430000,7283768,2098512,3.4709,259.99,-16.31
2025.12,태양광패널,8541430000,3559085,1446896,2.4598,67.28,-51.14
2026.01,태양광패널,8541430000,7527154,2033617,3.7014,161.87,111.49
2026.02,태양광패널,8541430000,6060782,1855749,3.2659,1807.66,-19.48
2026.03,태양광패널,8541430000,6804664,1959925,3.4719,392.99,12.27
2026.04,태양광패널,8541430000,11997870,3299448,3.6363,75.28,76.32
2026.05,태양광패널,8541430000,3309691,823517,4.019,-40.44,-72.41
2026.06,태양광패널,8541430000,1816354,504784,3.5983,-53.93,-45.12
2026.07,태양광패널,8541430000,7568882,2161157,3.5022,605.66,316.71
2026.08,태양광패널,8541430000,17245893,4216966,4.0896,158.97,127.85
