월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,레이저마커장비,8456119000,14204147,171545,82.8013,,
2020.02,레이저마커장비,8456119000,6335842,157435,40.2442,,-55.39
2020.03,레이저마커장비,8456119000,35429651,551249,64.2716,,459.19
2020.04,레이저마커장비,8456119000,18170368,266792,68.1069,,-48.71
2020.05,레이저마커장비,8456119000,8605090,96428,89.2385,,-52.64
2020.06,레이저마커장비,8456119000,7131243,111245,64.1039,,-17.13
2020.07,레이저마커장비,8456119000,13977045,191946,72.8176,,96.0
2020.08,레이저마커장비,8456119000,11526005,297456,38.7486,,-17.54
2020.09,레이저마커장비,8456119000,11274784,179932,62.6614,,-2.18
2020.10,레이저마커장비,8456119000,8107304,261401,31.0148,,-28.09
2020.11,레이저마커장비,8456119000,11679305,207782,56.2094,,44.06
2020.12,레이저마커장비,8456119000,7278001,126458,57.5527,,-37.68
2021.01,레이저마커장비,8456119000,10721940,170145,63.0165,-24.52,47.32
2021.02,레이저마커장비,8456119000,10472362,282763,37.0358,65.29,-2.33
2021.03,레이저마커장비,8456119000,8043880,89928,89.448,-77.3,-23.19
2021.04,레이저마커장비,8456119000,16193588,459133,35.2699,-10.88,101.32
2021.05,레이저마커장비,8456119000,9491883,212280,44.714,10.31,-41.38
2021.06,레이저마커장비,8456119000,3909208,120403,32.4677,-45.18,-58.82
2021.07,레이저마커장비,8456119000,8227863,186714,44.0667,-41.13,110.47
2021.08,레이저마커장비,8456119000,13503153,305795,44.1575,17.15,64.11
2021.09,레이저마커장비,8456119000,19196727,160751,119.419,70.26,42.16
2021.10,레이저마커장비,8456119000,2976414,53804,55.3196,-63.29,-84.5
2021.11,레이저마커장비,8456119000,12993331,419501,30.9733,11.25,336.54
2021.12,레이저마커장비,8456119000,19207674,378503,50.7464,163.91,47.83
2022.01,레이저마커장비,8456119000,4485624,119924,37.4039,-58.16,-76.65
2022.02,레이저마커장비,8456119000,9834143,159566,61.6306,-6.09,119.24
2022.03,레이저마커장비,8456119000,16991305,281940,60.2657,111.23,72.78
2022.04,레이저마커장비,8456119000,13243094,164270,80.6178,-18.22,-22.06
2022.05,레이저마커장비,8456119000,2450479,93204,26.2916,-74.18,-81.5
2022.06,레이저마커장비,8456119000,11500217,230648,49.8605,194.18,369.3
2022.07,레이저마커장비,8456119000,7550817,203290,37.1431,-8.23,-34.34
2022.08,레이저마커장비,8456119000,3765687,85513,44.0364,-72.11,-50.13
2022.09,레이저마커장비,8456119000,11577513,277772,41.6799,-39.69,207.45
2022.10,레이저마커장비,8456119000,15822428,326049,48.5278,431.59,36.67
2022.11,레이저마커장비,8456119000,13247928,232217,57.0498,1.96,-16.27
2022.12,레이저마커장비,8456119000,11968454,178888,66.9047,-37.69,-9.66
2023.01,레이저마커장비,8456119000,19607934,376169,52.1253,337.13,63.83
2023.02,레이저마커장비,8456119000,10840249,296679,36.5386,10.23,-44.71
2023.03,레이저마커장비,8456119000,15570701,235675,66.0685,-8.36,43.64
2023.04,레이저마커장비,8456119000,24805718,547970,45.2684,87.31,59.31
2023.05,레이저마커장비,8456119000,3692194,114528,32.2384,50.67,-85.12
2023.06,레이저마커장비,8456119000,15730498,438936,35.8378,36.78,326.05
2023.07,레이저마커장비,8456119000,7115254,126145,56.4054,-5.77,-54.77
2023.08,레이저마커장비,8456119000,17418534,354262,49.1685,362.56,144.81
2023.09,레이저마커장비,8456119000,3833315,59001,64.9703,-66.89,-77.99
2023.10,레이저마커장비,8456119000,14769324,321478,45.9419,-6.66,285.29
2023.11,레이저마커장비,8456119000,11772313,264220,44.555,-11.14,-20.29
2023.12,레이저마커장비,8456119000,32132527,830378,38.6963,168.48,172.95
2024.01,레이저마커장비,8456119000,15557816,205805,75.5949,-20.66,-51.58
2024.02,레이저마커장비,8456119000,12129092,187546,64.6726,11.89,-22.04
2024.03,레이저마커장비,8456119000,19972462,380344,52.5116,28.27,64.67
2024.04,레이저마커장비,8456119000,27353016,505676,54.092,10.27,36.95
2024.05,레이저마커장비,8456119000,12930564,169901,76.1065,250.21,-52.73
2024.06,레이저마커장비,8456119000,9649824,114822,84.0416,-38.66,-25.37
2024.07,레이저마커장비,8456119000,20880523,492900,42.3626,193.46,116.38
2024.08,레이저마커장비,8456119000,11218715,210852,53.2066,-35.59,-46.27
2024.09,레이저마커장비,8456119000,16607184,338324,49.0866,333.23,48.03
2024.10,레이저마커장비,8456119000,17183906,425009,40.4319,16.35,3.47
2024.11,레이저마커장비,8456119000,17084998,359573,47.5147,45.13,-0.58
2024.12,레이저마커장비,8456119000,21184067,520424,40.7054,-34.07,23.99
2025.01,레이저마커장비,8456119000,7210620,224443,32.1267,-53.65,-65.96
2025.02,레이저마커장비,8456119000,13523150,290005,46.6307,11.49,87.54
2025.03,레이저마커장비,8456119000,7687615,161590,47.5748,-61.51,-43.15
2025.04,레이저마커장비,8456119000,26757756,588288,45.4841,-2.18,248.06
2025.05,레이저마커장비,8456119000,3511775,115805,30.3249,-72.84,-86.88
2025.06,레이저마커장비,8456119000,3330790,107278,31.0482,-65.48,-5.15
2025.07,레이저마커장비,8456119000,3358003,141455,23.739,-83.92,0.82
2025.08,레이저마커장비,8456119000,2304939,49354,46.7022,-79.45,-31.36
2025.09,레이저마커장비,8456119000,5055413,102412,49.3635,-69.56,119.33
2025.10,레이저마커장비,8456119000,13574973,262369,51.74,-21.0,168.52
2025.11,레이저마커장비,8456119000,6531153,283686,23.0225,-61.77,-51.89
2025.12,레이저마커장비,8456119000,19716727,427116,46.1625,-6.93,201.89
2026.01,레이저마커장비,8456119000,24479828,558478,43.8331,239.5,24.16
2026.02,레이저마커장비,8456119000,2210671,62683,35.2675,-83.65,-90.97
2026.03,레이저마커장비,8456119000,11211129,334437,33.5224,45.83,407.14
2026.04,레이저마커장비,8456119000,7757252,117175,66.2023,-71.01,-30.81
2026.05,레이저마커장비,8456119000,4020044,118894,33.812,14.47,-48.18
2026.06,레이저마커장비,8456119000,5775867,106269,54.3514,73.41,43.68
2026.07,레이저마커장비,8456119000,2301282,57355,40.1235,-31.47,-60.16
2026.08,레이저마커장비,8456119000,7449257,276965,26.896,223.19,223.7
