월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2020.01,기초화장품,3304991000,US,미국,12773644,572401
2020.01,기초화장품,3304991000,CN,중국,88027312,3354758
2020.01,기초화장품,3304991000,JP,일본,11020331,334973
2020.01,기초화장품,3304991000,VN,베트남,7377102,214216
2020.01,기초화장품,3304991000,HK,홍콩,41033846,1037717
2020.01,기초화장품,3304991000,FR,프랑스,2335369,83106
2020.01,기초화장품,3304991000,PL,폴란드,516893,23678
2020.01,기초화장품,3304991000,GB,영국,608366,18632
2020.01,기초화장품,3304991000,OTHER,기타,46977010,2217873
2020.02,기초화장품,3304991000,US,미국,13409021,588037
2020.02,기초화장품,3304991000,CN,중국,110268642,4167908
2020.02,기초화장품,3304991000,JP,일본,11121565,370462
2020.02,기초화장품,3304991000,VN,베트남,10239687,303959
2020.02,기초화장품,3304991000,HK,홍콩,34665187,812566
2020.02,기초화장품,3304991000,FR,프랑스,1494762,54053
2020.02,기초화장품,3304991000,PL,폴란드,902471,83264
2020.02,기초화장품,3304991000,GB,영국,845727,35146
2020.02,기초화장품,3304991000,OTHER,기타,48459727,2505097
2020.03,기초화장품,3304991000,US,미국,16789427,781267
2020.03,기초화장품,3304991000,CN,중국,187600323,6490868
2020.03,기초화장품,3304991000,JP,일본,16140379,545071
2020.03,기초화장품,3304991000,VN,베트남,9352499,300516
2020.03,기초화장품,3304991000,HK,홍콩,76980565,1601580
2020.03,기초화장품,3304991000,FR,프랑스,954838,40795
2020.03,기초화장품,3304991000,PL,폴란드,1117967,72114
2020.03,기초화장품,3304991000,GB,영국,1110424,48837
2020.03,기초화장품,3304991000,OTHER,기타,49176991,2505365
2020.04,기초화장품,3304991000,US,미국,14806849,723735
2020.04,기초화장품,3304991000,CN,중국,121055795,4632654
2020.04,기초화장품,3304991000,JP,일본,16031072,602098
2020.04,기초화장품,3304991000,VN,베트남,5174391,196257
2020.04,기초화장품,3304991000,HK,홍콩,35565916,978329
2020.04,기초화장품,3304991000,FR,프랑스,1014415,36600
2020.04,기초화장품,3304991000,PL,폴란드,1109611,104476
2020.04,기초화장품,3304991000,GB,영국,1040786,37732
2020.04,기초화장품,3304991000,OTHER,기타,37045160,1901797
2020.05,기초화장품,3304991000,US,미국,14928077,693634
2020.05,기초화장품,3304991000,CN,중국,145081622,4759103
2020.05,기초화장품,3304991000,JP,일본,16370712,591526
2020.05,기초화장품,3304991000,VN,베트남,6370045,270982
2020.05,기초화장품,3304991000,HK,홍콩,32850580,905100
2020.05,기초화장품,3304991000,FR,프랑스,1369384,53527
2020.05,기초화장품,3304991000,PL,폴란드,887552,66225
2020.05,기초화장품,3304991000,GB,영국,1295738,48281
2020.05,기초화장품,3304991000,OTHER,기타,33367429,1648085
2020.06,기초화장품,3304991000,US,미국,21161500,1077386
2020.06,기초화장품,3304991000,CN,중국,145194891,5112157
2020.06,기초화장품,3304991000,JP,일본,15028812,451487
2020.06,기초화장품,3304991000,VN,베트남,7180872,256646
2020.06,기초화장품,3304991000,HK,홍콩,25085675,808097
2020.06,기초화장품,3304991000,FR,프랑스,1800580,50982
2020.06,기초화장품,3304991000,PL,폴란드,1189065,87475
2020.06,기초화장품,3304991000,GB,영국,1669284,100506
2020.06,기초화장품,3304991000,OTHER,기타,43368691,2143709
2020.07,기초화장품,3304991000,US,미국,25063970,1187428
2020.07,기초화장품,3304991000,CN,중국,146941696,5231888
2020.07,기초화장품,3304991000,JP,일본,17464624,506018
2020.07,기초화장품,3304991000,VN,베트남,6339225,265786
2020.07,기초화장품,3304991000,HK,홍콩,36092907,1121442
2020.07,기초화장품,3304991000,FR,프랑스,1463781,46222
2020.07,기초화장품,3304991000,PL,폴란드,675169,37003
