월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,200663803,322629,93690347,147087
2020.02,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,180410850,304623,85135155,155587
2020.03,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,183972392,339867,92861323,174024
2020.04,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,173611504,305510,78071513,142439
2020.05,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,171486516,277838,87200712,144143
2020.06,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,193426023,315311,83169569,154801
2020.07,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,212443005,377749,100831800,196163
2020.08,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,225754133,385504,121832150,194064
2020.09,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,235578950,386963,115324264,194265
2020.10,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,248307383,377124,132689294,236584
2020.11,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,262656180,380962,121020778,235735
2020.12,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,250355359,389296,130468864,279765
2021.01,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,253399689,419068,116763413,237871
2021.02,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,204199491,344563,95209539,219328
2021.03,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,233067722,375126,123360989,270251
2021.04,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,220612012,375249,112844393,238511
2021.05,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,231133706,398452,115991877,243816
2021.06,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,236693743,393724,124222652,250549
2021.07,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,291868499,436829,151346745,256962
2021.08,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,286282404,447454,159060287,278688
2021.09,"GDDR기판, FPCB",8534002000,8534002000,테이프형이나 리드프레임(lead frame) 기능을 하는 회로가 형성된 것,277817125,433151,166803903,279294
