월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.05,리튬이온전지_ESS_proxy,850760,605291227,18392824,32.9091,24.11,8.24
2022.06,리튬이온전지_ESS_proxy,850760,591236669,18117516,32.6334,8.58,-2.32
2022.07,리튬이온전지_ESS_proxy,850760,660040705,18744014,35.2134,24.67,11.64
2022.08,리튬이온전지_ESS_proxy,850760,744501965,19434402,38.3085,57.03,12.8
2022.09,리튬이온전지_ESS_proxy,850760,740236974,18962406,39.0371,48.38,-0.57
2022.10,리튬이온전지_ESS_proxy,850760,607858331,15975626,38.0491,33.16,-17.88
2022.11,리튬이온전지_ESS_proxy,850760,533733469,12913945,41.33,9.07,-12.19
2022.12,리튬이온전지_ESS_proxy,850760,762162361,19570214,38.945,50.28,42.8
2023.01,리튬이온전지_ESS_proxy,850760,612170975,15306611,39.9939,29.19,-19.68
2023.02,리튬이온전지_ESS_proxy,850760,659717668,17678153,37.3182,41.05,7.77
2023.03,리튬이온전지_ESS_proxy,850760,654371488,16460044,39.7551,9.94,-0.81
2023.04,리튬이온전지_ESS_proxy,850760,568821177,13799161,41.2214,1.72,-13.07
2023.05,리튬이온전지_ESS_proxy,850760,586085253,14072641,41.6471,-3.17,3.04
2023.06,리튬이온전지_ESS_proxy,850760,719294518,17844053,40.31,21.66,22.73
2023.07,리튬이온전지_ESS_proxy,850760,520163605,13290062,39.1393,-21.19,-27.68
2023.08,리튬이온전지_ESS_proxy,850760,531939822,13766825,38.6393,-28.55,2.26
2023.09,리튬이온전지_ESS_proxy,850760,550409869,14601828,37.6946,-25.64,3.47
2023.10,리튬이온전지_ESS_proxy,850760,454231053,11972258,37.9403,-25.27,-17.47
2023.11,리튬이온전지_ESS_proxy,850760,668756269,20716923,32.2807,25.3,47.23
2023.12,리튬이온전지_ESS_proxy,850760,748437945,25119036,29.7956,-1.8,11.91
2024.01,리튬이온전지_ESS_proxy,850760,375555113,10941206,34.3248,-38.65,-49.82
2024.02,리튬이온전지_ESS_proxy,850760,439544366,12792473,34.3596,-33.37,17.04
2024.03,리튬이온전지_ESS_proxy,850760,439855834,13674509,32.1661,-32.78,0.07
2024.04,리튬이온전지_ESS_proxy,850760,376261020,11218155,33.5404,-33.85,-14.46
2024.05,리튬이온전지_ESS_proxy,850760,418112019,13737727,30.4353,-28.66,11.12
2024.06,리튬이온전지_ESS_proxy,850760,528688324,20453366,25.8485,-26.5,26.45
2024.07,리튬이온전지_ESS_proxy,850760,490938246,19493927,25.1842,-5.62,-7.14
2024.08,리튬이온전지_ESS_proxy,850760,491429328,20227171,24.2955,-7.62,0.1
2024.09,리튬이온전지_ESS_proxy,850760,471038296,18831149,25.0138,-14.42,-4.15
2024.10,리튬이온전지_ESS_proxy,850760,401779727,14180783,28.3327,-11.55,-14.7
2024.11,리튬이온전지_ESS_proxy,850760,410027316,16851682,24.3315,-38.69,2.05
2024.12,리튬이온전지_ESS_proxy,850760,574203223,24441999,23.4925,-23.28,40.04
2025.01,리튬이온전지_ESS_proxy,850760,296028843,11820264,25.0442,-21.18,-48.45
2025.02,리튬이온전지_ESS_proxy,850760,367375799,13795166,26.6308,-16.42,24.1
2025.03,리튬이온전지_ESS_proxy,850760,369584294,14689460,25.1598,-15.98,0.6
2025.04,리튬이온전지_ESS_proxy,850760,398530882,13676498,29.1398,5.92,7.83
2025.05,리튬이온전지_ESS_proxy,850760,283756687,9986584,28.4138,-32.13,-28.8
2025.06,리튬이온전지_ESS_proxy,850760,353384032,13410824,26.3507,-33.16,24.54
2025.07,리튬이온전지_ESS_proxy,850760,337747952,13566579,24.8956,-31.2,-4.42
2025.08,리튬이온전지_ESS_proxy,850760,290262523,11322024,25.637,-40.94,-14.06
2025.09,리튬이온전지_ESS_proxy,850760,369050330,14616014,25.2497,-21.65,27.14
2025.10,리튬이온전지_ESS_proxy,850760,332392107,14117530,23.5446,-17.27,-9.93
2025.11,리튬이온전지_ESS_proxy,850760,434965870,16748446,25.9705,6.08,30.86
2025.12,리튬이온전지_ESS_proxy,850760,453254790,18630925,24.3281,-21.06,4.2
2026.01,리튬이온전지_ESS_proxy,850760,297511635,11303638,26.32,0.5,-34.36
2026.02,리튬이온전지_ESS_proxy,850760,365989011,13866532,26.3937,-0.38,23.02
2026.03,리튬이온전지_ESS_proxy,850760,544086504,20578555,26.4395,47.22,48.66
2026.04,리튬이온전지_ESS_proxy,850760,363752943,12388780,29.3615,-8.73,-33.14
2026.05,리튬이온전지_ESS_proxy,850760,432376154,16630802,25.9985,52.38,18.87
2026.06,리튬이온전지_ESS_proxy,850760,382681076,12104642,31.6144,8.29,-11.49
2026.07,리튬이온전지_ESS_proxy,850760,364079313,11561183,31.4915,7.8,-4.86
2026.08,리튬이온전지_ESS_proxy,850760,304112037,10110424,30.0791,4.77,-16.47
