월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,7967395,1649165,85201,2221
2020.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,10858971,2310658,17005,534
2020.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,12143716,2535701,49674,3238
2020.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,14393944,2652161,127055,23021
2020.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,13396284,2523204,232727,10426
2020.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,24878405,5032095,835204,6453
2020.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,12421262,2612813,297869,27204
2020.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,8085951,1693765,53330,1753
2020.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,10361332,2340345,95193,22709
2020.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,9626984,1921520,220922,27661
2020.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,29144808,3773458,407220,3469
2020.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,6461936,1362820,185176,26792
2021.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,6098787,1154149,67846,9172
2021.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,41108128,5935718,211400,31553
2021.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,8358011,1712430,76397,4406
2021.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,7334154,1392838,56622,4025
2021.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,13489993,2448647,32554,2025
2021.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,14176721,2311884,48998,2601
2021.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,14501578,2562454,84059,3726
2021.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,22001838,3750958,66039,1193
2021.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,22773246,3303470,40997,1204
2021.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,52074488,8678108,158960,15931
2021.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20032226,2586666,108635,12672
2021.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,10287333,1919875,3793,123
2022.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,25865166,4062639,218904,25868
2022.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,48937211,8522129,177182,10629
2022.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,42214602,7074681,58837,2837
2022.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,65238806,10190173,248448,14294
2022.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,21032076,3401619,43370,9146
2022.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,43091512,6707937,9077,263
2022.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,23160449,3695440,837320,61225
2022.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20904220,3202654,110109,6720
2022.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,14198082,1923674,105649,5393
2022.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,13218800,1969597,31746,664
2022.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,13216808,1823396,170338,26217
2022.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,24468339,3345141,131991,21188
2023.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,13532513,1856559,17434,646
2023.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26980063,3109079,479782,61042
2023.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,29798641,3840875,19617,268
2023.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,19391195,2762768,130619,21032
2023.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,48134343,8011626,309579,46142
2023.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,31944186,4972424,35166,144
2023.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26908260,4071823,120203,6795
2023.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,31802647,4370277,28721,761
2023.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,36482216,4740294,582693,49991
2023.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26209723,3080420,108953,4260
2023.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,27828891,3452495,59588,2819
2023.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20133469,2930948,110541,5415
2024.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,34828992,4460333,402537,57206
2024.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,24045474,3002232,207315,12583
2024.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,19319654,3139133,184266,10545
2024.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26693716,4011980,23459,869
2024.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26892268,3971657,253923,4720
2024.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,29858285,4086214,251980,3811
2024.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26483556,3069619,346068,32167
2024.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,15555506,2465190,100197,10308
2024.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,19763007,2919452,180474,10389
2024.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,32976155,4441430,149586,18561
2024.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,16355645,2205072,40158,1178
2024.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20012273,2882398,62913,2573
2025.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,15908271,2266391,118119,18274
2025.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,17884851,2688584,167093,15994
2025.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,32924275,3998038,18553,872
2025.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,31643275,4017414,91795,5893
2025.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,31990836,4376505,626848,42350
2025.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20869335,3133741,94577,5515
2025.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,54214609,6746770,39127,766
2025.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,25524180,3319750,60618,952
2025.09,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,40889669,5749667,67244,2618
2025.10,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,49983227,4589570,298463,32383
2025.11,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,35212860,4248737,72286,3299
2025.12,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26551896,3804003,174664,22857
2026.01,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,26223285,3712988,53725,1616
2026.02,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,20255778,2976943,240865,11631
2026.03,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,44269057,5384285,72578,2730
2026.04,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,28731405,4121943,337383,7124
2026.05,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,29246029,3947294,58614,1488
2026.06,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,40677866,5408826,93827,3728
2026.07,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,46516811,6638925,157037,7415
2026.08,해저케이블(2),8544602010,8544602010,플라스틱 절연전선,47971742,5723291,80778,3058
