월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,필러,3304999000,99890111,4882301,20.4596,,
2020.02,필러,3304999000,115313755,5482876,21.0316,,15.44
2020.03,필러,3304999000,154204528,7296497,21.134,,33.73
2020.04,필러,3304999000,118267827,6917465,17.097,,-23.3
2020.05,필러,3304999000,127720056,8895880,14.3572,,7.99
2020.06,필러,3304999000,115595913,6390160,18.0897,,-9.49
2020.07,필러,3304999000,119250867,5463639,21.8263,,3.16
2020.08,필러,3304999000,124510740,5910905,21.0646,,4.41
2020.09,필러,3304999000,182037878,8152225,22.3298,,46.2
2020.10,필러,3304999000,155262999,6882864,22.5579,,-14.71
2020.11,필러,3304999000,154264451,6306397,24.4616,,-0.64
2020.12,필러,3304999000,161907580,5249454,30.8427,,4.95
2021.01,필러,3304999000,145355227,5914257,24.5771,45.52,-10.22
2021.02,필러,3304999000,138287560,5657082,24.445,19.92,-4.86
2021.03,필러,3304999000,188926111,7361064,25.6656,22.52,36.62
2021.04,필러,3304999000,178226882,7130872,24.9937,50.7,-5.66
2021.05,필러,3304999000,172565455,6945676,24.845,35.11,-3.18
2021.06,필러,3304999000,153830541,6027486,25.5215,33.08,-10.86
2021.07,필러,3304999000,127515877,5609053,22.7339,6.93,-17.11
2021.08,필러,3304999000,125475453,5169174,24.2738,0.77,-1.6
2021.09,필러,3304999000,173429212,6190644,28.0147,-4.73,38.22
2021.10,필러,3304999000,139225001,6267716,22.213,-10.33,-19.72
2021.11,필러,3304999000,137305075,5478307,25.0634,-10.99,-1.38
2021.12,필러,3304999000,140074991,4914596,28.5018,-13.48,2.02
2022.01,필러,3304999000,118644063,4315865,27.4902,-18.38,-15.3
2022.02,필러,3304999000,129174656,4669519,27.6634,-6.59,8.88
2022.03,필러,3304999000,158089735,5474630,28.8768,-16.32,22.38
2022.04,필러,3304999000,153874564,4954965,31.0546,-13.66,-2.67
2022.05,필러,3304999000,188240114,5912918,31.8354,9.08,22.33
2022.06,필러,3304999000,162328193,5441870,29.8295,5.52,-13.77
2022.07,필러,3304999000,144938266,5372734,26.9766,13.66,-10.71
2022.08,필러,3304999000,146620322,4893763,29.9607,16.85,1.16
2022.09,필러,3304999000,166722615,6221344,26.7985,-3.87,13.71
2022.10,필러,3304999000,143506128,5314691,27.0018,3.07,-13.93
2022.11,필러,3304999000,162964998,5144793,31.6757,18.69,13.56
2022.12,필러,3304999000,156560420,4798896,32.6243,11.77,-3.93
2023.01,필러,3304999000,120503449,3546895,33.9743,1.57,-23.03
2023.02,필러,3304999000,167417730,5088957,32.8982,29.61,38.93
2023.03,필러,3304999000,195690432,6433428,30.4178,23.78,16.89
2023.04,필러,3304999000,166095366,5216633,31.8396,7.94,-15.12
2023.05,필러,3304999000,168473560,4926575,34.1969,-10.5,1.43
2023.06,필러,3304999000,188870543,5154801,36.6397,16.35,12.11
2023.07,필러,3304999000,154402657,4636739,33.2998,6.53,-18.25
2023.08,필러,3304999000,156678299,5016023,31.2356,6.86,1.47
2023.09,필러,3304999000,189917732,5959323,31.869,13.91,21.22
2023.10,필러,3304999000,175788950,5330988,32.9749,22.5,-7.44
2023.11,필러,3304999000,185225989,6018884,30.7741,13.66,5.37
2023.12,필러,3304999000,177781425,5375816,33.0706,13.55,-4.02
2024.01,필러,3304999000,183733550,5901704,31.1323,52.47,3.35
2024.02,필러,3304999000,177941210,4957919,35.8903,6.29,-3.15
2024.03,필러,3304999000,188007150,5608629,33.5211,-3.93,5.66
2024.04,필러,3304999000,191700154,5927382,32.3415,15.42,1.96
2024.05,필러,3304999000,202108635,6182593,32.6899,19.96,5.43
2024.06,필러,3304999000,196368742,5346980,36.7252,3.97,-2.84
2024.07,필러,3304999000,189348857,6086683,31.1087,22.63,-3.57
2024.08,필러,3304999000,185147111,5492912,33.7065,18.17,-2.22
2024.09,필러,3304999000,225036149,6400281,35.1604,18.49,21.54
2024.10,필러,3304999000,206192423,6202005,33.2461,17.3,-8.37
2024.11,필러,3304999000,227999251,6273654,36.3423,23.09,10.58
2024.12,필러,3304999000,242181114,8059649,30.0486,36.22,6.22
2025.01,필러,3304999000,190052890,5411210,35.1221,3.44,-21.52
2025.02,필러,3304999000,213266222,6240760,34.1731,19.85,12.21
2025.03,필러,3304999000,233709700,6718061,34.7883,24.31,9.59
2025.04,필러,3304999000,262962226,7996348,32.8853,37.17,12.52
2025.05,필러,3304999000,240015652,7405150,32.412,18.76,-8.73
2025.06,필러,3304999000,229511687,7231437,31.738,16.88,-4.38
2025.07,필러,3304999000,242241156,8012447,30.2331,27.93,5.55
2025.08,필러,3304999000,216552807,6614065,32.7413,16.96,-10.6
2025.09,필러,3304999000,300341091,9699892,30.9633,33.46,38.69
2025.10,필러,3304999000,229881771,7158180,32.1146,11.49,-23.46
2025.11,필러,3304999000,250997817,7439926,33.7366,10.09,9.19
2025.12,필러,3304999000,297378452,8316984,35.7556,22.79,18.48
2026.01,필러,3304999000,289352844,8759809,33.0319,52.25,-2.7
2026.02,필러,3304999000,251497210,7515034,33.4659,17.93,-13.08
2026.03,필러,3304999000,324192981,9111991,35.5787,38.72,28.91
2026.04,필러,3304999000,367416017,10954038,33.5416,39.72,13.33
2026.05,필러,3304999000,334718563,9810194,34.1195,39.46,-8.9
2026.06,필러,3304999000,378746440,11022495,34.3612,65.02,13.15
2026.07,필러,3304999000,422493022,11792972,35.8258,74.41,11.55
2026.08,필러,3304999000,409410767,10723014,38.1806,89.06,-3.1
