월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,레이저마커장비,8456119000,8456119000,기타,14204147,171545,10894073,528943
2020.02,레이저마커장비,8456119000,8456119000,기타,6335842,157435,12449582,374579
2020.03,레이저마커장비,8456119000,8456119000,기타,35429651,551249,14552388,673785
2020.04,레이저마커장비,8456119000,8456119000,기타,18170368,266792,20793554,752188
2020.05,레이저마커장비,8456119000,8456119000,기타,8605090,96428,19474792,716218
2020.06,레이저마커장비,8456119000,8456119000,기타,7131243,111245,14411260,617793
2020.07,레이저마커장비,8456119000,8456119000,기타,13977045,191946,19435109,697968
2020.08,레이저마커장비,8456119000,8456119000,기타,11526005,297456,15221281,571780
2020.09,레이저마커장비,8456119000,8456119000,기타,11274784,179932,13040701,524802
2020.10,레이저마커장비,8456119000,8456119000,기타,8107304,261401,13279529,681491
2020.11,레이저마커장비,8456119000,8456119000,기타,11679305,207782,14857140,529115
2020.12,레이저마커장비,8456119000,8456119000,기타,7278001,126458,14636318,479181
2021.01,레이저마커장비,8456119000,8456119000,기타,10721940,170145,14274151,822197
2021.02,레이저마커장비,8456119000,8456119000,기타,10472362,282763,9254892,386414
2021.03,레이저마커장비,8456119000,8456119000,기타,8043880,89928,11279117,572506
2021.04,레이저마커장비,8456119000,8456119000,기타,16193588,459133,16742185,815234
2021.05,레이저마커장비,8456119000,8456119000,기타,9491883,212280,15822658,759466
2021.06,레이저마커장비,8456119000,8456119000,기타,3909208,120403,22430127,929349
2021.07,레이저마커장비,8456119000,8456119000,기타,8227863,186714,22243684,729416
2021.08,레이저마커장비,8456119000,8456119000,기타,13503153,305795,26612107,1149171
2021.09,레이저마커장비,8456119000,8456119000,기타,19196727,160751,22202733,1134386
2021.10,레이저마커장비,8456119000,8456119000,기타,2976414,53804,22836251,895161
2021.11,레이저마커장비,8456119000,8456119000,기타,12993331,419501,11083379,577821
2021.12,레이저마커장비,8456119000,8456119000,기타,19207674,378503,20705012,1085958
2022.01,레이저마커장비,8456119000,8456119000,기타,4485624,119924,14965419,647704
2022.02,레이저마커장비,8456119000,8456119000,기타,9834143,159566,12619841,646130
2022.03,레이저마커장비,8456119000,8456119000,기타,16991305,281940,17377667,709561
2022.04,레이저마커장비,8456119000,8456119000,기타,13243094,164270,22282175,912613
2022.05,레이저마커장비,8456119000,8456119000,기타,2450479,93204,18997335,982347
2022.06,레이저마커장비,8456119000,8456119000,기타,11500217,230648,15896851,887994
2022.07,레이저마커장비,8456119000,8456119000,기타,7550817,203290,19827341,1158845
2022.08,레이저마커장비,8456119000,8456119000,기타,3765687,85513,22178442,1161301
2022.09,레이저마커장비,8456119000,8456119000,기타,11577513,277772,17398677,903347
2022.10,레이저마커장비,8456119000,8456119000,기타,15822428,326049,19403148,1169088
2022.11,레이저마커장비,8456119000,8456119000,기타,13247928,232217,13636253,694588
2022.12,레이저마커장비,8456119000,8456119000,기타,11968454,178888,14717142,1035432
2023.01,레이저마커장비,8456119000,8456119000,기타,19607934,376169,11908922,609902
2023.02,레이저마커장비,8456119000,8456119000,기타,10840249,296679,12510206,556100
2023.03,레이저마커장비,8456119000,8456119000,기타,15570701,235675,11840879,708563
2023.04,레이저마커장비,8456119000,8456119000,기타,24805718,547970,18683323,806599
2023.05,레이저마커장비,8456119000,8456119000,기타,3692194,114528,28268243,1372316
2023.06,레이저마커장비,8456119000,8456119000,기타,15730498,438936,19640309,1169539
2023.07,레이저마커장비,8456119000,8456119000,기타,7115254,126145,15339225,997899
2023.08,레이저마커장비,8456119000,8456119000,기타,17418534,354262,13351455,1090574
2023.09,레이저마커장비,8456119000,8456119000,기타,3833315,59001,17070584,1096956
2023.10,레이저마커장비,8456119000,8456119000,기타,14769324,321478,15920916,866630
2023.11,레이저마커장비,8456119000,8456119000,기타,11772313,264220,17180784,849034
2023.12,레이저마커장비,8456119000,8456119000,기타,32132527,830378,12560413,671197
2024.01,레이저마커장비,8456119000,8456119000,기타,15557816,205805,12124511,563875
2024.02,레이저마커장비,8456119000,8456119000,기타,12129092,187546,12659436,648071
2024.03,레이저마커장비,8456119000,8456119000,기타,19972462,380344,17522495,1108938
2024.04,레이저마커장비,8456119000,8456119000,기타,27353016,505676,14078421,1024981
2024.05,레이저마커장비,8456119000,8456119000,기타,12930564,169901,14878584,1112509
2024.06,레이저마커장비,8456119000,8456119000,기타,9649824,114822,19544857,1282495
2024.07,레이저마커장비,8456119000,8456119000,기타,20880523,492900,18077487,1401992
2024.08,레이저마커장비,8456119000,8456119000,기타,11218715,210852,18601328,1548291
2024.09,레이저마커장비,8456119000,8456119000,기타,16607184,338324,17217029,1215693
2024.10,레이저마커장비,8456119000,8456119000,기타,17183906,425009,12184341,896469
2024.11,레이저마커장비,8456119000,8456119000,기타,17084998,359573,11972891,782796
2024.12,레이저마커장비,8456119000,8456119000,기타,21184067,520424,19552293,1002210
2025.01,레이저마커장비,8456119000,8456119000,기타,7210620,224443,16065712,763759
2025.02,레이저마커장비,8456119000,8456119000,기타,13523150,290005,8810323,474831
2025.03,레이저마커장비,8456119000,8456119000,기타,7687615,161590,13028818,648286
2025.04,레이저마커장비,8456119000,8456119000,기타,26757756,588288,15332541,1143899
2025.05,레이저마커장비,8456119000,8456119000,기타,3511775,115805,17236432,1412068
2025.06,레이저마커장비,8456119000,8456119000,기타,3330790,107278,17784112,1357816
2025.07,레이저마커장비,8456119000,8456119000,기타,3358003,141455,19810272,1710960
2025.08,레이저마커장비,8456119000,8456119000,기타,2304939,49354,16588436,1486125
2025.09,레이저마커장비,8456119000,8456119000,기타,5055413,102412,15170884,1398383
2025.10,레이저마커장비,8456119000,8456119000,기타,13574973,262369,13745935,970197
2025.11,레이저마커장비,8456119000,8456119000,기타,6531153,283686,12955237,1071587
2025.12,레이저마커장비,8456119000,8456119000,기타,19716727,427116,14529671,808404
2026.01,레이저마커장비,8456119000,8456119000,기타,24479828,558478,15837780,622772
2026.02,레이저마커장비,8456119000,8456119000,기타,2210671,62683,8187170,438564
2026.03,레이저마커장비,8456119000,8456119000,기타,11211129,334437,9272899,725594
2026.04,레이저마커장비,8456119000,8456119000,기타,7757252,117175,14113196,1254682
2026.05,레이저마커장비,8456119000,8456119000,기타,4020044,118894,9394656,700862
2026.06,레이저마커장비,8456119000,8456119000,기타,5775867,106269,16697604,1237139
2026.07,레이저마커장비,8456119000,8456119000,기타,2301282,57355,12175780,1238195
2026.08,레이저마커장비,8456119000,8456119000,기타,7449257,276965,16180604,1374953
