월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2025.09,NAND Flash,8542321030,8542321030,플래시 메모리,706729598,54374,132831823,11812
2025.10,NAND Flash,8542321030,8542321030,플래시 메모리,672927526,37913,166057328,13937
2025.11,NAND Flash,8542321030,8542321030,플래시 메모리,1101251822,40810,153531350,10575
2025.12,NAND Flash,8542321030,8542321030,플래시 메모리,1275594726,44990,261326259,12724
2026.01,NAND Flash,8542321030,8542321030,플래시 메모리,1434956451,43577,238956944,12016
2026.02,NAND Flash,8542321030,8542321030,플래시 메모리,1406223535,37497,227390012,11047
2026.03,NAND Flash,8542321030,8542321030,플래시 메모리,2544596946,55480,295745303,12884
2026.04,NAND Flash,8542321030,8542321030,플래시 메모리,1673744099,36438,250987421,12018
2026.05,NAND Flash,8542321030,8542321030,플래시 메모리,1721738700,30337,272467758,12289
2026.06,NAND Flash,8542321030,8542321030,플래시 메모리,2486161310,40030,235181689,11164
2026.07,NAND Flash,8542321030,8542321030,플래시 메모리,1780647499,28836,229191198,11578
2026.08,NAND Flash,8542321030,8542321030,플래시 메모리,2862152422,28379,230717721,11502
