월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2023.09,인터페이스보드,9030901000,PL,폴란드,73767,440
2023.09,인터페이스보드,9030901000,GB,영국,0,0
2023.09,인터페이스보드,9030901000,OTHER,기타,7740148,6963
2023.10,인터페이스보드,9030901000,US,미국,2199888,1235
2023.10,인터페이스보드,9030901000,CN,중국,6838337,6123
2023.10,인터페이스보드,9030901000,JP,일본,2938427,4152
2023.10,인터페이스보드,9030901000,VN,베트남,139109,74
2023.10,인터페이스보드,9030901000,HK,홍콩,219822,26
2023.10,인터페이스보드,9030901000,FR,프랑스,0,0
2023.10,인터페이스보드,9030901000,PL,폴란드,293,1
2023.10,인터페이스보드,9030901000,GB,영국,6266,1
2023.10,인터페이스보드,9030901000,OTHER,기타,10084908,11229
2023.11,인터페이스보드,9030901000,US,미국,2293737,1272
2023.11,인터페이스보드,9030901000,CN,중국,9694274,8540
2023.11,인터페이스보드,9030901000,JP,일본,3487796,3823
2023.11,인터페이스보드,9030901000,VN,베트남,665150,307
2023.11,인터페이스보드,9030901000,HK,홍콩,78321,18
2023.11,인터페이스보드,9030901000,FR,프랑스,0,0
2023.11,인터페이스보드,9030901000,PL,폴란드,0,0
2023.11,인터페이스보드,9030901000,GB,영국,0,0
2023.11,인터페이스보드,9030901000,OTHER,기타,16750539,18088
2023.12,인터페이스보드,9030901000,US,미국,2152050,1923
2023.12,인터페이스보드,9030901000,CN,중국,8009401,5552
2023.12,인터페이스보드,9030901000,JP,일본,2824847,2275
2023.12,인터페이스보드,9030901000,VN,베트남,357235,386
2023.12,인터페이스보드,9030901000,HK,홍콩,5185,3
2023.12,인터페이스보드,9030901000,FR,프랑스,15638,4
2023.12,인터페이스보드,9030901000,PL,폴란드,0,0
2023.12,인터페이스보드,9030901000,GB,영국,0,0
2023.12,인터페이스보드,9030901000,OTHER,기타,8968285,7729
2024.01,인터페이스보드,9030901000,US,미국,2414885,1510
2024.01,인터페이스보드,9030901000,CN,중국,6879879,5844
2024.01,인터페이스보드,9030901000,JP,일본,2112812,5954
2024.01,인터페이스보드,9030901000,VN,베트남,1301761,1999
2024.01,인터페이스보드,9030901000,HK,홍콩,235494,44
2024.01,인터페이스보드,9030901000,FR,프랑스,0,0
2024.01,인터페이스보드,9030901000,PL,폴란드,0,0
2024.01,인터페이스보드,9030901000,GB,영국,0,0
2024.01,인터페이스보드,9030901000,OTHER,기타,14672772,15769
2024.02,인터페이스보드,9030901000,US,미국,2455509,1282
2024.02,인터페이스보드,9030901000,CN,중국,8142245,4961
2024.02,인터페이스보드,9030901000,JP,일본,1739322,2387
2024.02,인터페이스보드,9030901000,VN,베트남,642754,488
2024.02,인터페이스보드,9030901000,HK,홍콩,22402,50
2024.02,인터페이스보드,9030901000,FR,프랑스,0,0
2024.02,인터페이스보드,9030901000,PL,폴란드,0,0
2024.02,인터페이스보드,9030901000,GB,영국,2130,0
2024.02,인터페이스보드,9030901000,OTHER,기타,13815419,13917
2024.03,인터페이스보드,9030901000,US,미국,1399736,884
2024.03,인터페이스보드,9030901000,CN,중국,12109801,7119
2024.03,인터페이스보드,9030901000,JP,일본,2272981,4506
2024.03,인터페이스보드,9030901000,VN,베트남,798417,2105
2024.03,인터페이스보드,9030901000,HK,홍콩,25700,14
2024.03,인터페이스보드,9030901000,FR,프랑스,0,0
2024.03,인터페이스보드,9030901000,PL,폴란드,0,0
2024.03,인터페이스보드,9030901000,GB,영국,0,0
2024.03,인터페이스보드,9030901000,OTHER,기타,7434977,6583
2024.04,인터페이스보드,9030901000,US,미국,1481517,833
2024.04,인터페이스보드,9030901000,CN,중국,13330602,8953
