월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2020.01,변압기,8504,US,미국,26448928,1527889
2020.01,변압기,8504,CN,중국,27251607,999180
2020.01,변압기,8504,JP,일본,6161697,390634
2020.01,변압기,8504,VN,베트남,14576899,487095
2020.01,변압기,8504,HK,홍콩,3865915,139661
2020.01,변압기,8504,TW,대만,1039660,37698
2020.01,변압기,8504,FR,프랑스,1220084,19415
2020.01,변압기,8504,PL,폴란드,5291768,145268
2020.01,변압기,8504,GB,영국,35273,484
2020.01,변압기,8504,OTHER,기타,58545030,3668713
2020.02,변압기,8504,US,미국,30622047,2124026
2020.02,변압기,8504,CN,중국,27436672,2070315
2020.02,변압기,8504,JP,일본,8675290,534692
2020.02,변압기,8504,VN,베트남,16383999,525355
2020.02,변압기,8504,HK,홍콩,2842731,88513
2020.02,변압기,8504,TW,대만,1731641,190383
2020.02,변압기,8504,FR,프랑스,78694,1458
2020.02,변압기,8504,PL,폴란드,6179255,159252
2020.02,변압기,8504,GB,영국,76508,1281
2020.02,변압기,8504,OTHER,기타,70678208,5877505
2020.03,변압기,8504,US,미국,32179773,2533162
2020.03,변압기,8504,CN,중국,32013390,1908322
2020.03,변압기,8504,JP,일본,7733656,508242
2020.03,변압기,8504,VN,베트남,18529260,1013459
2020.03,변압기,8504,HK,홍콩,4135357,139152
2020.03,변압기,8504,TW,대만,2732113,387480
2020.03,변압기,8504,FR,프랑스,74762,2982
2020.03,변압기,8504,PL,폴란드,8306740,177704
2020.03,변압기,8504,GB,영국,4785845,716556
2020.03,변압기,8504,OTHER,기타,85389825,7647496
2020.04,변압기,8504,US,미국,41889475,3389863
2020.04,변압기,8504,CN,중국,26603768,1126918
2020.04,변압기,8504,JP,일본,6656476,403416
2020.04,변압기,8504,VN,베트남,10423715,466074
2020.04,변압기,8504,HK,홍콩,4528904,143971
2020.04,변압기,8504,TW,대만,2747671,308476
2020.04,변압기,8504,FR,프랑스,2901016,110182
2020.04,변압기,8504,PL,폴란드,5540931,80319
2020.04,변압기,8504,GB,영국,3037612,409988
2020.04,변압기,8504,OTHER,기타,53758017,4732697
2020.05,변압기,8504,US,미국,26594889,2114304
2020.05,변압기,8504,CN,중국,26370261,1055289
2020.05,변압기,8504,JP,일본,8528456,459626
2020.05,변압기,8504,VN,베트남,26242847,933705
2020.05,변압기,8504,HK,홍콩,4037058,137352
2020.05,변압기,8504,TW,대만,1944996,47850
2020.05,변압기,8504,FR,프랑스,34603,427
2020.05,변압기,8504,PL,폴란드,5330004,119372
2020.05,변압기,8504,GB,영국,6218214,865864
2020.05,변압기,8504,OTHER,기타,42197787,2726413
2020.06,변압기,8504,US,미국,32618203,1832878
2020.06,변압기,8504,CN,중국,28710351,1067912
2020.06,변압기,8504,JP,일본,8785409,558143
2020.06,변압기,8504,VN,베트남,16237604,674561
2020.06,변압기,8504,HK,홍콩,3628843,114695
2020.06,변압기,8504,TW,대만,2605882,76095
2020.06,변압기,8504,FR,프랑스,4501716,72426
2020.06,변압기,8504,PL,폴란드,9323070,165630
2020.06,변압기,8504,GB,영국,4998494,677284
2020.06,변압기,8504,OTHER,기타,56956779,4773708
2020.07,변압기,8504,US,미국,35530318,2260710
2020.07,변압기,8504,CN,중국,36518746,1334004
2020.07,변압기,8504,JP,일본,5428546,490837
2020.07,변압기,8504,VN,베트남,25296488,865070
2020.07,변압기,8504,HK,홍콩,3417519,97775
2020.07,변압기,8504,TW,대만,1282040,19296
2020.07,변압기,8504,FR,프랑스,106267,1599
2020.07,변압기,8504,PL,폴란드,9486805,189369
2020.07,변압기,8504,GB,영국,2364958,238209
2020.07,변압기,8504,OTHER,기타,74017345,5085670
2020.08,변압기,8504,US,미국,28330290,1544680
2020.08,변압기,8504,CN,중국,32457217,1215089
2020.08,변압기,8504,JP,일본,5352474,483189
2020.08,변압기,8504,VN,베트남,22154784,1680505
2020.08,변압기,8504,HK,홍콩,3088564,102070
2020.08,변압기,8504,TW,대만,2258497,242695
2020.08,변압기,8504,FR,프랑스,5310015,82987
2020.08,변압기,8504,PL,폴란드,10343368,217839
2020.08,변압기,8504,GB,영국,141758,10618
2020.08,변압기,8504,OTHER,기타,54482285,3504905
2020.09,변압기,8504,US,미국,32937147,2215960
2020.09,변압기,8504,CN,중국,30871447,1102287
2020.09,변압기,8504,JP,일본,4207778,295056
2020.09,변압기,8504,VN,베트남,24351589,1883202
2020.09,변압기,8504,HK,홍콩,3016068,89810
2020.09,변압기,8504,TW,대만,4061128,245379
2020.09,변압기,8504,FR,프랑스,1630785,36302
2020.09,변압기,8504,PL,폴란드,15007142,279025
2020.09,변압기,8504,GB,영국,79170,3213
2020.09,변압기,8504,OTHER,기타,76687646,5544509
2020.10,변압기,8504,US,미국,34630957,1928895
2020.10,변압기,8504,CN,중국,29932952,1073646
2020.10,변압기,8504,JP,일본,6902875,753913
2020.10,변압기,8504,VN,베트남,19881256,1539984
2020.10,변압기,8504,HK,홍콩,2812897,77972
2020.10,변압기,8504,TW,대만,2408063,180162
2020.10,변압기,8504,FR,프랑스,5474957,92454
2020.10,변압기,8504,PL,폴란드,10160776,425184
2020.10,변압기,8504,GB,영국,142342,12926
2020.10,변압기,8504,OTHER,기타,63026703,4284651
2020.11,변압기,8504,US,미국,51113420,3268059
2020.11,변압기,8504,CN,중국,34266705,1373276
2020.11,변압기,8504,JP,일본,7716793,536698
2020.11,변압기,8504,VN,베트남,19369252,1567523
2020.11,변압기,8504,HK,홍콩,2813632,94884
2020.11,변압기,8504,TW,대만,3181477,252015
2020.11,변압기,8504,FR,프랑스,156252,2935
2020.11,변압기,8504,PL,폴란드,13185095,426148
2020.11,변압기,8504,GB,영국,1835452,160674
2020.11,변압기,8504,OTHER,기타,66669995,3925667
2020.12,변압기,8504,US,미국,51256412,3282645
2020.12,변압기,8504,CN,중국,37809544,1420745
2020.12,변압기,8504,JP,일본,7150777,671474
2020.12,변압기,8504,VN,베트남,26013010,1445949
2020.12,변압기,8504,HK,홍콩,3506618,114848
2020.12,변압기,8504,TW,대만,2303047,284106
2020.12,변압기,8504,FR,프랑스,4518979,57556
2020.12,변압기,8504,PL,폴란드,17214442,544390
2020.12,변압기,8504,GB,영국,109702,4459
2020.12,변압기,8504,OTHER,기타,106452171,8642408
2021.01,변압기,8504,US,미국,33585239,2483998
2021.01,변압기,8504,CN,중국,36869789,1290430
2021.01,변압기,8504,JP,일본,4934642,317012
2021.01,변압기,8504,VN,베트남,24476958,1247891
2021.01,변압기,8504,HK,홍콩,3586274,132471
2021.01,변압기,8504,TW,대만,1989923,100709
2021.01,변압기,8504,FR,프랑스,433668,34616
2021.01,변압기,8504,PL,폴란드,12986632,293635
2021.01,변압기,8504,GB,영국,144854,3136
2021.01,변압기,8504,OTHER,기타,65890323,3997689
2021.02,변압기,8504,US,미국,36468109,3108703
2021.02,변압기,8504,CN,중국,29858419,990679
2021.02,변압기,8504,JP,일본,6035472,473338
2021.02,변압기,8504,VN,베트남,22011707,1044402
2021.02,변압기,8504,HK,홍콩,2489034,93002
2021.02,변압기,8504,TW,대만,3017043,394563
2021.02,변압기,8504,FR,프랑스,295226,10738
2021.02,변압기,8504,PL,폴란드,12136819,265388
2021.02,변압기,8504,GB,영국,2122674,222462
2021.02,변압기,8504,OTHER,기타,75680464,4718077
2021.03,변압기,8504,US,미국,68841940,5307261
2021.03,변압기,8504,CN,중국,37268423,1317163
2021.03,변압기,8504,JP,일본,6420099,336477
2021.03,변압기,8504,VN,베트남,22248464,1278816
2021.03,변압기,8504,HK,홍콩,2780670,73012
2021.03,변압기,8504,TW,대만,3760440,534210
2021.03,변압기,8504,FR,프랑스,1456978,15981
2021.03,변압기,8504,PL,폴란드,12918974,314436
2021.03,변압기,8504,GB,영국,2577722,243579
2021.03,변압기,8504,OTHER,기타,72536110,4262915
2021.04,변압기,8504,US,미국,50321929,3951664
2021.04,변압기,8504,CN,중국,35770481,1420295
2021.04,변압기,8504,JP,일본,11783659,712361
2021.04,변압기,8504,VN,베트남,29367401,1451094
2021.04,변압기,8504,HK,홍콩,3330043,121388
2021.04,변압기,8504,TW,대만,4283122,331666
2021.04,변압기,8504,FR,프랑스,379821,11106
2021.04,변압기,8504,PL,폴란드,15926866,326258
2021.04,변압기,8504,GB,영국,2459002,273197
2021.04,변압기,8504,OTHER,기타,64122966,3076644
2021.05,변압기,8504,US,미국,42191100,2467870
2021.05,변압기,8504,CN,중국,32026127,1197662
2021.05,변압기,8504,JP,일본,6774160,535523
2021.05,변압기,8504,VN,베트남,23056674,1290608
2021.05,변압기,8504,HK,홍콩,2937849,71403
2021.05,변압기,8504,TW,대만,3906218,341170
2021.05,변압기,8504,FR,프랑스,305923,8738
2021.05,변압기,8504,PL,폴란드,16940238,394707
2021.05,변압기,8504,GB,영국,148108,8056
2021.05,변압기,8504,OTHER,기타,69622312,2756309
2021.06,변압기,8504,US,미국,45921904,2475450
2021.06,변압기,8504,CN,중국,33954097,1175312
2021.06,변압기,8504,JP,일본,7506599,627803
2021.06,변압기,8504,VN,베트남,20941620,850795
2021.06,변압기,8504,HK,홍콩,3477500,365594
2021.06,변압기,8504,TW,대만,4452579,482585
2021.06,변압기,8504,FR,프랑스,153621,2465
2021.06,변압기,8504,PL,폴란드,11511502,300225
2021.06,변압기,8504,GB,영국,2134029,227286
2021.06,변압기,8504,OTHER,기타,89912920,5294503
2021.07,변압기,8504,US,미국,51537613,3096754
2021.07,변압기,8504,CN,중국,35973180,1345780
2021.07,변압기,8504,JP,일본,10686302,761664
2021.07,변압기,8504,VN,베트남,29104622,1108054
2021.07,변압기,8504,HK,홍콩,3247148,343231
2021.07,변압기,8504,TW,대만,4569370,385675
2021.07,변압기,8504,FR,프랑스,209988,9690
2021.07,변압기,8504,PL,폴란드,11176049,248653
2021.07,변압기,8504,GB,영국,90671,1137
