월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2020.01,대형변압기,8504230000,10713924,1300688,8.2371,,
2020.02,대형변압기,8504230000,27097675,3770756,7.1863,,152.92
2020.03,대형변압기,8504230000,48222715,6330891,7.6171,,77.96
2020.04,대형변압기,8504230000,39498973,4808645,8.2142,,-18.09
2020.05,대형변압기,8504230000,20026130,2294102,8.7294,,-49.3
2020.06,대형변압기,8504230000,25801181,3427435,7.5278,,28.84
2020.07,대형변압기,8504230000,29654598,3522595,8.4184,,14.94
2020.08,대형변압기,8504230000,13363829,1828379,7.3091,,-54.94
2020.09,대형변압기,8504230000,31056228,3507383,8.8545,,132.39
2020.10,대형변압기,8504230000,23027256,3195149,7.2069,,-25.85
2020.11,대형변압기,8504230000,27445517,2742523,10.0074,,19.19
2020.12,대형변압기,8504230000,60260983,6557541,9.1896,,119.57
2021.01,대형변압기,8504230000,19009305,2242294,8.4776,77.43,-68.46
2021.02,대형변압기,8504230000,28509957,2865125,9.9507,5.21,49.98
2021.03,대형변압기,8504230000,46751042,5023619,9.3062,-3.05,63.98
2021.04,대형변압기,8504230000,27237980,2752647,9.8952,-31.04,-41.74
2021.05,대형변압기,8504230000,8091810,958258,8.4443,-59.59,-70.29
2021.06,대형변압기,8504230000,26555037,2691657,9.8657,2.92,228.17
2021.07,대형변압기,8504230000,25679526,2681511,9.5765,-13.4,-3.3
2021.08,대형변압기,8504230000,28000648,3581912,7.8172,109.53,9.04
2021.09,대형변압기,8504230000,6878827,712104,9.6599,-77.85,-75.43
2021.10,대형변압기,8504230000,10347972,1224563,8.4503,-55.06,50.43
2021.11,대형변압기,8504230000,24961258,3046797,8.1926,-9.05,141.22
2021.12,대형변압기,8504230000,32187949,4071289,7.9061,-46.59,28.95
2022.01,대형변압기,8504230000,17311262,1848390,9.3656,-8.93,-46.22
2022.02,대형변압기,8504230000,26318652,2543085,10.3491,-7.69,52.03
2022.03,대형변압기,8504230000,13535050,1785174,7.5819,-71.05,-48.57
2022.04,대형변압기,8504230000,28161066,2681186,10.5032,3.39,108.06
2022.05,대형변압기,8504230000,26837519,2979362,9.0078,231.66,-4.7
2022.06,대형변압기,8504230000,34111363,3232937,10.5512,28.46,27.1
2022.07,대형변압기,8504230000,38633958,3802271,10.1608,50.45,13.26
2022.08,대형변압기,8504230000,28801565,3134397,9.1889,2.86,-25.45
2022.09,대형변압기,8504230000,50321311,4595966,10.949,631.54,74.72
2022.10,대형변압기,8504230000,18227866,1521191,11.9826,76.15,-63.78
2022.11,대형변압기,8504230000,62800071,5544302,11.327,151.59,244.53
2022.12,대형변압기,8504230000,39013911,3690237,10.5722,21.21,-37.88
2023.01,대형변압기,8504230000,51591613,4678275,11.0279,198.02,32.24
2023.02,대형변압기,8504230000,52772660,4164607,12.6717,100.51,2.29
2023.03,대형변압기,8504230000,47164716,4105134,11.4892,248.46,-10.63
2023.04,대형변압기,8504230000,50340282,3779073,13.3208,78.76,6.73
2023.05,대형변압기,8504230000,65144136,4706706,13.8407,142.74,29.41
2023.06,대형변압기,8504230000,43071718,3162796,13.6182,26.27,-33.88
2023.07,대형변압기,8504230000,63635016,4406186,14.4422,64.71,47.74
2023.08,대형변압기,8504230000,24241343,1667503,14.5375,-15.83,-61.91
