월,품목명,HS코드,수출금액_USD,수출중량_KG,수출단가_USD_per_KG,YoY_pct,MoM_pct
2022.01,양극재 NCM,2841909020,431643066,14185894,30.4276,,
2022.02,양극재 NCM,2841909020,435555391,14251159,30.5628,,0.91
2022.03,양극재 NCM,2841909020,569464301,16747199,34.0036,,30.74
2022.04,양극재 NCM,2841909020,518514186,12732035,40.7252,,-8.95
2022.05,양극재 NCM,2841909020,761563427,16480096,46.2111,,46.87
2022.06,양극재 NCM,2841909020,762861472,16123856,47.3126,,0.17
2022.07,양극재 NCM,2841909020,896900962,18387414,48.778,,17.57
2022.08,양극재 NCM,2841909020,941120519,19764599,47.6165,,4.93
2022.09,양극재 NCM,2841909020,861227649,18384232,46.846,,-8.49
2022.10,양극재 NCM,2841909020,745154376,15741284,47.3376,,-13.48
2022.11,양극재 NCM,2841909020,868512732,18578930,46.7472,,16.55
2022.12,양극재 NCM,2841909020,802104084,17695370,45.3285,,-7.65
2023.01,양극재 NCM,2841909020,930843126,18585792,50.0836,115.65,16.05
2023.02,양극재 NCM,2841909020,1071892519,20935073,51.2008,146.1,15.15
2023.03,양극재 NCM,2841909020,1157169706,21860684,52.9338,103.2,7.96
2023.04,양극재 NCM,2841909020,1064233046,20189535,52.7121,105.25,-8.03
2023.05,양극재 NCM,2841909020,963200773,19515743,49.3551,26.48,-9.49
2023.06,양극재 NCM,2841909020,729804137,16485131,44.2704,-4.33,-24.23
2023.07,양극재 NCM,2841909020,853134074,20881231,40.8565,-4.88,16.9
2023.08,양극재 NCM,2841909020,864270342,20890821,41.3708,-8.17,1.31
2023.09,양극재 NCM,2841909020,727064468,17630283,41.2395,-15.58,-15.88
2023.10,양극재 NCM,2841909020,518000668,13520585,38.312,-30.48,-28.75
2023.11,양극재 NCM,2841909020,376222178,10162082,37.0222,-56.68,-27.37
2023.12,양극재 NCM,2841909020,266731351,7705113,34.6174,-66.75,-29.1
2024.01,양극재 NCM,2841909020,405110018,12478322,32.4651,-56.48,51.88
2024.02,양극재 NCM,2841909020,409729209,14035582,29.1922,-61.78,1.14
2024.03,양극재 NCM,2841909020,418558941,15136695,27.6519,-63.83,2.16
2024.04,양극재 NCM,2841909020,481653096,18188520,26.4812,-54.74,15.07
2024.05,양극재 NCM,2841909020,401873455,15202598,26.4345,-58.28,-16.56
2024.06,양극재 NCM,2841909020,382958104,13893418,27.564,-47.53,-4.71
2024.07,양극재 NCM,2841909020,301782297,10935626,27.5963,-64.63,-21.2
2024.08,양극재 NCM,2841909020,322141138,12072661,26.6835,-62.73,6.75
2024.09,양극재 NCM,2841909020,305748800,11848252,25.8054,-57.95,-5.09
2024.10,양극재 NCM,2841909020,301967831,11803146,25.5837,-41.71,-1.24
2024.11,양극재 NCM,2841909020,240681987,9986353,24.1011,-36.03,-20.3
2024.12,양극재 NCM,2841909020,312997637,12869078,24.3217,17.35,30.05
2025.01,양극재 NCM,2841909020,249902073,10849252,23.034,-38.31,-20.16
2025.02,양극재 NCM,2841909020,291620583,12456391,23.4113,-28.83,16.69
2025.03,양극재 NCM,2841909020,293318715,12650149,23.187,-29.92,0.58
2025.04,양극재 NCM,2841909020,330399062,14635344,22.5754,-31.4,12.64
2025.05,양극재 NCM,2841909020,306284282,13056372,23.4586,-23.79,-7.3
2025.06,양극재 NCM,2841909020,347050978,14642288,23.702,-9.38,13.31
2025.07,양극재 NCM,2841909020,397307695,17402849,22.83,31.65,14.48
2025.08,양극재 NCM,2841909020,294953281,13158393,22.4156,-8.44,-25.76
2025.09,양극재 NCM,2841909020,307288320,13901495,22.1047,0.5,4.18
2025.10,양극재 NCM,2841909020,207915976,9387041,22.1493,-31.15,-32.34
2025.11,양극재 NCM,2841909020,224168956,9988650,22.4424,-6.86,7.82
2025.12,양극재 NCM,2841909020,240475317,10955758,21.9497,-23.17,7.27
2026.01,양극재 NCM,2841909020,183924551,8183476,22.4751,-26.4,-23.52
2026.02,양극재 NCM,2841909020,240611224,10495893,22.9243,-17.49,30.82
2026.03,양극재 NCM,2841909020,307886594,13270432,23.2009,4.97,27.96
2026.04,양극재 NCM,2841909020,359717792,14750578,24.3867,8.87,16.83
2026.05,양극재 NCM,2841909020,340746533,13576129,25.0989,11.25,-5.27
2026.06,양극재 NCM,2841909020,383727833,14025837,27.3586,10.57,12.61
2026.07,양극재 NCM,2841909020,402849067,14313634,28.1444,1.39,4.98
2026.08,양극재 NCM,2841909020,430158884,15411085,27.9123,45.84,6.78
