월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),74872225,329846,60757149,272711
2020.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),75318036,327076,57348187,257553
2020.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),83174775,396426,70369861,349412
2020.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),72450629,343099,70981991,339630
2020.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),89457551,419084,58776766,300737
2020.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),102649829,457087,63510243,376546
2020.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),104935047,550267,72131651,405051
2020.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),102477590,513424,75437546,411134
2020.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),122830876,593527,77137084,350604
2020.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),109878659,521782,77466979,375955
2020.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107696949,514814,75760515,356306
2020.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),96174203,486954,80674233,375102
2021.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),118519100,627328,76240835,405288
2021.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),98802727,517767,77890803,401921
2021.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),112110586,553837,88293296,421966
2021.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),114508414,543551,83408964,446256
2021.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),111308951,560797,84006961,451014
2021.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),118169302,570006,86901748,409005
2021.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),121619489,551221,90761840,420489
2021.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),122385031,536882,83686218,374332
2021.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),108612348,496986,78736888,313784
2021.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),99271740,498140,80323023,323289
2021.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),105292849,468977,79695559,372642
2021.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),97370528,428130,79597450,300691
2022.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),102123737,470893,76540492,290363
2022.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),93791039,457279,69219318,246877
2022.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107916704,548977,75441181,260962
2022.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),98095392,511993,78184892,276441
2022.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),97035497,438632,76376363,268604
2022.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),102699780,429985,72816067,226822
2022.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),95148824,421203,70896111,247612
2022.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),85345569,374334,64077826,208831
2022.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),90342234,390744,64997827,189383
2022.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),96562686,394922,70002166,222347
2022.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),90146771,422749,62816809,184038
2022.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),101312995,386024,60541094,159000
2023.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),108648012,389038,61721335,183534
2023.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),100401003,396570,65580798,204763
2023.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),124482309,470891,67640780,231357
2023.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),99284668,405251,69274297,201500
2023.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),132856149,480222,82545802,223819
2023.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),111164770,442232,83166069,212704
2023.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107151678,459807,72791580,212105
2023.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),122756301,443914,83329620,225155
2023.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),115002544,497436,80046489,220751
2023.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),112413229,466192,71837763,220714
2023.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),97687779,415965,65863402,214722
2023.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),93208199,380060,60440439,183510
2024.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107592838,464124,67243325,235062
2024.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),100284934,495116,58061892,194009
2024.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107528228,524526,68723590,238455
2024.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),105254800,507756,74554035,260932
2024.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107272106,522640,73019977,238747
2024.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),102708381,467171,72900161,243311
2024.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),111773048,509806,71459471,251089
2024.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107798654,418604,71174705,233298
2024.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107164740,436718,73564207,253679
2024.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107486347,472385,73495736,230274
2024.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),109894164,450445,66087084,232220
2024.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),106057426,446091,71675548,224816
2025.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),103088054,425777,63498230,253378
2025.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),106176701,490811,66077096,260819
2025.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107290237,516808,79372368,304790
2025.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),109315771,530976,79396611,284273
2025.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),113142700,532203,72943340,268633
2025.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),115288767,523784,78663063,293653
2025.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),125056734,528590,94935158,302875
2025.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),126393844,531543,79673299,319923
2025.09,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),133452444,567555,92281634,328062
2025.10,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),123407719,535855,75609857,262365
2025.11,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),121340725,523981,74518351,287034
2025.12,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),118093548,554893,79934005,307956
2026.01,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),119254373,548686,72650517,288100
2026.02,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),107154302,485145,71342901,293696
2026.03,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),122077511,579923,83811825,370313
2026.04,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),105392535,547249,78265276,310619
2026.05,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),129496735,603521,74873760,315535
2026.06,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),150593515,731951,83534321,333735
2026.07,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),154755703,725226,92565766,361955
2026.08,MLCC,8532240000,8532240000,세라믹 유전체의 것(다층),146150092,619567,94517950,371897
