월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2020.01,체성분분석기,9018198000,9018198000,기타,9429680,73281,2655189,11021
2020.02,체성분분석기,9018198000,9018198000,기타,5712477,37282,4269958,12177
2020.03,체성분분석기,9018198000,9018198000,기타,5973039,41844,3945747,14687
2020.04,체성분분석기,9018198000,9018198000,기타,4984078,27566,3758869,14248
2020.05,체성분분석기,9018198000,9018198000,기타,4476685,26548,2949629,10154
2020.06,체성분분석기,9018198000,9018198000,기타,7615514,48172,3013097,7468
2020.07,체성분분석기,9018198000,9018198000,기타,4612191,25925,4022426,20220
2020.08,체성분분석기,9018198000,9018198000,기타,3539616,22568,2910613,8924
2020.09,체성분분석기,9018198000,9018198000,기타,6485846,37611,2599312,8193
2020.10,체성분분석기,9018198000,9018198000,기타,5042699,31839,3568598,26317
2020.11,체성분분석기,9018198000,9018198000,기타,4628649,33655,3278098,14384
2020.12,체성분분석기,9018198000,9018198000,기타,7115203,42653,3513105,15458
2021.01,체성분분석기,9018198000,9018198000,기타,4270184,26884,2764640,7718
2021.02,체성분분석기,9018198000,9018198000,기타,6262693,41137,3580082,11201
2021.03,체성분분석기,9018198000,9018198000,기타,6212464,38729,5951537,19924
2021.04,체성분분석기,9018198000,9018198000,기타,4723290,33949,5643075,18251
2021.05,체성분분석기,9018198000,9018198000,기타,5625637,36119,3666200,11169
2021.06,체성분분석기,9018198000,9018198000,기타,6617323,47936,3433725,9067
2021.07,체성분분석기,9018198000,9018198000,기타,5523000,42275,3364444,16985
2021.08,체성분분석기,9018198000,9018198000,기타,3923602,27621,3932819,15588
2021.09,체성분분석기,9018198000,9018198000,기타,6221688,58768,5222748,18815
2021.10,체성분분석기,9018198000,9018198000,기타,6047382,38571,2645685,13238
2021.11,체성분분석기,9018198000,9018198000,기타,5695901,35125,4994401,14939
2021.12,체성분분석기,9018198000,9018198000,기타,9518183,66443,7730298,37483
2022.01,체성분분석기,9018198000,9018198000,기타,6325693,43220,6168182,48459
2022.02,체성분분석기,9018198000,9018198000,기타,8170506,61394,8271294,60060
2022.03,체성분분석기,9018198000,9018198000,기타,9271572,58483,8904886,45485
2022.04,체성분분석기,9018198000,9018198000,기타,5293005,40340,5318058,43654
2022.05,체성분분석기,9018198000,9018198000,기타,7973061,55848,3464483,13755
2022.06,체성분분석기,9018198000,9018198000,기타,5521275,34572,4292087,12110
2022.07,체성분분석기,9018198000,9018198000,기타,5442487,39292,3881844,20840
2022.08,체성분분석기,9018198000,9018198000,기타,5988977,36994,5899941,15169
2022.09,체성분분석기,9018198000,9018198000,기타,9509755,61884,3873280,37900
2022.10,체성분분석기,9018198000,9018198000,기타,5806948,39865,4378439,31694
2022.11,체성분분석기,9018198000,9018198000,기타,8587143,54152,4961837,44597
2022.12,체성분분석기,9018198000,9018198000,기타,6219628,42744,5160647,15860
2023.01,체성분분석기,9018198000,9018198000,기타,3864478,22887,3869845,13934
2023.02,체성분분석기,9018198000,9018198000,기타,4225660,23923,4794738,11107
2023.03,체성분분석기,9018198000,9018198000,기타,7594702,48687,7773700,17736
2023.04,체성분분석기,9018198000,9018198000,기타,8977171,57032,3931381,11549
2023.05,체성분분석기,9018198000,9018198000,기타,7163491,46138,7355575,17251
2023.06,체성분분석기,9018198000,9018198000,기타,10567630,70832,4438881,9390
2023.07,체성분분석기,9018198000,9018198000,기타,4869848,32487,3187509,13505
2023.08,체성분분석기,9018198000,9018198000,기타,7471323,51869,5638190,16221
2023.09,체성분분석기,9018198000,9018198000,기타,6289770,40409,2924959,7100
2023.10,체성분분석기,9018198000,9018198000,기타,4554763,29471,5348280,16545
2023.11,체성분분석기,9018198000,9018198000,기타,6374584,40295,5461432,19097
2023.12,체성분분석기,9018198000,9018198000,기타,7912927,58650,3834075,15148
2024.01,체성분분석기,9018198000,9018198000,기타,6788780,46343,7054804,20479
2024.02,체성분분석기,9018198000,9018198000,기타,7307988,41862,8260885,24217
2024.03,체성분분석기,9018198000,9018198000,기타,9524862,58663,2877125,5283
2024.04,체성분분석기,9018198000,9018198000,기타,7150370,50315,2818858,7913
2024.05,체성분분석기,9018198000,9018198000,기타,7113970,44038,4752520,16893
2024.06,체성분분석기,9018198000,9018198000,기타,8216054,49647,3481123,7247
2024.07,체성분분석기,9018198000,9018198000,기타,5492639,30087,7166828,28898
2024.08,체성분분석기,9018198000,9018198000,기타,7191296,42101,4050764,9199
2024.09,체성분분석기,9018198000,9018198000,기타,6542468,39152,5359583,12929
2024.10,체성분분석기,9018198000,9018198000,기타,6142465,38284,4548036,15676
2024.11,체성분분석기,9018198000,9018198000,기타,6818176,43446,4470604,10259
2024.12,체성분분석기,9018198000,9018198000,기타,7161685,55771,7596358,15684
2025.01,체성분분석기,9018198000,9018198000,기타,3172164,23861,3518149,34631
2025.02,체성분분석기,9018198000,9018198000,기타,6283246,33180,8343700,24970
2025.03,체성분분석기,9018198000,9018198000,기타,6872129,42603,8450302,18929
2025.04,체성분분석기,9018198000,9018198000,기타,7156886,43300,7950846,22462
2025.05,체성분분석기,9018198000,9018198000,기타,6377025,39247,5019906,12478
2025.06,체성분분석기,9018198000,9018198000,기타,10713715,71754,7487531,16740
2025.07,체성분분석기,9018198000,9018198000,기타,9123181,55165,9611500,23297
2025.08,체성분분석기,9018198000,9018198000,기타,4130757,28752,11933417,26220
2025.09,체성분분석기,9018198000,9018198000,기타,7634152,48392,3441936,6760
2025.10,체성분분석기,9018198000,9018198000,기타,5598986,32755,10000441,17376
2025.11,체성분분석기,9018198000,9018198000,기타,6404846,37116,5703022,21606
2025.12,체성분분석기,9018198000,9018198000,기타,8495053,50482,7510965,21720
2026.01,체성분분석기,9018198000,9018198000,기타,5187060,28417,6752764,11772
2026.02,체성분분석기,9018198000,9018198000,기타,7962502,46471,8968556,20287
2026.03,체성분분석기,9018198000,9018198000,기타,8645130,50045,8733643,16835
2026.04,체성분분석기,9018198000,9018198000,기타,8050697,46642,8336978,20972
2026.05,체성분분석기,9018198000,9018198000,기타,9139027,50663,9009400,11832
2026.06,체성분분석기,9018198000,9018198000,기타,9414376,53692,6171665,18513
2026.07,체성분분석기,9018198000,9018198000,기타,9230457,52127,10768651,31323
2026.08,체성분분석기,9018198000,9018198000,기타,6799310,36804,5785011,5774
