월,대표품목,조회_HS코드,세부_HS코드,세부품목명,수출금액_USD,수출중량_KG,수입금액_USD,수입중량_KG
2022.10,DRAM,8542321010,8542321010,디램,1565413680,175212,693403661,55570
2022.11,DRAM,8542321010,8542321010,디램,1402702132,163198,667738402,57004
2022.12,DRAM,8542321010,8542321010,디램,1419716100,192471,610779522,72267
2023.01,DRAM,8542321010,8542321010,디램,889144043,117589,543672794,45806
2023.02,DRAM,8542321010,8542321010,디램,947429033,113507,442161561,42259
2023.03,DRAM,8542321010,8542321010,디램,1134771349,132726,394448365,40040
2023.04,DRAM,8542321010,8542321010,디램,1163518682,146179,382601611,57144
2023.05,DRAM,8542321010,8542321010,디램,1193004804,157646,363572191,48166
2023.06,DRAM,8542321010,8542321010,디램,1164243281,151030,385562622,43295
2023.07,DRAM,8542321010,8542321010,디램,1142171397,105137,447083814,41911
2023.08,DRAM,8542321010,8542321010,디램,1285823533,128943,464208693,36855
2023.09,DRAM,8542321010,8542321010,디램,1181502470,132541,378032493,32940
2023.10,DRAM,8542321010,8542321010,디램,1140724023,112381,419273977,32821
2023.11,DRAM,8542321010,8542321010,디램,1341588637,129216,457426034,53966
2023.12,DRAM,8542321010,8542321010,디램,1452659619,159940,490682265,47136
2024.01,DRAM,8542321010,8542321010,디램,1407209178,128871,465135266,43531
2024.02,DRAM,8542321010,8542321010,디램,1491461901,116134,452856224,44272
2024.03,DRAM,8542321010,8542321010,디램,1628992789,112855,469243695,58985
2024.04,DRAM,8542321010,8542321010,디램,1594783559,106336,447910932,43471
2024.05,DRAM,8542321010,8542321010,디램,1767125202,114315,492070385,47933
2024.06,DRAM,8542321010,8542321010,디램,1899278376,116958,544838059,40339
2024.07,DRAM,8542321010,8542321010,디램,1986235775,105435,520881874,33743
2024.08,DRAM,8542321010,8542321010,디램,1839895463,97961,537849692,46778
2024.09,DRAM,8542321010,8542321010,디램,1888282735,121385,537068273,44546
2024.10,DRAM,8542321010,8542321010,디램,1912033811,95560,674447103,47297
2024.11,DRAM,8542321010,8542321010,디램,1825067835,106942,607042692,42557
2024.12,DRAM,8542321010,8542321010,디램,2096464352,135570,757492725,52433
2025.01,DRAM,8542321010,8542321010,디램,1836333612,125008,610839469,55248
2025.02,DRAM,8542321010,8542321010,디램,1681458212,125509,604446765,57752
2025.03,DRAM,8542321010,8542321010,디램,2106604276,148325,507686402,56744
2025.04,DRAM,8542321010,8542321010,디램,2103328275,134012,606853186,50051
2025.05,DRAM,8542321010,8542321010,디램,2244898642,160112,679671224,63170
2025.06,DRAM,8542321010,8542321010,디램,2291729325,188467,627313673,65020
2025.07,DRAM,8542321010,8542321010,디램,2387705705,160312,787435873,52901
2025.08,DRAM,8542321010,8542321010,디램,2615929305,147994,627232643,44823
2025.09,DRAM,8542321010,8542321010,디램,2654060655,159930,798152461,60977
2025.10,DRAM,8542321010,8542321010,디램,2855276459,137893,637035513,41762
2025.11,DRAM,8542321010,8542321010,디램,3604209656,148522,568599415,39542
2025.12,DRAM,8542321010,8542321010,디램,4156349480,175192,883145238,52122
2026.01,DRAM,8542321010,8542321010,디램,5059378865,142420,1041283532,54788
2026.02,DRAM,8542321010,8542321010,디램,6490777059,134749,925323614,37762
2026.03,DRAM,8542321010,8542321010,디램,8012443877,145289,1212665814,43959
2026.04,DRAM,8542321010,8542321010,디램,9248046034,139113,1013052000,35748
2026.05,DRAM,8542321010,8542321010,디램,11428371245,147350,1065577200,33963
2026.06,DRAM,8542321010,8542321010,디램,11175623231,149633,907098680,41655
2026.07,DRAM,8542321010,8542321010,디램,13551552131,155818,1135537301,40047
2026.08,DRAM,8542321010,8542321010,디램,15733149397,177730,970624279,41627
